                                 	Entrants      	Trying       	MainSpendM      	Invention      	ISP          	PropUsing      	UserUt       	PrvWel       	SocWel       	TotSpend      	AvgInv       	CSP          	UAP          	PropInt      	PropInad      	PUB          	PUC          	PUR          	TotRec       	DelInvUt      	MainInvUt      	Total        	inois        	wcp          	mnum         	probmin      	inadv        
AllObs                           	1             	0.891        	3.345           	0.8285         	2.244        	0.3473         	0.3229       	1.346        	5.852        	0.473         	--           	8.568        	8.443        	0.1258       	0             	3.797        	3.275        	3.223        	1.496        	1.023         	2.023          	10000        	0.1          	1            	1            	0.75         	0            
FirstTries                       	1             	1            	3.345           	0.9299         	2.244        	0.3898         	0.3624       	1.517        	6.574        	0.5247        	0.4747       	8.568        	8.443        	0.1412       	0             	3.797        	3.275        	3.223        	1.679        	1.154         	2.154          	8910         	0.1          	1            	1            	0.75         	0            
SomeoneTries                     	1             	1            	3.345           	0.9299         	2.244        	0.3898         	0.3624       	1.517        	6.574        	0.5247        	0.4747       	8.568        	8.443        	0.1412       	0             	3.797        	3.275        	3.223        	1.679        	1.154         	2.154          	8910         	0.1          	1            	1            	0.75         	0            
NooneTries                       	1             	0            	--              	0              	--           	0              	0            	-0.05        	-0.05        	0.05          	--           	--           	--           	0            	0             	--           	--           	--           	0            	-0.05         	0.95           	1090         	0.1          	1            	1            	0.75         	0            
InventionOccurs                  	1             	1            	3.416           	1              	2.244        	0.4192         	0.3898       	1.67         	7.109        	0.5251        	0.4751       	8.568        	8.443        	0.1519       	0             	3.797        	3.275        	3.223        	1.806        	1.28          	2.28           	8285         	0.1          	1            	1            	0.75         	0            
SomeUsersPay                     	1             	1            	3.616           	1              	2.209        	0.5687         	1.008        	1.622        	6.986        	0.5251        	0.4751       	9.424        	10.77        	0            	0             	3.786        	2.209        	2.209        	1.14         	0.6145        	1.615          	6107         	0.1          	1            	1            	0.75         	0            
SomeIntentionalInfringement      	1             	1            	2.877           	1              	2.399        	0              	-1.388       	1.874        	7.703        	0.5333        	0.4833       	6.351        	1.972        	0.5969       	0             	3.951        	6.451        	6.251        	3.795        	3.262         	4.262          	2108         	0.1          	1            	1            	0.75         	0            
InventionUsed                    	1             	1            	3.426           	1              	2.261        	0.4235         	0.3937       	1.69         	7.182        	0.5277        	0.4777       	8.65         	8.527        	0.1527       	0             	3.834        	3.302        	3.251        	1.824        	1.296         	2.296          	8201         	0.1          	1            	1            	0.75         	0            
MainInventorLoses                	1             	0.5704       	2.485           	0.324          	0.8467       	0.09013        	0.09703      	-0.1017      	0.3847       	0.2551        	--           	1.173        	0.9157       	0.04976      	0             	1.077        	0.7618       	0.6678       	0.05639      	-0.1987       	0.8013         	2537         	0.1          	1            	1            	0.75         	0            
HighValue                        	1             	1            	4.443           	0.9529         	3.255        	0.3744         	-0.2184      	2.947        	11.52        	0.7097        	0.6597       	14.57        	11.5         	0.2484       	0             	6.05         	6.827        	6.746        	3.875        	3.165         	4.165          	2038         	0.1          	1            	1            	0.75         	0            
InventionOccursHighValue         	1             	1            	4.497           	1              	3.255        	0.3929         	-0.2292      	3.13         	12.13        	0.707         	0.657        	14.57        	11.5         	0.2607       	0             	6.05         	6.827        	6.746        	4.066        	3.359         	4.359          	1942         	0.1          	1            	1            	0.75         	0            
