                                 	Entrants      	Trying       	MainSpendM      	Invention      	ISP          	PropUsing      	UserUt       	PrvWel       	SocWel       	TotSpend      	AvgInv       	CSP          	UAP          	PropInt      	PropInad      	PUB          	PUC          	PUR          	TotRec       	DelInvUt      	MainInvUt      	Total        	inois        	wcp          	mnum         	probmin      	inadv        
AllObs                           	1             	0.8951       	3.503           	0.8313         	2.205        	0.3593         	0.4034       	1.326        	5.85         	0.5086        	--           	8.56         	8.533        	0.1201       	0             	3.784        	3.128        	3.078        	1.431        	0.9226        	1.923          	10000        	0.1          	1            	1            	0.75         	0            
FirstTries                       	1             	1            	3.503           	0.9287         	2.205        	0.4014         	0.4507       	1.487        	6.542        	0.5623        	0.5123       	8.56         	8.533        	0.1342       	0             	3.784        	3.128        	3.078        	1.599        	1.037         	2.037          	8951         	0.1          	1            	1            	0.75         	0            
SomeoneTries                     	1             	1            	3.503           	0.9287         	2.205        	0.4014         	0.4507       	1.487        	6.542        	0.5623        	0.5123       	8.56         	8.533        	0.1342       	0             	3.784        	3.128        	3.078        	1.599        	1.037         	2.037          	8951         	0.1          	1            	1            	0.75         	0            
NooneTries                       	1             	0            	--              	0              	--           	0              	0            	-0.05        	-0.05        	0.05          	--           	--           	--           	0            	0             	--           	--           	--           	0            	-0.05         	0.95           	1049         	0.1          	1            	1            	0.75         	0            
InventionOccurs                  	1             	1            	3.577           	1              	2.205        	0.4322         	0.4853       	1.646        	7.088        	0.5612        	0.5112       	8.56         	8.533        	0.1445       	0             	3.784        	3.128        	3.078        	1.722        	1.16          	2.16           	8313         	0.1          	1            	1            	0.75         	0            
SomeUsersPay                     	1             	1            	3.768           	1              	2.191        	0.5758         	1.043        	1.619        	7.037        	0.5644        	0.5144       	9.46         	10.75        	0            	0             	3.804        	2.191        	2.191        	1.141        	0.5767        	1.577          	6240         	0.1          	1            	1            	0.75         	0            
SomeIntentionalInfringement      	1             	1            	3.04            	1              	2.298        	0              	-1.233       	1.794        	7.483        	0.5593        	0.5093       	6.012        	1.895        	0.5991       	0             	3.842        	6.112        	5.912        	3.587        	3.027         	4.027          	2005         	0.1          	1            	1            	0.75         	0            
InventionUsed                    	1             	1            	3.593           	1              	2.219        	0.4363         	0.4898       	1.664        	7.154        	0.5635        	0.5135       	8.632        	8.609        	0.1453       	0             	3.818        	3.148        	3.1          	1.738        	1.174         	2.174          	8235         	0.1          	1            	1            	0.75         	0            
MainInventorLoses                	1             	0.5822       	2.619           	0.3282         	0.8825       	0.09124        	0.1079       	-0.1123      	0.4138       	0.2783        	--           	1.24         	0.986        	0.05008      	0             	1.139        	0.8354       	0.7407       	0.05815      	-0.2202       	0.7798         	2511         	0.1          	1            	1            	0.75         	0            
HighValue                        	1             	1            	4.609           	0.9375         	3.252        	0.3979         	0.04844      	2.809        	11.25        	0.776         	0.726        	15.96        	13.56        	0.2119       	0             	6.065        	6.389        	6.32         	3.537        	2.761         	3.761          	2065         	0.1          	1            	1            	0.75         	0            
InventionOccursHighValue         	1             	1            	4.694           	1              	3.252        	0.4244         	0.05167      	3.05         	12.05        	0.7745        	0.7245       	15.96        	13.56        	0.226        	0             	6.065        	6.389        	6.32         	3.773        	2.998         	3.998          	1936         	0.1          	1            	1            	0.75         	0            
