                                 	Entrants      	Trying       	MainSpendM      	Invention      	ISP          	PropUsing      	UserUt       	PrvWel       	SocWel       	TotSpend      	AvgInv       	CSP          	UAP          	PropInt      	PropInad      	PUB          	PUC          	PUR          	TotRec       	DelInvUt      	MainInvUt      	Total        	inois        	wcp          	mnum         	probmin      	inadv        
AllObs                           	1             	0.914        	2.322           	0.8361         	2.389        	0.3716         	0.4095       	1.404        	5.877        	0.3487        	--           	11.91        	11.95        	0.07839      	0             	3.838        	3.038        	3.003        	1.344        	0.9949        	1.995          	10000        	0.1          	1            	1            	0.75         	0            
FirstTries                       	1             	1            	2.322           	0.9148         	2.389        	0.4065         	0.448        	1.541        	6.435        	0.3768        	0.3268       	11.91        	11.95        	0.08576      	0             	3.838        	3.038        	3.003        	1.47         	1.093         	2.093          	9140         	0.1          	1            	1            	0.75         	0            
SomeoneTries                     	1             	1            	2.322           	0.9148         	2.389        	0.4065         	0.448        	1.541        	6.435        	0.3768        	0.3268       	11.91        	11.95        	0.08576      	0             	3.838        	3.038        	3.003        	1.47         	1.093         	2.093          	9140         	0.1          	1            	1            	0.75         	0            
NooneTries                       	1             	0            	--              	0              	--           	0              	0            	-0.05        	-0.05        	0.05          	--           	--           	--           	0            	0             	--           	--           	--           	0            	-0.05         	0.95           	860          	0.1          	1            	1            	0.75         	0            
InventionOccurs                  	1             	1            	2.377           	1              	2.389        	0.4444         	0.4897       	1.721        	7.071        	0.3753        	0.3253       	11.91        	11.95        	0.09375      	0             	3.838        	3.038        	3.003        	1.607        	1.232         	2.232          	8361         	0.1          	1            	1            	0.75         	0            
SomeUsersPay                     	1             	1            	2.366           	1              	2.445        	0.539          	0.8847       	1.736        	7.19         	0.3872        	0.3372       	13.22        	14.13        	0            	0             	3.949        	2.445        	2.445        	1.239        	0.8518        	1.852          	6894         	0.1          	1            	1            	0.75         	0            
SomeIntentionalInfringement      	1             	1            	2.462           	1              	2.189        	0              	-1.432       	1.742        	6.817        	0.3217        	0.2717       	5.961        	1.753        	0.5599       	0             	3.464        	6.061        	5.861        	3.496        	3.174         	4.174          	1400         	0.1          	1            	1            	0.75         	0            
InventionUsed                    	1             	1            	2.383           	1              	2.404        	0.4485         	0.4942       	1.74         	7.134        	0.3763        	0.3263       	12.01        	12.05        	0.0942       	0             	3.871        	3.058        	3.025        	1.622        	1.245         	2.245          	8285         	0.1          	1            	1            	0.75         	0            
MainInventorLoses                	1             	0.6348       	1.758           	0.304          	0.8669       	0.07691        	0.0576       	-0.1352      	0.2509       	0.2432        	--           	1.285        	0.9188       	0.0494       	0             	0.9524       	0.7652       	0.6633       	0.05039      	-0.1928       	0.8072         	2355         	0.1          	1            	1            	0.75         	0            
HighValue                        	1             	1            	2.931           	0.927          	3.603        	0.4029         	0.1844       	3            	11.36        	0.4518        	0.4018       	21.9         	20.82        	0.1616       	0             	6.264        	6.096        	6.042        	3.268        	2.816         	3.816          	1999         	0.1          	1            	1            	0.75         	0            
InventionOccursHighValue         	1             	1            	2.984           	1              	3.603        	0.4346         	0.1989       	3.274        	12.29        	0.4505        	0.4005       	21.9         	20.82        	0.1743       	0             	6.264        	6.096        	6.042        	3.525        	3.075         	4.075          	1853         	0.1          	1            	1            	0.75         	0            
