"OptionSet","Exploit","Refine","Filter","All","PQuits","DQuits","Settles","Trial","Shifting","ShiftingOccursIfTrial","ShiftingValueIfTrial","POffer","DOffer","AccSq","Accuracy","Accuracy_ForPlaintiff","Accuracy_ForDefendant","SettlementOrJudgment","DsProportionOfCost","DsProportionOfCostIfTrial","TrialValuePreShiftingIfOccurs","TrialValueWithShiftingIfOccurs","PTrialEffect_IfOccurs","DTrialEffect_IfOccurs","ResolutionValueIncludingShiftedAmount","SettlementValue","PWelfare","DWelfare","PQuality","DQuality","NQuality","QualitySum","PBestGuess","DBestGuess","QualitySum_PInfo","QualitySum_DInfo","PBias","DBias","NBias","BiasSum","BiasSum_PInfo","BiasSum_DInfo","Quality","Alpha_Quality","Alpha_Both_Quality","Alpha_Plaintiff_Quality","Alpha_Defendant_Quality","Alpha_Plaintiff_Bias","Alpha_Defendant_Bias","TrialCost","FeeShifting","FSMargin","FeeShiftingThreshold"
"origq0c60t25","0","NaN","All",1,0,0,1,0,0,0.4089,-0.12267,0,0,0,0,0,0,0,0.5,0.29555,0.247575,0.124905,-0.175095,0.575095,0,0,0,1,0,0,0,0,0.25,0.247575,0,0,0,0.49515,0.5,0.49515,0,0.49515,0,0.5,1,0,0,0,1,0.6,1,0,0.25
"origq0c60t25","0","NaN","Settles",1,0,0,1,0,0,0.4089,-0.12267,0,0,0,0,0,0,0,0.5,0.29555,0.247575,0.124905,-0.175095,0.575095,0,0,0,1,0,0,0,0,0.25,0.247575,0,0,0,0.49515,0.5,0.49515,0,0.49515,0,0.5,1,0,0,0,1,0.6,1,0,0.25
"origq0c60t25","0","NaN","Trial",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","Shifting",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","PQuality1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","PQuality2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","PQuality3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","PQuality4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","PQuality5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","DQuality1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","DQuality2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","DQuality3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","DQuality4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","DQuality5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","NQuality1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","NQuality2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","NQuality3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","NQuality4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","NQuality5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","PBias1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","PBias2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","PBias3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","PBias4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","PBias5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","DBias1",0.2054,0,0,1,0,0,1,-0.3,0,0,0,0,0,0,0,0.5,0,0.0833333,-0.216667,-0.516667,0.916667,0,0,0,1,0,0,0,0,0.25,0.0833333,0,0,0,0.166667,0.5,0.166667,0,0.166667,0,0.5,1,0,0,0,1,0.6,1,0,0.25
"origq0c60t25","0","NaN","DBias2",0.2035,0,0,1,0,0,1,-0.3,0,0,0,0,0,0,0,0.5,0,0.166667,-0.133333,-0.433333,0.833333,0,0,0,1,0,0,0,0,0.25,0.166667,0,0,0,0.333333,0.5,0.333333,0,0.333333,0,0.5,1,0,0,0,1,0.6,1,0,0.25
"origq0c60t25","0","NaN","DBias3",0.2026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.25,0.25,-0.05,0.45,0,0,0,1,0,0,0,0,0.25,0.25,0,0,0,0.5,0.5,0.5,0,0.5,0,0.5,1,0,0,0,1,0.6,1,0,0.25
"origq0c60t25","0","NaN","DBias4",0.1918,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.333333,0.333333,0.0333333,0.366667,0,0,0,1,0,0,0,0,0.25,0.333333,0,0,0,0.666667,0.5,0.666667,0,0.666667,0,0.5,1,0,0,0,1,0.6,1,0,0.25
"origq0c60t25","0","NaN","DBias5",0.1967,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.416667,0.416667,0.116667,0.283333,0,0,0,1,0,0,0,0,0.25,0.416667,0,0,0,0.833333,0.5,0.833333,0,0.833333,0,0.5,1,0,0,0,1,0.6,1,0,0.25
"origq0c60t25","0","NaN","NBias1",0.2,0,0,1,0,0,0.4089,-0.12267,0,0,0,0,0,0,0,0.5,0.29555,0.247575,0.124905,-0.175095,0.575095,0,0,0,1,0,0,0,0,0.25,0.247575,0,0,0,0.49515,0.166667,0.49515,0,0.49515,0,0.5,1,0,0,0,1,0.6,1,0,0.25
"origq0c60t25","0","NaN","NBias2",0.2,0,0,1,0,0,0.4089,-0.12267,0,0,0,0,0,0,0,0.5,0.29555,0.247575,0.124905,-0.175095,0.575095,0,0,0,1,0,0,0,0,0.25,0.247575,0,0,0,0.49515,0.333333,0.49515,0,0.49515,0,0.5,1,0,0,0,1,0.6,1,0,0.25
"origq0c60t25","0","NaN","NBias3",0.2,0,0,1,0,0,0.4089,-0.12267,0,0,0,0,0,0,0,0.5,0.29555,0.247575,0.124905,-0.175095,0.575095,0,0,0,1,0,0,0,0,0.25,0.247575,0,0,0,0.49515,0.5,0.49515,0,0.49515,0,0.5,1,0,0,0,1,0.6,1,0,0.25
"origq0c60t25","0","NaN","NBias4",0.2,0,0,1,0,0,0.4089,-0.12267,0,0,0,0,0,0,0,0.5,0.29555,0.247575,0.124905,-0.175095,0.575095,0,0,0,1,0,0,0,0,0.25,0.247575,0,0,0,0.49515,0.666667,0.49515,0,0.49515,0,0.5,1,0,0,0,1,0.6,1,0,0.25
"origq0c60t25","0","NaN","NBias5",0.2,0,0,1,0,0,0.4089,-0.12267,0,0,0,0,0,0,0,0.5,0.29555,0.247575,0.124905,-0.175095,0.575095,0,0,0,1,0,0,0,0,0.25,0.247575,0,0,0,0.49515,0.833333,0.49515,0,0.49515,0,0.5,1,0,0,0,1,0.6,1,0,0.25
"origq0c60t25","0","NaN","POffer1",1,0,0,1,0,0,0.4089,-0.12267,0,0,0,0,0,0,0,0.5,0.29555,0.247575,0.124905,-0.175095,0.575095,0,0,0,1,0,0,0,0,0.25,0.247575,0,0,0,0.49515,0.5,0.49515,0,0.49515,0,0.5,1,0,0,0,1,0.6,1,0,0.25
"origq0c60t25","0","NaN","POffer2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","POffer3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c60t25","0","NaN","POffer4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
