"OptionSet","Exploit","Refine","Filter","All","PQuits","DQuits","Settles","Trial","Shifting","ShiftingOccursIfTrial","ShiftingValueIfTrial","POffer","DOffer","AccSq","Accuracy","Accuracy_ForPlaintiff","Accuracy_ForDefendant","SettlementOrJudgment","DsProportionOfCost","DsProportionOfCostIfTrial","TrialValuePreShiftingIfOccurs","TrialValueWithShiftingIfOccurs","PTrialEffect_IfOccurs","DTrialEffect_IfOccurs","ResolutionValueIncludingShiftedAmount","SettlementValue","PWelfare","DWelfare","PQuality","DQuality","NQuality","QualitySum","PBestGuess","DBestGuess","QualitySum_PInfo","QualitySum_DInfo","PBias","DBias","NBias","BiasSum","BiasSum_PInfo","BiasSum_DInfo","Quality","Alpha_Quality","Alpha_Both_Quality","Alpha_Plaintiff_Quality","Alpha_Defendant_Quality","Alpha_Plaintiff_Bias","Alpha_Defendant_Bias","TrialCost","FeeShifting","FSMargin","FeeShiftingThreshold"
"origq20c15t25","-6.785E-17","1","All","1","0","0","0.3256","0.6744","0.2001","0.2001","-0.0150075","0.785545","0.268168","0.025295","0.137176","0.116611","0.165991","0.329188","0.39995","0.39995","0.349427","0.334419","0.259419","0.590581","0.314181","0.295455","0.263601","0.635239","0","0","0","0.2","0.34988","0.349547","0.2","0.2","0.4988","0.498867","0.5","0.498853","0.4988","0.498867","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","0.25"
"origq20c15t25","-6.785E-17","1","Settles","0.3256","0","0","1","0","0","0","0","0.295455","0.295455","0.009112","0.0954545","0.0954545","0.0954545","0.295455","0.5","0.5","0.357612","0.357612","0.282612","0.567388","0.295455","0.295455","0.295455","0.704545","0","0","0","0.2","0.324974","0.382637","0.2","0.2","0.249744","0.581593","0.5","0.515223","0.249744","0.581593","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","0.25"
"origq20c15t25","-6.785E-17","1","Trial","0.6744","0","0","0","1","0.296708","0.296708","-0.0222531","1.02216","0.254994","0.033109","0.157319","0.126825","0.200046","0.345475","0.351646","0.351646","0.345475","0.323222","0.248222","0.601778","0.323222","","0.248222","0.601778","0","0","0","0.2","0.361904","0.333571","0.2","0.2","0.619044","0.458926","0.5","0.49095","0.619044","0.458926","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","0.25"
"origq20c15t25","-6.785E-17","1","Shifting","0.2001","0","0","0","1","1","1","-0.075","0.805336","0.159091","0.003842","0.0574588","0.132459","0.0236882","0.217541","0","0","0.217541","0.142541","0.0675412","0.782459","0.142541","","0.0675412","0.782459","0","0","0","0.2","0.350875","0.216667","0.2","0.2","0.508746","0.166667","0.5","0.235082","0.508746","0.166667","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","0.25"
"origq20c15t25","-6.785E-17","1","PQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t25","-6.785E-17","1","PQuality2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t25","-6.785E-17","1","PQuality3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t25","-6.785E-17","1","PQuality4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t25","-6.785E-17","1","PQuality5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t25","-6.785E-17","1","DQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t25","-6.785E-17","1","DQuality2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t25","-6.785E-17","1","DQuality3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t25","-6.785E-17","1","DQuality4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t25","-6.785E-17","1","DQuality5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t25","-6.785E-17","1","NQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t25","-6.785E-17","1","NQuality2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t25","-6.785E-17","1","NQuality3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t25","-6.785E-17","1","NQuality4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t25","-6.785E-17","1","NQuality5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t25","-6.785E-17","1","PBias1","0.2002","0","0","0.815684","0.184316","0.184316","0.184316","-0.0138237","0.295455","0.270321","0.008981","0.0947564","0.10858","0.0809327","0.274789","0.407842","0.407842","0.318831","0.305007","0.230007","0.619993","0.260965","0.295455","0.247141","0.725211","0","0","0","0.2","0.316667","0.352165","0.2","0.2","0.166667","0.505411","0.5","0.437662","0.166667","0.505411","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","0.25"
"origq20c15t25","-6.785E-17","1","PBias2","0.2008","0","0","0.808267","0.191733","0.191733","0.191733","-0.01438","0.295455","0.269309","0.008443","0.0915327","0.105913","0.0771528","0.277153","0.404133","0.404133","0.334031","0.319651","0.244651","0.605349","0.262773","0.295455","0.248393","0.722847","0","0","0","0.2","0.333333","0.350697","0.2","0.2","0.333333","0.501743","0.5","0.468061","0.333333","0.501743","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","0.25"
"origq20c15t25","-6.785E-17","1","PBias3","0.203","0","0","0","1","0.208867","0.208867","-0.015665","1.11364","0.266973","0.031965","0.158243","0.114573","0.208875","0.34954","0.395567","0.395567","0.34954","0.333875","0.258875","0.591125","0.333875","","0.258875","0.591125","0","0","0","0.2","0.35","0.34954","0.2","0.2","0.5","0.498851","0.5","0.49908","0.5","0.498851","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","0.25"
"origq20c15t25","-6.785E-17","1","PBias4","0.198","0","0","0","1","0.211111","0.211111","-0.0158333","1.11364","0.266667","0.036053","0.165867","0.122534","0.223274","0.364108","0.394444","0.394444","0.364108","0.348274","0.273274","0.576726","0.348274","","0.273274","0.576726","0","0","0","0.2","0.366667","0.347441","0.2","0.2","0.666667","0.493603","0.5","0.528215","0.666667","0.493603","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","0.25"
"origq20c15t25","-6.785E-17","1","PBias5","0.198","0","0","0","1","0.204545","0.204545","-0.0153409","1.11364","0.267562","0.041286","0.176065","0.131747","0.240838","0.381178","0.397727","0.397727","0.381178","0.365838","0.290838","0.559162","0.365838","","0.290838","0.559162","0","0","0","0.2","0.383333","0.347845","0.2","0.2","0.833333","0.494613","0.5","0.562357","0.833333","0.494613","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","0.25"
"origq20c15t25","-6.785E-17","1","DBias1","0.2001","0","0","0","1","1","1","-0.075","0.805336","0.159091","0.003842","0.0574588","0.132459","0.0236882","0.217541","0","0","0.217541","0.142541","0.0675412","0.782459","0.142541","","0.0675412","0.782459","0","0","0","0.2","0.350875","0.216667","0.2","0.2","0.508746","0.166667","0.5","0.235082","0.508746","0.166667","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","0.25"
