"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins","Round 1 P 1-All","P1 0.25  ","P1 0.5  ","P1 0.75  ","Round 1 D 1-All","D1 0.25  ","D1 0.5  ","D1 0.75  "
"simple1BR2,2,3","0","NaN","All","1","0","1","0.501833","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","29670","30330","0","0","1","50000","0","0","0","0.5055","0","1.51788E-18","1","1","0","0","1","0","0","0","0","","","","","","","",""
"simple1BR2,2,3","0","NaN","NoDispute","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,2,3","0","NaN","DisputeArises","1","0","1","0.501833","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","29670","30330","0","0","1","50000","0","0","0","0.5055","0","1.51788E-18","1","1","0","0","1","0","0","0","0","","","",""
"simple1BR2,2,3","0","NaN","PFiles","1","0","1","0.501833","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","29670","30330","0","0","1","50000","0","0","0","0.5055","0","1.51788E-18","1","1","0","0","1","0","0","0","0","","","",""
"simple1BR2,2,3","0","NaN","DAnswers","1","0","1","0.501833","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","29670","30330","0","0","1","50000","0","0","0","0.5055","0","1.51788E-18","1","1","0","0","1","0","0","0","0","","","",""
"simple1BR2,2,3","0","NaN","Litigated","1","0","1","0.501833","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","29670","30330","0","0","1","50000","0","0","0","0.5055","0","1.51788E-18","1","1","0","0","1","0","0","0","0","","","",""
"simple1BR2,2,3","0","NaN","Settles","1","0","1","0.501833","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","29670","30330","0","0","1","50000","0","0","0","0.5055","0","1.51788E-18","1","1","0","0","1","0","0","0","0","","","",""
"simple1BR2,2,3","0","NaN","Tried","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,2,3","0","NaN","PWins","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,2,3","0","NaN","DWins","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,2,3","0","NaN","Abandoned","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,2,3","0","NaN","Rounds1","1","0","1","0.501833","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","29670","30330","0","0","1","50000","0","0","0","0.5055","0","1.51788E-18","1","1","0","0","1","0","0","0","0","","","",""
"simple1BR2,2,3","0","NaN","PrePrimary1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,2,3","0","NaN","PrePrimary2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,2,3","0","NaN","PrePrimary3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,2,3","0","NaN","PrePrimary4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,2,3","0","NaN","PrePrimary5","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,2,3","0","NaN","PrePrimary6","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,2,3","0","NaN","PrePrimary7","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,2,3","0","NaN","PrePrimary8","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,2,3","0","NaN","PrePrimary9","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,2,3","0","NaN","PrePrimary10","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,2,3","0","NaN","Truly Liable","0.5055","0","0.5055","0.503066","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","0","60000","0","0","1","50000","0","0","0","1","0","0.0154303","1","1","0","0","1","0","0","0","0","","","",""
