"OptionSet","Exploit","Refine","Filter","All","PQuits","DQuits","Settles","Trial","Shifting","ShiftingOccursIfTrial","ShiftingValueIfTrial","POffer","DOffer","AccSq","Accuracy","Accuracy_ForPlaintiff","Accuracy_ForDefendant","SettlementOrJudgment","DsProportionOfCost","DsProportionOfCostIfTrial","TrialValuePreShiftingIfOccurs","TrialValueWithShiftingIfOccurs","PTrialEffect_IfOccurs","DTrialEffect_IfOccurs","ResolutionValueIncludingShiftedAmount","SettlementValue","PWelfare","DWelfare","PQuality","DQuality","NQuality","QualitySum","PBestGuess","DBestGuess","QualitySum_PInfo","QualitySum_DInfo","PBias","DBias","NBias","BiasSum","BiasSum_PInfo","BiasSum_DInfo","Quality","Alpha_Quality","Alpha_Both_Quality","Alpha_Plaintiff_Quality","Alpha_Defendant_Quality","Alpha_Plaintiff_Bias","Alpha_Defendant_Bias","TrialCost","FeeShifting","FSMargin","FeeShiftingThreshold"
"origq20c15t100","3.49E-07","0.09144","All","1","0","0","0","1","1","1","-0.069465","0.857873","0.174023","0.018371","0.105885","0.08917","0.155833","0.348915","0.0369","0.0369","0.348915","0.27945","0.20445","0.64555","0.27945","","0.20445","0.64555","0","0","0","0.2","0.349782","0.349133","0.2","0.2","0.497817","0.497833","0.5","0.49783","0.497817","0.497833","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","1"
"origq20c15t100","3.49E-07","0.09144","Settles","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t100","3.49E-07","0.09144","Trial","1","0","0","0","1","1","1","-0.069465","0.857873","0.174023","0.018371","0.105885","0.08917","0.155833","0.348915","0.0369","0.0369","0.348915","0.27945","0.20445","0.64555","0.27945","","0.20445","0.64555","0","0","0","0.2","0.349782","0.349133","0.2","0.2","0.497817","0.497833","0.5","0.49783","0.497817","0.497833","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","1"
"origq20c15t100","3.49E-07","0.09144","Shifting","1","0","0","0","1","1","1","-0.069465","0.857873","0.174023","0.018371","0.105885","0.08917","0.155833","0.348915","0.0369","0.0369","0.348915","0.27945","0.20445","0.64555","0.27945","","0.20445","0.64555","0","0","0","0.2","0.349782","0.349133","0.2","0.2","0.497817","0.497833","0.5","0.49783","0.497817","0.497833","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","1"
"origq20c15t100","3.49E-07","0.09144","PQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t100","3.49E-07","0.09144","PQuality2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t100","3.49E-07","0.09144","PQuality3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t100","3.49E-07","0.09144","PQuality4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t100","3.49E-07","0.09144","PQuality5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t100","3.49E-07","0.09144","DQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t100","3.49E-07","0.09144","DQuality2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t100","3.49E-07","0.09144","DQuality3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t100","3.49E-07","0.09144","DQuality4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t100","3.49E-07","0.09144","DQuality5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t100","3.49E-07","0.09144","NQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t100","3.49E-07","0.09144","NQuality2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t100","3.49E-07","0.09144","NQuality3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t100","3.49E-07","0.09144","NQuality4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t100","3.49E-07","0.09144","NQuality5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c15t100","3.49E-07","0.09144","PBias1","0.2025","0","0","0","1","1","1","-0.075","1.11364","0.173502","0.01055","0.0882346","0.0864033","0.122938","0.316107","0","0","0.316107","0.241107","0.166107","0.683893","0.241107","","0.166107","0.683893","0","0","0","0.2","0.316667","0.34944","0.2","0.2","0.166667","0.498601","0.5","0.432214","0.166667","0.498601","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","1"
"origq20c15t100","3.49E-07","0.09144","PBias2","0.1995","0","0","0","1","1","1","-0.075","1.11364","0.173582","0.01234","0.0923099","0.0845865","0.131896","0.331896","0","0","0.331896","0.256896","0.181896","0.668104","0.256896","","0.181896","0.668104","0","0","0","0.2","0.333333","0.348563","0.2","0.2","0.333333","0.496408","0.5","0.463793","0.333333","0.496408","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","1"
"origq20c15t100","3.49E-07","0.09144","PBias3","0.2032","0","0","0","1","1","1","-0.075","0.914728","0.17513","0.014385","0.0973097","0.0786417","0.150033","0.350033","0","0","0.350033","0.275033","0.200033","0.649967","0.275033","","0.200033","0.649967","0","0","0","0.2","0.35","0.350033","0.2","0.2","0.5","0.500082","0.5","0.500066","0.5","0.500082","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","1"
"origq20c15t100","3.49E-07","0.09144","PBias4","0.1982","0","0","0","1","1","1","-0.075","0.568182","0.174365","0.017231","0.108165","0.0836697","0.166263","0.366263","0","0","0.366263","0.291263","0.216263","0.633737","0.291263","","0.216263","0.633737","0","0","0","0.2","0.366667","0.349596","0.2","0.2","0.666667","0.498991","0.5","0.532526","0.666667","0.498991","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","1"
"origq20c15t100","3.49E-07","0.09144","PBias5","0.1966","0","0","0","1","1","1","-0.0468464","0.568182","0.173518","0.037816","0.144405","0.113098","0.209486","0.381333","0.187691","0.187691","0.381333","0.334486","0.259486","0.590514","0.334486","","0.259486","0.590514","0","0","0","0.2","0.383333","0.347999","0.2","0.2","0.833333","0.494998","0.5","0.562665","0.833333","0.494998","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","1"
"origq20c15t100","3.49E-07","0.09144","DBias1","0.2024","0","0","0","1","1","1","-0.075","0.861391","0.160506","0.004033","0.0589674","0.133967","0.0228673","0.216033","0","0","0.216033","0.141033","0.0660326","0.783967","0.141033","","0.0660326","0.783967","0","0","0","0.2","0.349366","0.216667","0.2","0.2","0.493659","0.166667","0.5","0.232065","0.493659","0.166667","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","1"
"origq20c15t100","3.49E-07","0.09144","DBias2","0.1996","0","0","0","1","1","1","-0.075","0.850474","0.159091","0.000631","0.0217518","0.0660989","0.0839011","0.283901","0","0","0.283901","0.208901","0.133901","0.716099","0.208901","","0.133901","0.716099","0","0","0","0.2","0.350568","0.283333","0.2","0.2","0.505678","0.333333","0.5","0.367802","0.505678","0.333333","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","1"
"origq20c15t100","3.49E-07","0.09144","DBias3","0.2032","0","0","0","1","1","1","-0.075","0.861578","0.159091","0.00612","0.0746063","0.0197999","0.149606","0.349606","0","0","0.349606","0.274606","0.199606","0.650394","0.274606","","0.199606","0.650394","0","0","0","0.2","0.349606","0.35","0.2","0.2","0.496063","0.5","0.5","0.499213","0.496063","0.5","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","1"
"origq20c15t100","3.49E-07","0.09144","DBias4","0.1982","0","0","0","1","1","1","-0.075","0.852192","0.159091","0.020612","0.141591","0.066591","0.216591","0.416591","0","0","0.416591","0.341591","0.266591","0.583409","0.341591","","0.266591","0.583409","0","0","0","0.2","0.349924","0.416667","0.2","0.2","0.499243","0.666667","0.5","0.633182","0.499243","0.666667","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","1"
"origq20c15t100","3.49E-07","0.09144","DBias5","0.1966","0","0","0","1","1","1","-0.0468464","0.863659","0.233585","0.061547","0.235936","0.160936","0.310936","0.482782","0.187691","0.187691","0.482782","0.435936","0.360936","0.489064","0.435936","","0.360936","0.489064","0","0","0","0.2","0.349449","0.483333","0.2","0.2","0.49449","0.833333","0.5","0.765565","0.49449","0.833333","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","1"
"origq20c15t100","3.49E-07","0.09144","NBias1","0.2","0","0","0","1","1","1","-0.069465","0.857873","0.174023","0.018371","0.105885","0.08917","0.155833","0.348915","0.0369","0.0369","0.348915","0.27945","0.20445","0.64555","0.27945","","0.20445","0.64555","0","0","0","0.2","0.349782","0.349133","0.2","0.2","0.497817","0.497833","0.166667","0.49783","0.497817","0.497833","0.2","0.5","1","0","0","0.2","0.8","0.15","1","0","1"
