"Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","PBargains2","DBargains2","POffer2","DOffer2","POfferMixedness2","DOfferMixedness2","Settles2","PBet2","DBet2","PBetMixedness2","DBetMixedness2","PAbandons2","DDefaults2","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","Settles1","PAbandons1","DDefaults1","Settles2","PAbandons2","DDefaults2","P Loses","P Wins"
"Truly Not Liable MutOptLiability-1",0.1016,0,0.10164,0.375312,0.999606,0.998819,1,1,0.433215,0.397623,0.040445,0.043915,0.924439,,,,,0,0,1,1,0.36067,0.513228,0.0879807,0.12507,0.0606061,,,,,0,0,0.013774,0.685714,1040700,916698,1040700,916698,42601.3,83301.8,0,0,0,0.985045,61566.1,0,0,0,0,0,-1,0.999606,0.998819,0.000393546,0.000787092,0.924439,0,0,0.0606061,0,0,0.004329,0.0094451
"Truly Not Liable MutOptLiability-2",0.0166,0,0.01656,0.450886,1,1,1,1,0.413849,0.632045,0.0499673,0.053571,0.992754,,,,,0,0,1,1,0.388889,0.722222,0.0622397,0.0614028,0.00724638,,,,,0,0,0,,1058450,901329,1058450,901329,40217.4,98671.5,0,0,0,1,78562.8,0,0,0,0,0,-2,1,1,0,0,0.992754,0,0,0.00724638,0,0,0,0
"Truly Not Liable MutOptLiability-3",0.0008,0,0.0008,0.45,1,1,1,1,0.25,0.8,0.058183,0.0259014,1,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1058750,901250,1058750,901250,40000,98750,0,0,0,1,78750,0,0,0,0,0,-3,1,1,0,0,1,0,0,0,0,0,0,0
"Truly Not Liable MutOptLiability-4",4E-05,0,4E-05,0.5,1,1,1,1,0.166667,0.833333,0.026781,0.0211742,1,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1055000,905000,1055000,905000,40000,95000,0,0,0,1,75000,0,0,0,0,0,-4,1,1,0,0,1,0,0,0,0,0,0,0
"Truly Not Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability0",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability-1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability-2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability-3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Damages Strength1",0.2003,0,0.20032,0.495873,0.999601,0.999201,1,1,0.56295,0.326539,0.039386,0.0330859,0.623602,,,,,0,0,1,1,0.591264,0.375332,0.077053,0.0876487,0.120208,,,,,0.000399361,0.000199681,0.254792,0.652821,1036490,904623,1036490,904623,58881.8,70929.9,8508.95,0,0,0.74381,61694.6,0.000399361,0.000199681,0,0.495407,0,-0.00279553,0.999601,0.999201,0.000399361,0.000399361,0.623602,0,0,0.120208,0.000399361,0.000199681,0.0884585,0.166334
"Damages Strength2",0.2009,0,0.20088,0.507003,0.999403,0.999004,1,1,0.57644,0.411567,0.0407386,0.0281544,0.725806,,,,,0,0.000597372,1,1,0.66971,0.34636,0.0864142,0.0764728,0.0475906,,,,,0.000398248,0.000398248,0.224213,0.53286,1047710,897423,1047710,897423,54866.6,67420.3,11423.8,0,0,0.773397,73242.8,0.000398248,0.000995619,0,0.504381,0,-0.0173238,0.999403,0.999004,0.000597372,0.000398248,0.725806,0,0.000597372,0.0475906,0.000398248,0.000398248,0.104739,0.119474
"Damages Strength3",0.1974,0,0.19736,0.507161,1,0.999595,1,1,0.616045,0.457624,0.0360269,0.0377297,0.73713,,,,,0,0,1,1,0.702317,0.34955,0.0502049,0.0945906,0.0753952,,,,,0,0,0.187069,0.476706,1056640,889892,1056640,889892,53471.8,64493.7,12500,0,0,0.812525,81507.2,0,0,0,0.507296,0,-0.00972842,1,0.999595,0,0.000405351,0.73713,0,0,0.0753952,0,0,0.0978922,0.0891771
"Damages Strength4",0.1986,0,0.1986,0.499295,0.999799,0.999597,1,1,0.675062,0.519511,0.0277186,0.0627367,0.743807,,,,,0,0,1,1,0.586877,0.330446,0.0444045,0.049019,0.136354,,,,,0.00020141,0,0.119235,0.427365,1065240,883524,1065240,883524,51235.6,59546.3,19489.9,0,0,0.880161,89270.6,0.00020141,0,0,0.500302,0,0.0215509,0.999799,0.999597,0.00020141,0.00020141,0.743807,0,0,0.136354,0.00020141,0,0.0682779,0.0509567
"Damages Strength5",0.2028,0,0.20284,0.494347,1,0.999606,1,1,0.700796,0.564181,0.0218545,0.0358564,0.782094,,,,,0,0,1,1,0.464189,0.212451,0.041478,0.0194991,0.131927,,,,,0,0.0001972,0.085387,0.364896,1067280,883643,1067280,883643,49073.2,50239.6,29165.9,0,0,0.914021,90987.1,0,0.0001972,0,0.492802,0,-0.0001972,1,0.999606,0,0.0003944,0.782094,0,0,0.131927,0,0.0001972,0.0542299,0.0311576
"PDamagesSignal1",0.1964,0,0.19636,0.497488,0.999593,0.998981,1,1,0.559407,0.339553,0.040784,0.0320469,0.646975,,,,,0,0.000203707,1,1,0.533005,0.371646,0.0730343,0.0847015,0.146262,,,,,0.000407415,0.000203707,0.20493,0.641153,1037870,905470,1037870,905470,56664.3,67932.3,9343.09,0,0,0.793237,62705.4,0.000407415,0.000407415,0,0.495417,0,0.00244449,0.999593,0.998981,0.000407415,0.000611122,0.646975,0,0.000203707,0.146262,0.000407415,0.000203707,0.0735384,0.131391
"PDamagesSignal2",0.2007,0,0.20072,0.503554,0.999801,0.999801,1,1,0.577536,0.404259,0.0355003,0.0302002,0.713232,,,,,0,0.000199283,1,1,0.717351,0.35363,0.105358,0.0841337,0.0243125,,,,,0.000398565,0.000398565,0.261259,0.559878,1047680,895895,1047680,895895,56420.9,69279.5,11524.1,0,0,0.737545,73692.9,0.000398565,0.000597848,0,0.505779,0,-0.0103627,0.999801,0.999801,0.000199283,0,0.713232,0,0.000199283,0.0243125,0.000398565,0.000398565,0.114986,0.146273
"PDamagesSignal3",0.2031,0,0.20312,0.506302,0.999606,0.998818,1,1,0.589182,0.462441,0.045244,0.0416049,0.774518,,,,,0,0.000196928,1,1,0.7872,0.371119,0.0313952,0.0904181,0.0447026,,,,,0,0,0.179401,0.482986,1056350,891591,1056350,891591,52061.8,63032.6,12803.8,0,0,0.81922,81003.6,0,0.000196928,0,0.502166,0,-0.0224498,0.999606,0.998818,0.000393856,0.000787712,0.774518,0,0.000196928,0.0447026,0,0,0.0927531,0.0866483
"PDamagesSignal4",0.1978,0,0.19784,0.501415,0.999798,0.999798,1,1,0.704044,0.516448,0.0227571,0.0522769,0.707036,,,,,0,0,1,1,0.545465,0.308241,0.0517352,0.0525744,0.160534,,,,,0.000202184,0.000202184,0.131824,0.447853,1064940,882329,1064940,882329,52729.5,60462.4,19897.9,0,0,0.86757,89594.5,0.000202184,0.000202184,0,0.501213,0,0.0186009,0.999798,0.999798,0.000202184,0,0.707036,0,0,0.160534,0.000202184,0.000202184,0.0727861,0.0590376
"PDamagesSignal5",0.202,0,0.20196,0.494685,1,0.999604,1,1,0.701275,0.555049,0.021277,0.0411752,0.768271,,,,,0,0,1,1,0.478453,0.229595,0.0361538,0.0253524,0.138245,,,,,0,0,0.093088,0.368085,1066240,884044,1066240,884044,49718.8,51926.1,27569.8,0,0,0.906516,90572.4,0,0,0,0.495346,0,0.00376312,1,0.999604,0,0.000396118,0.768271,0,0,0.138245,0,0,0.0588235,0.0342642
"DDamagesSignal1",0.1978,0,0.1978,0.498349,0.999596,0.999393,1,1,0.569,0.299575,0.0399125,0.034857,0.577958,,,,,0,0.000202224,1,1,0.613138,0.380861,0.075839,0.0914576,0.124772,,,,,0.000404449,0.000202224,0.295854,0.660971,1036120,902393,1036120,902393,61489.4,70776.9,10447,0,0,0.70273,58845.3,0.000404449,0.000404449,0,0.501112,0,0.0091001,0.999596,0.999393,0.000404449,0.000202224,0.577958,0,0.000202224,0.124772,0.000404449,0.000202224,0.100303,0.195551
"DDamagesSignal2",0.2019,0,0.20188,0.504491,0.999406,0.998811,1,1,0.579548,0.43047,0.0392866,0.0264176,0.749158,,,,,0,0.000396275,1,1,0.659512,0.327107,0.0802314,0.0538556,0.0445809,,,,,0.000396275,0.000396275,0.203883,0.499514,1048670,897781,1048670,897781,53549.6,67437,11075.9,0,0,0.793739,74644.3,0.000396275,0.00079255,0,0.500297,0,-0.0110957,0.999406,0.998811,0.000594413,0.000594413,0.749158,0,0.000396275,0.0445809,0.000396275,0.000396275,0.102041,0.101843
"DDamagesSignal3",0.1998,0,0.19976,0.507376,0.9998,0.9996,1,1,0.618857,0.438335,0.0355896,0.0254611,0.705246,,,,,0,0,1,1,0.678345,0.335601,0.0529546,0.121951,0.0859031,,,,,0.00020024,0,0.20825,0.485577,1055090,889847,1055090,889847,55063.1,65023.9,14728.7,0,0,0.791149,79375.5,0.00020024,0,0,0.506408,0,-0.00120144,0.9998,0.9996,0.00020024,0.00020024,0.705246,0,0,0.0859031,0.00020024,0,0.107129,0.101121
"DDamagesSignal4",0.1996,0,0.19956,0.499599,1,0.999399,1,1,0.670611,0.540513,0.0279872,0.0873304,0.780718,,,,,0,0,1,1,0.565995,0.376413,0.0455965,0.0177813,0.145119,,,,,0,0,0.073562,0.3297,1065820,885432,1065820,885432,48746.2,56074.8,18210.1,0,0,0.925837,91142.6,0,0,0,0.506113,0,-0.0274604,1,0.999399,0,0.000601323,0.780718,0,0,0.145119,0,0,0.0493085,0.0242534
"DDamagesSignal5",0.201,0,0.201,0.493698,1,0.999801,1,1,0.693372,0.569334,0.0228914,0.0234967,0.797612,,,,,0,0,1,1,0.466864,0.175197,0.0432128,0.0185931,0.112239,,,,,0,0.000199005,0.089751,0.392461,1067500,883749,1067500,883749,48751.2,53252.2,26738.3,0,0,0.909851,90720.7,0,0.000199005,0,0.486169,0,0.0220896,1,0.999801,0,0.000199005,0.797612,0,0,0.112239,0,0.000199005,0.0545274,0.0352239
"MutOptDamages5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MutOptDamages4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MutOptDamages3",0.001,0,0.00096,0.555556,1,1,1,1,0.722222,0.444444,0.0209989,0.0261515,0.583333,,,,,0,0,1,1,0.566667,0.316667,0.0340577,0.0543099,0.166667,,,,,0,0,0.25,0.333333,1046560,893438,1046560,893438,60000,48437.4,23541.7,0,0,0.75,82638.9,0,0,0,0.666667,0,-0.0833333,1,1,0,0,0.583333,0,0,0.166667,0,0,0.166667,0.0833333
"MutOptDamages2",0.0285,0,0.02852,0.514259,1,1,1,1,0.672277,0.404395,0.0327783,0.0282058,0.584853,,,,,0,0.00140252,1,1,0.615819,0.322034,0.0379754,0.0770608,0.137447,,,,,0,0,0.276297,0.522843,1051630,887672,1051630,887672,60701.3,64386.3,17815.6,0,0,0.7223,75728.2,0,0.00140252,0,0.525947,0,-0.0196353,1,1,0,0,0.584853,0,0.00140252,0.137447,0,0,0.131837,0.14446
"MutOptDamages1",0.2118,0,0.21176,0.502361,0.999433,0.999056,1,1,0.640039,0.427239,0.0311339,0.0446629,0.666415,,,,,0,0,1,1,0.666193,0.341189,0.0570431,0.0767395,0.0957688,,,,,0.000377786,0.000188893,0.236305,0.557954,1054250,888721,1054250,888721,57032.5,65516,17209.6,0,0,0.762184,79219.3,0.000377786,0.000188893,0,0.505289,0,-0.00340008,0.999433,0.999056,0.000566679,0.000377786,0.666415,0,0,0.0957688,0.000377786,0.000188893,0.104458,0.131847
"MutOptDamages0",0.5208,0,0.52084,0.499053,0.99977,0.999539,1,1,0.629261,0.450621,0.0328124,0.0378657,0.712388,,,,,0,7.6799E-05,1,1,0.58204,0.329053,0.0629288,0.0677346,0.114815,,,,,0.000153598,7.6799E-05,0.17203,0.524554,1053350,892891,1053350,892891,53755.9,61665.1,16734,0,0,0.827202,79463.4,0.000153598,0.000153598,0,0.496045,0,0.00860149,0.99977,0.999539,0.000230397,0.000230397,0.712388,0,7.6799E-05,0.114815,0.000153598,7.6799E-05,0.081791,0.0902388
"MutOptDamages-1",0.2094,0,0.2094,0.501019,1,0.999236,1,1,0.608615,0.496814,0.0351784,0.0401357,0.799809,,,,,0,0.000191022,1,1,0.594759,0.324065,0.0745057,0.0572358,0.0830946,,,,,0.000191022,0.000382044,0.115568,0.477686,1058520,892058,1058520,892058,49417.4,62027.7,14703,0,0,0.882904,82926.8,0.000191022,0.000573066,0,0.503343,0,-0.0164279,1,0.999236,0,0.000764088,0.799809,0,0.000191022,0.0830946,0.000191022,0.000382044,0.0603629,0.0552053
"MutOptDamages-2",0.0275,0,0.02752,0.503391,1,1,1,1,0.556202,0.52156,0.0391621,0.03625,0.899709,,,,,0,0,1,1,0.555556,0.282609,0.0760952,0.0648149,0.0276163,,,,,0,0,0.072674,0.34,1057400,897409,1057400,897409,45189,57169.3,10076.3,0,0,0.927326,81171.6,0,0,0,0.481105,0,-0.0465116,1,1,0,0,0.899709,0,0,0.0276163,0,0,0.0479651,0.0247093
"MutOptDamages-3",0.001,0,0.001,0.433333,1,1,1,1,0.48,0.513333,0.0379285,0.0536218,0.92,,,,,0,0,1,1,0.5,0.166667,0.106482,0.0196412,0.04,,,,,0,0,0.04,0,1049200,907200,1049200,907200,43600,61000,6200,0,0,0.96,73958.3,0,0,0,0.36,0,-0.12,1,1,0,0,0.92,0,0,0.04,0,0,0.04,0
"MutOptDamages-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MutOptDamages-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PSignal Liab 1 Dam 1",0.0401,0,0.04008,0.195442,0.999002,0.998004,1,1,0.167833,0.1675,0.0260035,0.0166941,0.993014,,,,,0,0,1,1,0.166667,0.166667,0.0687551,0.0304134,0.00499002,,,,,0,0,0,,1005120,954803,1005120,954803,40074.9,43305.9,2125.75,0,0,0.998004,25062.5,0,0,0,0.0419162,0,-0.299401,0.999002,0.998004,0.000998004,0.000998004,0.993014,0,0,0.00499002,0,0,0,0
"PSignal Liab 1 Dam 2",0.0352,0,0.03516,0.196625,1,1,1,1,0.167615,0.167994,0.0262463,0.0170366,0.996587,,,,,0,0,1,1,0.166667,0.166667,0.0754004,0.0290838,0.00341297,,,,,0,0,0,,1005050,954849,1005050,954849,40102.4,42437.4,4163.82,0,0,1,25099.5,0,0,0,0.0602958,0,-0.316268,1,1,0,0,0.996587,0,0,0.00341297,0,0,0,0
"PSignal Liab 1 Dam 3",0.038,0,0.03804,0.201016,0.998948,0.998948,1,1,0.169649,0.175088,0.026781,0.0199173,0.987382,,,,,0,0,1,1,0.212121,0.166667,0.0751826,0.0268102,0.0105152,,,,,0,0,0.001052,0,1005410,954253,1005410,954253,40336.5,42670.9,6519.45,0,0,0.997897,25632.2,0,0,0,0.0683491,0,-0.403785,0.998948,0.998948,0.00105152,0,0.987382,0,0,0.0105152,0,0,0.00105152,0
"PSignal Liab 1 Dam 4",0.038,0,0.038,0.197368,1,1,1,1,0.167368,0.189298,0.0276218,0.0224686,0.995789,,,,,0,0,1,1,0.166667,0.166667,0.0452377,0.0280508,0.00421053,,,,,0,0,0,,1006630,953239,1006630,953239,40126.3,42873.7,8755.26,0,0,1,26697.4,0,0,0,0.0778947,0,-0.377895,1,1,0,0,0.995789,0,0,0.00421053,0,0,0,0
"PSignal Liab 1 Dam 5",0.0398,0,0.0398,0.1933,1,1,1,1,0.170017,0.194305,0.0282579,0.022176,0.990955,,,,,0,0,1,1,0.166667,0.166667,0.0773907,0.0275808,0.00904523,,,,,0,0,0,,1007000,952729,1007000,952729,40271.4,42954.8,11050.3,0,0,1,27135.7,0,0,0,0.0844221,0,-0.377889,1,1,0,0,0.990955,0,0,0.00904523,0,0,0,0
"PSignal Liab 2 Dam 1",0.0397,0,0.03972,0.359181,1,1,1,1,0.174052,0.188654,0.0507093,0.0271877,0.977845,,,,,0,0,1,1,0.181818,0.234848,0.0841034,0.0403951,0.021148,,,,,0,0,0.001007,0,1006430,952878,1006430,952878,40694.9,33703.4,13537.3,0,0,0.998993,26801.9,0,0,0,0.293051,0,-0.1571,1,1,0,0,0.977845,0,0,0.021148,0,0,0.00100705,0
"PSignal Liab 2 Dam 2",0.0416,0,0.04156,0.340071,1,1,1,1,0.174848,0.21479,0.0521281,0.0287339,0.974976,,,,,0,0,1,1,0.217949,0.179487,0.0982225,0.0329644,0.0202117,,,,,0.000962464,0,0.00385,0.25,1008300,950837,1008300,950837,40866.2,36783,16227.1,0,0,0.995188,28675,0.000962464,0,0,0.251203,0,-0.13282,1,1,0,0,0.974976,0,0,0.0202117,0.000962464,0,0.00288739,0.0009625
"PSignal Liab 2 Dam 3",0.0389,0,0.03888,0.346708,0.998971,0.998971,1,1,0.210436,0.260728,0.155845,0.0414177,0.929012,,,,,0,0,1,1,0.215686,0.22549,0.0708635,0.0387871,0.058642,,,,,0,0,0.011317,0.0909091,1011320,946278,1011320,946278,42397.1,38402.8,23047.8,0,0,0.987654,32773.4,0,0,0,0.268519,0,-0.201646,0.998971,0.998971,0.00102881,0,0.929012,0,0,0.058642,0,0,0.0102881,0.0010288
"PSignal Liab 2 Dam 4",0.0342,0,0.03424,0.34852,1,1,1,1,0.82866,0.33528,0.0482986,0.0583086,0.252336,,,,,0,0,1,1,0.186458,0.236198,0.0956773,0.0323944,0.720794,,,,,0,0,0.026869,0.173913,1022890,913870,1022890,913870,63236,59474.3,27175.8,0,0,0.973131,54937,0,0,0,0.304907,0,-0.226636,1,1,0,0,0.252336,0,0,0.720794,0,0,0.0221963,0.0046729
"PSignal Liab 2 Dam 5",0.0356,0,0.0356,0.341199,1,1,1,1,0.827903,0.370412,0.0396154,0.0442373,0.304494,,,,,0,0,1,1,0.175013,0.190899,0.0494981,0.0215551,0.688764,,,,,0,0,0.006742,0,1026100,912837,1026100,912837,61067.4,63677,29823,0,0,0.993258,57013.6,0,0,0,0.262921,0,-0.12809,1,1,0,0,0.304494,0,0,0.688764,0,0,0.00674157,0
"PSignal Liab 3 Dam 1",0.0434,0,0.04344,0.498465,0.999079,0.998158,1,1,0.814114,0.235394,0.0803535,0.041196,0.0930018,,,,,0,0,1,1,0.400814,0.346728,0.0863063,0.069276,0.563536,,,,,0.00184162,0.00092081,0.338858,0.394022,1020750,901996,1020750,901996,77251.4,69297.8,20050.7,0,0,0.656538,64358.3,0.00184162,0.00092081,0,0.521179,0,0.00644567,0.999079,0.998158,0.00092081,0.00092081,0.0930018,0,0,0.563536,0.00184162,0.00092081,0.205341,0.133517
"PSignal Liab 3 Dam 2",0.0475,0,0.04752,0.49537,1,1,1,1,0.822952,0.316498,0.0608983,0.0386534,0.218013,,,,,0,0,1,1,0.683889,0.341227,0.133771,0.0755905,0.0639731,,,,,0.000841751,0,0.717172,0.465962,1040250,874779,1040250,874779,84974.7,91500.1,21824.6,0,0,0.281987,118172,0.000841751,0,0,0.508418,0,-0.020202,1,1,0,0,0.218013,0,0,0.0639731,0.000841751,0,0.382997,0.334175
"PSignal Liab 3 Dam 3",0.0436,0,0.04356,0.496939,1,0.998163,1,1,0.831647,0.41291,0.0226977,0.0677524,0.363636,,,,,0,0,1,1,0.828268,0.363,0.0353063,0.0848529,0.087236,,,,,0,0,0.547291,0.40604,1059060,865547,1059060,865547,75390.3,90068.6,20353.6,0,0,0.450872,124796,0,0,0,0.498623,0,-0.0156107,1,0.998163,0,0.00183655,0.363636,0,0,0.087236,0,0,0.325069,0.222222
"PSignal Liab 3 Dam 4",0.0455,0,0.04552,0.499561,0.999121,0.999121,1,1,0.832307,0.524186,0.0158403,0.0858626,0.532513,,,,,0,0,1,1,0.833019,0.343063,0.0184376,0.0604432,0.0878735,,,,,0.000878735,0,0.377856,0.4,1079820,854884,1079820,854884,65298.8,90922.5,24002.7,0,0,0.620387,124911,0.000878735,0,0,0.487698,0,0.0123023,0.999121,0.999121,0.000878735,0,0.532513,0,0,0.0878735,0.000878735,0,0.226714,0.151142
"PSignal Liab 3 Dam 5",0.0484,0,0.04836,0.499586,1,0.999173,1,1,0.832368,0.610513,0.0145466,0.0551634,0.662531,,,,,0,0,1,1,0.830876,0.249386,0.0224259,0.0282977,0.0347395,,,,,0,0,0.301902,0.323288,1083640,857235,1083640,857235,59127.4,80938.7,29770.5,0,0,0.69727,124926,0,0,0,0.48139,0,-0.0248139,1,0.999173,0,0.00082713,0.662531,0,0,0.0347395,0,0,0.204301,0.0976013
"PSignal Liab 4 Dam 1",0.0327,0,0.03272,0.654442,1,0.998778,1,1,0.830477,0.447164,0.026029,0.0423643,0.410758,,,,,0,0,1,1,0.680527,0.398475,0.0612323,0.0958509,0.0867971,,,,,0,0,0.501222,0.695122,1066810,860553,1066810,860553,72634.5,99868.4,8792.9,0,0,0.497555,120424,0,0,0,0.715159,0,0.125917,1,0.998778,0,0.00122249,0.410758,0,0,0.0867971,0,0,0.152812,0.348411
"PSignal Liab 4 Dam 2",0.0358,0,0.03584,0.663318,1,1,1,1,0.832217,0.569382,0.0166006,0.0356389,0.595982,,,,,0,0.00111607,1,1,0.806094,0.3735,0.0623877,0.0940444,0.0145089,,,,,0,0.00223214,0.386161,0.684971,1083610,852721,1083610,852721,63671.9,91955.7,11445.4,0,0,0.610491,124749,0,0.00334821,0,0.756696,0,0.0714286,1,1,0,0,0.595982,0,0.00111607,0.0145089,0,0.00223214,0.121652,0.264509
"PSignal Liab 4 Dam 3",0.0428,0,0.04284,0.652194,1,1,1,1,0.832244,0.634765,0.014008,0.0488192,0.698413,,,,,0,0.000933707,1,1,0.832816,0.414596,0.0157852,0.110332,0.0522876,,,,,0,0,0.248366,0.612782,1093810,849718,1093810,849718,56470.6,81608.2,10163.4,0,0,0.7507,124891,0,0.000933707,0,0.70775,0,0.123249,1,1,0,0,0.698413,0,0.000933707,0.0522876,0,0,0.0961718,0.152194
"PSignal Liab 4 Dam 4",0.0441,0,0.04412,0.640828,1,1,1,1,0.83288,0.692959,0.013591,0.057308,0.786038,,,,,0,0,1,1,0.833333,0.391949,0.0134295,0.0807276,0.0525839,,,,,0,0,0.161378,0.544944,1099200,849540,1099200,849540,51260.2,67334.5,19864,0,0,0.838622,124959,0,0,0,0.68087,0,0.228468,1,1,0,0,0.786038,0,0,0.0525839,0,0,0.0734361,0.087942
"PSignal Liab 4 Dam 5",0.0433,0,0.04332,0.650508,1,0.999077,1,1,0.832871,0.75955,0.0136101,0.052674,0.88735,,,,,0,0,1,1,0.833333,0.336088,0.0132101,0.0305118,0.0258541,,,,,0,0,0.085873,0.537634,1102710,851397,1102710,851397,45895.7,48617.2,30724.8,0,0,0.913204,124962,0,0,0,0.722992,0,0.168052,1,0.999077,0,0.000923361,0.88735,0,0,0.0258541,0,0,0.0397045,0.0461681
"PSignal Liab 5 Dam 1",0.0404,0,0.0404,0.80495,1,1,1,1,0.833333,0.683003,0.0151267,0.0338598,0.765347,,,,,0,0.000990099,1,1,0.823446,0.437853,0.0408659,0.131509,0.00891089,,,,,0,0,0.224752,0.947137,1096220,850030,1096220,850030,53752.5,98683,1311.96,0,0,0.774257,124840,0,0.000990099,0,0.938614,0,0.354455,1,1,0,0,0.765347,0,0.000990099,0.00891089,0,0,0.0118812,0.212871
"PSignal Liab 5 Dam 2",0.0406,0,0.04064,0.804954,0.999016,0.999016,1,1,0.832677,0.75977,0.0134502,0.0284059,0.882874,,,,,0,0,1,1,0.833333,0.433616,0.0154579,0.133748,0.00885827,,,,,0,0,0.107283,0.908257,1101870,851472,1101870,851472,46663.4,79753.9,1107.31,0,0,0.891732,124945,0,0,0,0.927165,0,0.318898,0.999016,0.999016,0.000984252,0,0.882874,0,0,0.00885827,0,0,0.00984252,0.0974409
"PSignal Liab 5 Dam 3",0.0398,0,0.0398,0.807203,1,0.99799,1,1,0.833333,0.802954,0.0131268,0.0261326,0.951759,,,,,0,0,1,1,0.833333,0.452899,0.0130968,0.126152,0.00904523,,,,,0,0,0.037186,0.918919,1105710,851854,1105710,851854,42432.2,56969.8,3381.91,0,0,0.960804,125000,0,0,0,0.927638,0,0.352764,1,0.99799,0,0.00201005,0.951759,0,0,0.00904523,0,0,0.00301508,0.0341709
"PSignal Liab 5 Dam 4",0.036,0,0.03596,0.799592,1,1,1,1,0.832221,0.808306,0.0132904,0.0293833,0.958843,,,,,0,0,1,1,0.833333,0.536036,0.0145494,0.111787,0.0166852,,,,,0,0.00111235,0.023359,0.904762,1105730,852336,1105730,852336,41935.5,33000.5,19588.4,0,0,0.975528,124914,0,0.00111235,0,0.932147,0,0.42158,1,1,0,0,0.958843,0,0,0.0166852,0,0.00111235,0.00222469,0.0211346
"PSignal Liab 5 Dam 5",0.0349,0,0.03488,0.794916,1,1,1,1,0.833333,0.824541,0.0134313,0.0260827,0.986239,,,,,0,0,1,1,0.833333,0.527778,0.0138339,0.0676395,0.00688073,,,,,0,0,0.006881,0.833333,1105380,854002,1105380,854002,40619.3,14053.9,37150.2,0,0,0.993119,125000,0,0,0,0.938073,0,0.409404,1,1,0,0,0.986239,0,0,0.00688073,0,0,0.00114679,0.0057339
