"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins","Round 1 P 1-All","P1 0.2  ","P1 0.4  ","P1 0.6  ","P1 0.8  ","Round 1 D 1-All","D1 0.2  ","D1 0.4  ","D1 0.6  ","D1 0.8  "
"simple1BR3,2,4","0","NaN","All","1","0","1","0.49775","1","1","1","1","0.8","0.4","0","0","0","","","","","0","0","1","0.4967","1032170","932830","1032170","932830","35000","38102","33650.5","0","0","0","","0","0","0","0.4966","0","-0.0001","1","1","0","0","0","0","0","0.5033","0.4967","","","","","","","","","",""
"simple1BR3,2,4","0","NaN","NoDispute","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,4","0","NaN","DisputeArises","1","0","1","0.49775","1","1","1","1","0.8","0.4","0","0","0","","","","","0","0","1","0.4967","1032170","932830","1032170","932830","35000","38102","33650.5","0","0","0","","0","0","0","0.4966","0","-0.0001","1","1","0","0","0","0","0","0.5033","0.4967","","","","",""
"simple1BR3,2,4","0","NaN","PFiles","1","0","1","0.49775","1","1","1","1","0.8","0.4","0","0","0","","","","","0","0","1","0.4967","1032170","932830","1032170","932830","35000","38102","33650.5","0","0","0","","0","0","0","0.4966","0","-0.0001","1","1","0","0","0","0","0","0.5033","0.4967","","","","",""
"simple1BR3,2,4","0","NaN","DAnswers","1","0","1","0.49775","1","1","1","1","0.8","0.4","0","0","0","","","","","0","0","1","0.4967","1032170","932830","1032170","932830","35000","38102","33650.5","0","0","0","","0","0","0","0.4966","0","-0.0001","1","1","0","0","0","0","0","0.5033","0.4967","","","","",""
"simple1BR3,2,4","0","NaN","Litigated","1","0","1","0.49775","1","1","1","1","0.8","0.4","0","0","0","","","","","0","0","1","0.4967","1032170","932830","1032170","932830","35000","38102","33650.5","0","0","0","","0","0","0","0.4966","0","-0.0001","1","1","0","0","0","0","0","0.5033","0.4967","","","","",""
"simple1BR3,2,4","0","NaN","Settles","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,4","0","NaN","Tried","1","0","1","0.49775","1","1","1","1","0.8","0.4","0","0","0","","","","","0","0","1","0.4967","1032170","932830","1032170","932830","35000","38102","33650.5","0","0","0","","0","0","0","0.4966","0","-0.0001","1","1","0","0","0","0","0","0.5033","0.4967","","","","",""
"simple1BR3,2,4","0","NaN","PWins","0.4967","0","0.4967","0.497735","1","1","1","1","0.8","0.4","0","0","0","","","","","0","0","1","1","1082500","882500","1082500","882500","35000","67771.8","8702.44","0","0","0","","0","0","0","0.497282","0","0.00382525","1","1","0","0","0","0","0","0","1","","","","",""
"simple1BR3,2,4","0","NaN","DWins","0.5033","0","0.5033","0.497765","1","1","1","1","0.8","0.4","0","0","0","","","","","0","0","1","0","982500","982500","982500","982500","35000","8821.28","58271.4","0","0","0","","0","0","0","0.495927","0","-0.00397377","1","1","0","0","0","0","0","1","0","","","","",""
"simple1BR3,2,4","0","NaN","Abandoned","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
