"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins","Round 1 P 1-All","P1 0.2  ","P1 0.4  ","P1 0.6  ","P1 0.8  ","Round 1 D 1-All","D1 0.2  ","D1 0.4  ","D1 0.6  ","D1 0.8  "
"simple1BR4,2,4","0","NaN","All","1","0","1","0.50376","1","1","1","1","0.8","0.4","0","0","0","","","","","0","0","1","0.5052","1033020","931980","1033020","931980","35000","38144.5","33906.3","0","0","0","","0","0","0","0.5055","0","5.82759E-19","1","1","0","0","0","0","0","0.4948","0.5052","","","","","","","","","",""
"simple1BR4,2,4","0","NaN","NoDispute","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR4,2,4","0","NaN","DisputeArises","1","0","1","0.50376","1","1","1","1","0.8","0.4","0","0","0","","","","","0","0","1","0.5052","1033020","931980","1033020","931980","35000","38144.5","33906.3","0","0","0","","0","0","0","0.5055","0","5.82759E-19","1","1","0","0","0","0","0","0.4948","0.5052","","","","",""
"simple1BR4,2,4","0","NaN","PFiles","1","0","1","0.50376","1","1","1","1","0.8","0.4","0","0","0","","","","","0","0","1","0.5052","1033020","931980","1033020","931980","35000","38144.5","33906.3","0","0","0","","0","0","0","0.5055","0","5.82759E-19","1","1","0","0","0","0","0","0.4948","0.5052","","","","",""
"simple1BR4,2,4","0","NaN","DAnswers","1","0","1","0.50376","1","1","1","1","0.8","0.4","0","0","0","","","","","0","0","1","0.5052","1033020","931980","1033020","931980","35000","38144.5","33906.3","0","0","0","","0","0","0","0.5055","0","5.82759E-19","1","1","0","0","0","0","0","0.4948","0.5052","","","","",""
"simple1BR4,2,4","0","NaN","Litigated","1","0","1","0.50376","1","1","1","1","0.8","0.4","0","0","0","","","","","0","0","1","0.5052","1033020","931980","1033020","931980","35000","38144.5","33906.3","0","0","0","","0","0","0","0.5055","0","5.82759E-19","1","1","0","0","0","0","0","0.4948","0.5052","","","","",""
"simple1BR4,2,4","0","NaN","Settles","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR4,2,4","0","NaN","Tried","1","0","1","0.50376","1","1","1","1","0.8","0.4","0","0","0","","","","","0","0","1","0.5052","1033020","931980","1033020","931980","35000","38144.5","33906.3","0","0","0","","0","0","0","0.5055","0","5.82759E-19","1","1","0","0","0","0","0","0.4948","0.5052","","","","",""
"simple1BR4,2,4","0","NaN","PWins","0.5052","0","0.5052","0.503088","1","1","1","1","0.8","0.4","0","0","0","","","","","0","0","1","1","1082500","882500","1082500","882500","35000","67044.7","8829.67","0","0","0","","0","0","0","0.504553","0","0.000395883","1","1","0","0","0","0","0","0","1","","","","",""
"simple1BR4,2,4","0","NaN","DWins","0.4948","0","0.4948","0.504446","1","1","1","1","0.8","0.4","0","0","0","","","","","0","0","1","0","982500","982500","982500","982500","35000","8636.82","59509.9","0","0","0","","0","0","0","0.506467","0","-0.000404204","1","1","0","0","0","0","0","1","0","","","","",""
"simple1BR4,2,4","0","NaN","Abandoned","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
