"OptionSet","Exploit","Refine","Filter","All","PQuits","DQuits","Settles","Trial","Shifting","ShiftingOccursIfTrial","ShiftingValueIfTrial","POffer","DOffer","AccSq","Accuracy","Accuracy_ForPlaintiff","Accuracy_ForDefendant","SettlementOrJudgment","DsProportionOfCost","DsProportionOfCostIfTrial","TrialValuePreShiftingIfOccurs","TrialValueWithShiftingIfOccurs","PTrialEffect_IfOccurs","DTrialEffect_IfOccurs","ResolutionValueIncludingShiftedAmount","SettlementValue","PWelfare","DWelfare","PQuality","DQuality","NQuality","QualitySum","PBestGuess","DBestGuess","QualitySum_PInfo","QualitySum_DInfo","PBias","DBias","NBias","BiasSum","BiasSum_PInfo","BiasSum_DInfo","Quality","Alpha_Quality","Alpha_Both_Quality","Alpha_Plaintiff_Quality","Alpha_Defendant_Quality","Alpha_Plaintiff_Bias","Alpha_Defendant_Bias","TrialCost","FeeShifting","FSMargin","FeeShiftingThreshold"
"origq0c15t0","-1.131E-17","-8.199E-13","All","1","0","0","0.1941","0.8059","0","0","0","0.431818","0.225459","0.078388","0.252091","0.191648","0.312533","0.252091","0.5","0.5","0.24915","0.24915","0.17415","0.67585","0.252091","0.431818","0.191648","0.687467","0","0","0","0","0.25","0.24915","0","0","0","0.4983","0.5","0.4983","0","0.4983","0","0.5","1","0","0","0","1","0.15","1","0","0"
"origq0c15t0","-1.131E-17","-8.199E-13","Settles","0.1941","0","0","1","0","0","0","0","0.431818","0.431818","0.186467","0.431818","0.431818","0.431818","0.431818","0.5","0.5","0.416667","0.416667","0.341667","0.508333","0.431818","0.431818","0.431818","0.568182","0","0","0","0","0.25","0.416667","0","0","0","0.833333","0.5","0.833333","0","0.833333","0","0.5","1","0","0","0","1","0.15","1","0","0"
"origq0c15t0","-1.131E-17","-8.199E-13","Trial","0.8059","0","0","0","1","0","0","0","0.431818","0.175758","0.052358","0.208804","0.133804","0.283804","0.208804","0.5","0.5","0.208804","0.208804","0.133804","0.716196","0.208804","","0.133804","0.716196","0","0","0","0","0.25","0.208804","0","0","0","0.417608","0.5","0.417608","0","0.417608","0","0.5","1","0","0","0","1","0.15","1","0","0"
"origq0c15t0","-1.131E-17","-8.199E-13","Shifting","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c15t0","-1.131E-17","-8.199E-13","PQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c15t0","-1.131E-17","-8.199E-13","PQuality2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c15t0","-1.131E-17","-8.199E-13","PQuality3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c15t0","-1.131E-17","-8.199E-13","PQuality4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c15t0","-1.131E-17","-8.199E-13","PQuality5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c15t0","-1.131E-17","-8.199E-13","DQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
