"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins","Round 1 P 1-All","P1 0.25  ","P1 0.5  ","P1 0.75  ","Round 1 D 1-All","D1 0.25  ","D1 0.5  ","D1 0.75  "
"simple1BR3,2,3","0","NaN","All","1","0","1","0.49775","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","30204","29796","0","0","1","50000","0","0","0","0.4966","0","-0.0001","1","1","0","0","1","0","0","0","0","","","","","","","",""
"simple1BR3,2,3","0","NaN","NoDispute","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,3","0","NaN","DisputeArises","1","0","1","0.49775","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","30204","29796","0","0","1","50000","0","0","0","0.4966","0","-0.0001","1","1","0","0","1","0","0","0","0","","","",""
"simple1BR3,2,3","0","NaN","PFiles","1","0","1","0.49775","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","30204","29796","0","0","1","50000","0","0","0","0.4966","0","-0.0001","1","1","0","0","1","0","0","0","0","","","",""
"simple1BR3,2,3","0","NaN","DAnswers","1","0","1","0.49775","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","30204","29796","0","0","1","50000","0","0","0","0.4966","0","-0.0001","1","1","0","0","1","0","0","0","0","","","",""
"simple1BR3,2,3","0","NaN","Litigated","1","0","1","0.49775","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","30204","29796","0","0","1","50000","0","0","0","0.4966","0","-0.0001","1","1","0","0","1","0","0","0","0","","","",""
"simple1BR3,2,3","0","NaN","Settles","1","0","1","0.49775","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","30204","29796","0","0","1","50000","0","0","0","0.4966","0","-0.0001","1","1","0","0","1","0","0","0","0","","","",""
"simple1BR3,2,3","0","NaN","Tried","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,3","0","NaN","PWins","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,3","0","NaN","DWins","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,3","0","NaN","Abandoned","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,3","0","NaN","Rounds1","1","0","1","0.49775","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","30204","29796","0","0","1","50000","0","0","0","0.4966","0","-0.0001","1","1","0","0","1","0","0","0","0","","","",""
"simple1BR3,2,3","0","NaN","PrePrimary1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,3","0","NaN","PrePrimary2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,3","0","NaN","PrePrimary3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,3","0","NaN","PrePrimary4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,3","0","NaN","PrePrimary5","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,3","0","NaN","PrePrimary6","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,3","0","NaN","PrePrimary7","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,3","0","NaN","PrePrimary8","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,3","0","NaN","PrePrimary9","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,3","0","NaN","PrePrimary10","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,3","0","NaN","Truly Liable","0.4966","0","0.4966","0.603504","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","0","60000","0","0","1","50000","0","0","0","1","0","0.00624245","1","1","0","0","1","0","0","0","0","","","",""
"simple1BR3,2,3","0","NaN","Truly Not Liable","0.5034","0","0.5034","0.393425","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","60000","0","0","0","1","50000","0","0","0","0","0","-0.00635677","1","1","0","0","1","0","0","0","0","","","",""
"simple1BR3,2,3","0","NaN","AllCount","10000","0","10000","0.49775","10000","10000","10000","10000","0.5","0.5","0","0","10000","","","","","0","0","0","","1040000","940000","1040000","940000","20000","30204","29796","0","0","10000","50000","0","0","0","4966","0","-0.0001","10000","10000","0","0","10000","0","0","0","0","","","",""
"simple1BR3,2,3","0","NaN","Liability Strength1","0.269","0","0.269","0.25","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","53643.1","6356.88","0","0","1","50000","0","0","0","0.105948","0","-0.00446097","1","1","0","0","1","0","0","0","0","","","",""
"simple1BR3,2,3","0","NaN","Liability Strength2","0.471","0","0.471","0.5","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","30191.1","29808.9","0","0","1","50000","0","0","0","0.496815","0","0.00785563","1","1","0","0","1","0","0","0","0","","","",""
"simple1BR3,2,3","0","NaN","Liability Strength3","0.26","0","0.26","0.75","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","5976.92","54023.1","0","0","1","50000","0","0","0","0.900385","0","-0.01","1","1","0","0","1","0","0","0","0","","","",""
"simple1BR3,2,3","0","NaN","PLiabilitySignal1","0.5034","0","0.5034","0.496325","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","30476.8","29523.2","0","0","1","50000","0","0","0","0.492054","0","-0.494041","1","1","0","0","1","0","0","0","0","","","",""
"simple1BR3,2,3","0","NaN","PLiabilitySignal2","0.4966","0","0.4966","0.499195","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","29927.5","30072.5","0","0","1","50000","0","0","0","0.501208","0","0.500604","1","1","0","0","1","0","0","0","0","","","",""
"simple1BR3,2,3","0","NaN","DLiabilitySignal1","0.5033","0","0.5033","0.495629","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","30101.3","29898.7","0","0","1","50000","0","0","0","0.498311","0","0.49394","1","1","0","0","1","0","0","0","0","","","",""
"simple1BR3,2,3","0","NaN","DLiabilitySignal2","0.4967","0","0.4967","0.499899","1","1","1","1","0.5","0.5","0","0","1","","","","","0","0","0","","1040000","940000","1040000","940000","20000","30308","29692","0","0","1","50000","0","0","0","0.494866","0","-0.500705","1","1","0","0","1","0","0","0","0","","","",""
