"OptionSet","Exploit","Refine","Filter","All","PQuits","DQuits","Settles","Trial","Shifting","ShiftingOccursIfTrial","ShiftingValueIfTrial","POffer","DOffer","AccSq","Accuracy","Accuracy_ForPlaintiff","Accuracy_ForDefendant","SettlementOrJudgment","DsProportionOfCost","DsProportionOfCostIfTrial","TrialValuePreShiftingIfOccurs","TrialValueWithShiftingIfOccurs","PTrialEffect_IfOccurs","DTrialEffect_IfOccurs","ResolutionValueIncludingShiftedAmount","SettlementValue","PWelfare","DWelfare","PQuality","DQuality","NQuality","QualitySum","PBestGuess","DBestGuess","QualitySum_PInfo","QualitySum_DInfo","PBias","DBias","NBias","BiasSum","BiasSum_PInfo","BiasSum_DInfo","Quality","Alpha_Quality","Alpha_Both_Quality","Alpha_Plaintiff_Quality","Alpha_Defendant_Quality","Alpha_Plaintiff_Bias","Alpha_Defendant_Bias","TrialCost","FeeShifting","FSMargin","FeeShiftingThreshold"
"origq0c15t25","0","NaN","All","1","0","0","0.2032","0.7968","0.3951","0.3951","-0.0296325","0.431818","0.200736","0.074524","0.224738","0.191471","0.284498","0.25437","0.30245","0.30245","0.251292","0.221659","0.146659","0.703341","0.224738","0.431818","0.164978","0.715502","0","0","0","0","0.25","0.251292","0","0","0","0.502583","0.5","0.502583","0","0.502583","0","0.5","1","0","0","0","1","0.15","1","0","0.25"
"origq0c15t25","0","NaN","Settles","0.2032","0","0","1","0","0","0","0","0.431818","0.431818","0.186467","0.431818","0.431818","0.431818","0.431818","0.5","0.5","0.416667","0.416667","0.341667","0.508333","0.431818","0.431818","0.431818","0.568182","0","0","0","0","0.25","0.416667","0","0","0","0.833333","0.5","0.833333","0","0.833333","0","0.5","1","0","0","0","1","0.15","1","0","0.25"
"origq0c15t25","0","NaN","Trial","0.7968","0","0","0","1","0.495858","0.495858","-0.0371894","0.431818","0.141806","0.045976","0.171928","0.130178","0.246928","0.209118","0.252071","0.252071","0.209118","0.171928","0.0969283","0.753072","0.171928","","0.0969283","0.753072","0","0","0","0","0.25","0.209118","0","0","0","0.418235","0.5","0.418235","0","0.418235","0","0.5","1","0","0","0","1","0.15","1","0","0.25"
"origq0c15t25","0","NaN","Shifting","0.3951","0","0","0","1","1","1","-0.075","0.431818","0.124232","0.004212","0.0497574","0.0418122","0.124757","0.124757","0","0","0.124757","0.0497574","-0.0252426","0.875243","0.0497574","","-0.0252426","0.875243","0","0","0","0","0.25","0.124757","0","0","0","0.249515","0.5","0.249515","0","0.249515","0","0.5","1","0","0","0","1","0.15","1","0","0.25"
"origq0c15t25","0","NaN","PQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c15t25","0","NaN","PQuality2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c15t25","0","NaN","PQuality3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c15t25","0","NaN","PQuality4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c15t25","0","NaN","PQuality5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c15t25","0","NaN","DQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
