"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins","Round 1 P 1-All","P1 0.33  ","P1 0.67  ","Round 1 D 1-All","D1 0.33  ","D1 0.67  "
"simple1BR4,4,2","-4.523E-16","1","All","1","0","1","0.49658","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.4941","1031910","933090","1031910","933090","35000","38280","33848.5","0","0","0","","0","0","0","0.4942","0","-0.0038","1","1","0","0","0","0","0","0.5059","0.4941","","","","","",""
"simple1BR4,4,2","-4.523E-16","1","NoDispute","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR4,4,2","-4.523E-16","1","DisputeArises","1","0","1","0.49658","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.4941","1031910","933090","1031910","933090","35000","38280","33848.5","0","0","0","","0","0","0","0.4942","0","-0.0038","1","1","0","0","0","0","0","0.5059","0.4941","","",""
"simple1BR4,4,2","-4.523E-16","1","PFiles","1","0","1","0.49658","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.4941","1031910","933090","1031910","933090","35000","38280","33848.5","0","0","0","","0","0","0","0.4942","0","-0.0038","1","1","0","0","0","0","0","0.5059","0.4941","","",""
"simple1BR4,4,2","-4.523E-16","1","DAnswers","1","0","1","0.49658","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.4941","1031910","933090","1031910","933090","35000","38280","33848.5","0","0","0","","0","0","0","0.4942","0","-0.0038","1","1","0","0","0","0","0","0.5059","0.4941","","",""
"simple1BR4,4,2","-4.523E-16","1","Litigated","1","0","1","0.49658","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.4941","1031910","933090","1031910","933090","35000","38280","33848.5","0","0","0","","0","0","0","0.4942","0","-0.0038","1","1","0","0","0","0","0","0.5059","0.4941","","",""
"simple1BR4,4,2","-4.523E-16","1","Settles","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR4,4,2","-4.523E-16","1","Tried","1","0","1","0.49658","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.4941","1031910","933090","1031910","933090","35000","38280","33848.5","0","0","0","","0","0","0","0.4942","0","-0.0038","1","1","0","0","0","0","0","0.5059","0.4941","","",""
"simple1BR4,4,2","-4.523E-16","1","PWins","0.4941","0","0.4941","0.494839","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","1","1082500","882500","1082500","882500","35000","68481.6","8578.22","0","0","0","","0","0","0","0.490184","0","-0.00829792","1","1","0","0","0","0","0","0","1","","",""
"simple1BR4,4,2","-4.523E-16","1","DWins","0.5059","0","0.5059","0.49828","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0","982500","982500","982500","982500","35000","8782.86","58529.4","0","0","0","","0","0","0","0.498122","0","0.000593003","1","1","0","0","0","0","0","1","0","","",""
"simple1BR4,4,2","-4.523E-16","1","Abandoned","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
