"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","PBargains2","DBargains2","POffer2","DOffer2","POfferMixedness2","DOfferMixedness2","Settles2","PBet2","DBet2","PBetMixedness2","DBetMixedness2","PAbandons2","DDefaults2","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","SettlesBR2","PAbandonsBR2","DDefaultsBR2","P Loses","P Wins","Round 1 P 1-All","P1 0.33  ","P1 0.67  ","Round 1 D 1-All","D1 0.33  ","D1 0.67  ","Round 2 P 2-All","P2 0.33  ","P2 0.67  ","Round 2 D 2-All","D2 0.33  ","D2 0.67  "
"simple2BR2,2,2","0","NaN","All","1","0","1","0.501833","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.505","1025500","924500","1025500","924500","50000","43715","37657.5","0","0","0","","0","0","0","0.5055","0","-5.42047E-19","1","1","0","0","0","0","0","0","0","0","0.495","0.505","","","","","","","","","","","",""
"simple2BR2,2,2","0","NaN","NoDispute","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple2BR2,2,2","0","NaN","DisputeArises","1","0","1","0.501833","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.505","1025500","924500","1025500","924500","50000","43715","37657.5","0","0","0","","0","0","0","0.5055","0","-5.42047E-19","1","1","0","0","0","0","0","0","0","0","0.495","0.505","","","","","","","","",""
"simple2BR2,2,2","0","NaN","PFiles","1","0","1","0.501833","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.505","1025500","924500","1025500","924500","50000","43715","37657.5","0","0","0","","0","0","0","0.5055","0","-5.42047E-19","1","1","0","0","0","0","0","0","0","0","0.495","0.505","","","","","","","","",""
"simple2BR2,2,2","0","NaN","DAnswers","1","0","1","0.501833","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.505","1025500","924500","1025500","924500","50000","43715","37657.5","0","0","0","","0","0","0","0.5055","0","-5.42047E-19","1","1","0","0","0","0","0","0","0","0","0.495","0.505","","","","","","","","",""
"simple2BR2,2,2","0","NaN","Litigated","1","0","1","0.501833","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.505","1025500","924500","1025500","924500","50000","43715","37657.5","0","0","0","","0","0","0","0.5055","0","-5.42047E-19","1","1","0","0","0","0","0","0","0","0","0.495","0.505","","","","","","","","",""
"simple2BR2,2,2","0","NaN","Settles","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple2BR2,2,2","0","NaN","Tried","1","0","1","0.501833","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.505","1025500","924500","1025500","924500","50000","43715","37657.5","0","0","0","","0","0","0","0.5055","0","-5.42047E-19","1","1","0","0","0","0","0","0","0","0","0.495","0.505","","","","","","","","",""
"simple2BR2,2,2","0","NaN","PWins","0.505","0","0.505","0.501452","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","1","1075000","875000","1075000","875000","50000","74445.5","12638.6","0","0","0","","0","0","0","0.505545","0","0.0029703","1","1","0","0","0","0","0","0","0","0","0","1","","","","","","","","",""
"simple2BR2,2,2","0","NaN","DWins","0.495","0","0.495","0.502222","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0","975000","975000","975000","975000","50000","12363.6","63181.8","0","0","0","","0","0","0","0.505455","0","-0.0030303","1","1","0","0","0","0","0","0","0","0","1","0","","","","","","","","",""
"simple2BR2,2,2","0","NaN","Abandoned","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple2BR2,2,2","0","NaN","Rounds1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple2BR2,2,2","0","NaN","Rounds2","1","0","1","0.501833","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.505","1025500","924500","1025500","924500","50000","43715","37657.5","0","0","0","","0","0","0","0.5055","0","-5.42047E-19","1","1","0","0","0","0","0","0","0","0","0.495","0.505","","","","","","","","",""
"simple2BR2,2,2","0","NaN","PrePrimary1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple2BR2,2,2","0","NaN","PrePrimary2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple2BR2,2,2","0","NaN","PrePrimary3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
