"OptionSet","Exploit","Refine","Filter","All","PQuits","DQuits","Settles","Trial","Shifting","ShiftingOccursIfTrial","ShiftingValueIfTrial","POffer","DOffer","AccSq","Accuracy","Accuracy_ForPlaintiff","Accuracy_ForDefendant","SettlementOrJudgment","DsProportionOfCost","DsProportionOfCostIfTrial","TrialValuePreShiftingIfOccurs","TrialValueWithShiftingIfOccurs","PTrialEffect_IfOccurs","DTrialEffect_IfOccurs","ResolutionValueIncludingShiftedAmount","SettlementValue","PWelfare","DWelfare","PQuality","DQuality","NQuality","QualitySum","PBestGuess","DBestGuess","QualitySum_PInfo","QualitySum_DInfo","PBias","DBias","NBias","BiasSum","BiasSum_PInfo","BiasSum_DInfo","Quality","Alpha_Quality","Alpha_Both_Quality","Alpha_Plaintiff_Quality","Alpha_Defendant_Quality","Alpha_Plaintiff_Bias","Alpha_Defendant_Bias","TrialCost","FeeShifting","FSMargin","FeeShiftingThreshold"
"origq20c30t50","1.156E-06","0.68","All","1","0","0","0","1","0.8434","0.8434","-0.11445","0.887041","0.0694045","0.026484","0.119502","0.181378","0.184445","0.347582","0.1185","0.1185","0.347582","0.233132","0.0831317","0.616868","0.233132","","0.0831317","0.616868","0","0","0","0.2","0.349515","0.348067","0.2","0.2","0.49515","0.495167","0.5","0.495163","0.49515","0.495167","0.2","0.5","1","0","0","0.2","0.8","0.3","1","0","0.5"
"origq20c30t50","1.156E-06","0.68","Settles","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t50","1.156E-06","0.68","Trial","1","0","0","0","1","0.8434","0.8434","-0.11445","0.887041","0.0694045","0.026484","0.119502","0.181378","0.184445","0.347582","0.1185","0.1185","0.347582","0.233132","0.0831317","0.616868","0.233132","","0.0831317","0.616868","0","0","0","0.2","0.349515","0.348067","0.2","0.2","0.49515","0.495167","0.5","0.495163","0.49515","0.495167","0.2","0.5","1","0","0","0.2","0.8","0.3","1","0","0.5"
"origq20c30t50","1.156E-06","0.68","Shifting","0.8434","0","0","0","1","1","1","-0.135701","0.878872","0.0527518","0.017327","0.0906885","0.191906","0.139839","0.323982","0.0476642","0.0476642","0.323982","0.188282","0.0382816","0.661718","0.188282","","0.0382816","0.661718","0","0","0","0.2","0.351032","0.322951","0.2","0.2","0.510315","0.432377","0.5","0.447965","0.510315","0.432377","0.2","0.5","1","0","0","0.2","0.8","0.3","1","0","0.5"
"origq20c30t50","1.156E-06","0.68","PQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t50","1.156E-06","0.68","PQuality2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t50","1.156E-06","0.68","PQuality3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t50","1.156E-06","0.68","PQuality4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t50","1.156E-06","0.68","PQuality5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t50","1.156E-06","0.68","DQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t50","1.156E-06","0.68","DQuality2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t50","1.156E-06","0.68","DQuality3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t50","1.156E-06","0.68","DQuality4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t50","1.156E-06","0.68","DQuality5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t50","1.156E-06","0.68","NQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t50","1.156E-06","0.68","NQuality2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t50","1.156E-06","0.68","NQuality3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t50","1.156E-06","0.68","NQuality4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t50","1.156E-06","0.68","NQuality5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t50","1.156E-06","0.68","PBias1","0.2054","0","0","0","1","0.801363","0.801363","-0.120204","1.11364","0.0695317","0.020303","0.116066","0.1932","0.152921","0.316732","0.0993184","0.0993184","0.316732","0.196527","0.0465271","0.653473","0.196527","","0.0465271","0.653473","0","0","0","0.2","0.316667","0.350065","0.2","0.2","0.166667","0.500162","0.5","0.433463","0.166667","0.500162","0.2","0.5","1","0","0","0.2","0.8","0.3","1","0","0.5"
"origq20c30t50","1.156E-06","0.68","PBias2","0.2035","0","0","0","1","0.813268","0.813268","-0.12199","1.11364","0.0694997","0.020041","0.111916","0.186486","0.157084","0.329075","0.0933661","0.0933661","0.329075","0.207084","0.0570844","0.642916","0.207084","","0.0570844","0.642916","0","0","0","0.2","0.333333","0.345741","0.2","0.2","0.333333","0.489353","0.5","0.458149","0.333333","0.489353","0.2","0.5","1","0","0","0.2","0.8","0.3","1","0","0.5"
"origq20c30t50","1.156E-06","0.68","PBias3","0.2026","0","0","0","1","0.805035","0.805035","-0.120755","0.77966","0.0680248","0.02114","0.10914","0.17551","0.176481","0.347236","0.0974827","0.0974827","0.347236","0.226481","0.0764808","0.623519","0.226481","","0.0764808","0.623519","0","0","0","0.2","0.35","0.347236","0.2","0.2","0.5","0.49309","0.5","0.494472","0.5","0.49309","0.2","0.5","1","0","0","0.2","0.8","0.3","1","0","0.5"
"origq20c30t50","1.156E-06","0.68","PBias4","0.1918","0","0","0","1","0.800313","0.800313","-0.120047","0.704545","0.0690824","0.0226","0.112782","0.164572","0.195334","0.365381","0.0998436","0.0998436","0.365381","0.245334","0.0953337","0.604666","0.245334","","0.0953337","0.604666","0","0","0","0.2","0.366667","0.348714","0.2","0.2","0.666667","0.496785","0.5","0.530761","0.666667","0.496785","0.2","0.5","1","0","0","0.2","0.8","0.3","1","0","0.5"
"origq20c30t50","1.156E-06","0.68","PBias5","0.1967","0","0","0","1","1","1","-0.0886884","0.704545","0.0709086","0.048894","0.148161","0.18618","0.243255","0.381944","0.204372","0.204372","0.381944","0.293255","0.143255","0.556745","0.293255","","0.143255","0.556745","0","0","0","0.2","0.383333","0.34861","0.2","0.2","0.833333","0.496526","0.5","0.563887","0.833333","0.496526","0.2","0.5","1","0","0","0.2","0.8","0.3","1","0","0.5"
