"OptionSet","Exploit","Refine","Filter","All","PQuits","DQuits","Settles","Trial","Shifting","ShiftingOccursIfTrial","ShiftingValueIfTrial","POffer","DOffer","AccSq","Accuracy","Accuracy_ForPlaintiff","Accuracy_ForDefendant","SettlementOrJudgment","DsProportionOfCost","DsProportionOfCostIfTrial","TrialValuePreShiftingIfOccurs","TrialValueWithShiftingIfOccurs","PTrialEffect_IfOccurs","DTrialEffect_IfOccurs","ResolutionValueIncludingShiftedAmount","SettlementValue","PWelfare","DWelfare","PQuality","DQuality","NQuality","QualitySum","PBestGuess","DBestGuess","QualitySum_PInfo","QualitySum_DInfo","PBias","DBias","NBias","BiasSum","BiasSum_PInfo","BiasSum_DInfo","Quality","Alpha_Quality","Alpha_Both_Quality","Alpha_Plaintiff_Quality","Alpha_Defendant_Quality","Alpha_Plaintiff_Bias","Alpha_Defendant_Bias","TrialCost","FeeShifting","FSMargin","FeeShiftingThreshold"
"origq100c30t0","-1.301E-17","1","All","1","0","0","0.2076","0.7924","0","0","0","0.8962","0.5","0.094216","0.271208","0.390068","0.177948","0.728792","0.5","0.5","0.746092","0.746092","0.596092","0.103908","0.728792","0.5","0.609932","0.152348","0","0","0","1","0.746092","0.75","1","1","0.492183","0","0.5","0.492183","0.492183","0","1","0.5","1","0","0","1","0","0.3","1","0","0"
"origq100c30t0","-1.301E-17","1","Settles","0.2076","0","0","1","0","0","0","0","0.5","0.5","0.25","0.5","0.5","0.5","0.5","0.5","0.5","0.583333","0.583333","0.433333","0.266667","0.5","0.5","0.5","0.5","0","0","0","1","0.583333","0.75","1","1","0.166667","0","0.5","0.166667","0.166667","0","1","0.5","1","0","0","1","0","0.3","1","0","0"
"origq100c30t0","-1.301E-17","1","Trial","0.7924","0","0","0","1","0","0","0","1","0.5","0.053402","0.211267","0.361267","0.0935744","0.788733","0.5","0.5","0.788733","0.788733","0.638733","0.0612675","0.788733","","0.638733","0.0612675","0","0","0","1","0.788733","0.75","1","1","0.577465","0","0.5","0.577465","0.577465","0","1","0.5","1","0","0","1","0","0.3","1","0","0"
"origq100c30t0","-1.301E-17","1","Shifting","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq100c30t0","-1.301E-17","1","PQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq100c30t0","-1.301E-17","1","PQuality2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq100c30t0","-1.301E-17","1","PQuality3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq100c30t0","-1.301E-17","1","PQuality4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq100c30t0","-1.301E-17","1","PQuality5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq100c30t0","-1.301E-17","1","DQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq100c30t0","-1.301E-17","1","DQuality2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq100c30t0","-1.301E-17","1","DQuality3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq100c30t0","-1.301E-17","1","DQuality4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq100c30t0","-1.301E-17","1","DQuality5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq100c30t0","-1.301E-17","1","NQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq100c30t0","-1.301E-17","1","NQuality2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq100c30t0","-1.301E-17","1","NQuality3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq100c30t0","-1.301E-17","1","NQuality4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq100c30t0","-1.301E-17","1","NQuality5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq100c30t0","-1.301E-17","1","PBias1","0.2076","0","0","1","0","0","0","0","0.5","0.5","0.25","0.5","0.5","0.5","0.5","0.5","0.5","0.583333","0.583333","0.433333","0.266667","0.5","0.5","0.5","0.5","0","0","0","1","0.583333","0.75","1","1","0.166667","0","0.5","0.166667","0.166667","0","1","0.5","1","0","0","1","0","0.3","1","0","0"
