"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins","Round 1 P 1-All","P1 0.33  ","P1 0.67  ","Round 1 D 1-All","D1 0.33  ","D1 0.67  "
"simple1BR2,3,2","4.954E-16","1","All","1","0","1","0.501833","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.5052","1033020","931980","1033020","931980","35000","38144.5","33906.3","0","0","0","","0","0","0","0.5055","0","0.0002","1","1","0","0","0","0","0","0.4948","0.5052","","","","","",""
"simple1BR2,3,2","4.954E-16","1","NoDispute","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,3,2","4.954E-16","1","DisputeArises","1","0","1","0.501833","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.5052","1033020","931980","1033020","931980","35000","38144.5","33906.3","0","0","0","","0","0","0","0.5055","0","0.0002","1","1","0","0","0","0","0","0.4948","0.5052","","",""
"simple1BR2,3,2","4.954E-16","1","PFiles","1","0","1","0.501833","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.5052","1033020","931980","1033020","931980","35000","38144.5","33906.3","0","0","0","","0","0","0","0.5055","0","0.0002","1","1","0","0","0","0","0","0.4948","0.5052","","",""
"simple1BR2,3,2","4.954E-16","1","DAnswers","1","0","1","0.501833","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.5052","1033020","931980","1033020","931980","35000","38144.5","33906.3","0","0","0","","0","0","0","0.5055","0","0.0002","1","1","0","0","0","0","0","0.4948","0.5052","","",""
"simple1BR2,3,2","4.954E-16","1","Litigated","1","0","1","0.501833","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.5052","1033020","931980","1033020","931980","35000","38144.5","33906.3","0","0","0","","0","0","0","0.5055","0","0.0002","1","1","0","0","0","0","0","0.4948","0.5052","","",""
"simple1BR2,3,2","4.954E-16","1","Settles","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,3,2","4.954E-16","1","Tried","1","0","1","0.501833","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.5052","1033020","931980","1033020","931980","35000","38144.5","33906.3","0","0","0","","0","0","0","0.5055","0","0.0002","1","1","0","0","0","0","0","0.4948","0.5052","","",""
"simple1BR2,3,2","4.954E-16","1","PWins","0.5052","0","0.5052","0.500792","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","1","1082500","882500","1082500","882500","35000","67044.7","8829.67","0","0","0","","0","0","0","0.504553","0","0.00277118","1","1","0","0","0","0","0","0","1","","",""
"simple1BR2,3,2","4.954E-16","1","DWins","0.4948","0","0.4948","0.502897","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0","982500","982500","982500","982500","35000","8636.82","59509.9","0","0","0","","0","0","0","0.506467","0","-0.00242522","1","1","0","0","0","0","0","1","0","","",""
"simple1BR2,3,2","4.954E-16","1","Abandoned","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,3,2","4.954E-16","1","Rounds1","1","0","1","0.501833","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.5052","1033020","931980","1033020","931980","35000","38144.5","33906.3","0","0","0","","0","0","0","0.5055","0","0.0002","1","1","0","0","0","0","0","0.4948","0.5052","","",""
"simple1BR2,3,2","4.954E-16","1","PrePrimary1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,3,2","4.954E-16","1","PrePrimary2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,3,2","4.954E-16","1","PrePrimary3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,3,2","4.954E-16","1","PrePrimary4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,3,2","4.954E-16","1","PrePrimary5","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,3,2","4.954E-16","1","PrePrimary6","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,3,2","4.954E-16","1","PrePrimary7","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,3,2","4.954E-16","1","PrePrimary8","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,3,2","4.954E-16","1","PrePrimary9","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,3,2","4.954E-16","1","PrePrimary10","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR2,3,2","4.954E-16","1","Truly Liable","0.5055","0","0.5055","0.503066","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.504253","1032930","932075","1032930","932075","35000","8824.43","67074.7","0","0","0","","0","0","0","1","0","0.0148368","1","1","0","0","0","0","0","0.495747","0.504253","","",""
"simple1BR2,3,2","4.954E-16","1","Truly Not Liable","0.4945","0","0.4945","0.500573","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.506168","1033120","931883","1033120","931883","35000","68116.8","0","0","0","0","","0","0","0","0","0","-0.0147624","1","1","0","0","0","0","0","0.493832","0.506168","","",""
"simple1BR2,3,2","4.954E-16","1","AllCount","10000","0","10000","0.501833","10000","10000","10000","10000","0.666667","0.333333","0","0","0","","","","","0","0","10000","5052","1033020","931980","1033020","931980","35000","38144.5","33906.3","0","0","0","","0","0","0","5055","0","0.0002","10000","10000","0","0","0","0","0","4948","5052","","",""
"simple1BR2,3,2","4.954E-16","1","Liability Strength1","0.4945","0","0.4945","0.333333","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.508392","1033340","931661","1033340","931661","35000","38838.2","33835.7","0","0","0","","0","0","0","0.501719","0","0.00546006","1","1","0","0","0","0","0","0.491608","0.508392","","",""
"simple1BR2,3,2","4.954E-16","1","Liability Strength2","0.5055","0","0.5055","0.666667","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.502077","1032710","932292","1032710","932292","35000","37465.9","33975.3","0","0","0","","0","0","0","0.509199","0","-0.0049456","1","1","0","0","0","0","0","0.497923","0.502077","","",""
