"OptionSet","Exploit","Refine","Filter","All","PQuits","DQuits","Settles","Trial","Shifting","ShiftingOccursIfTrial","ShiftingValueIfTrial","POffer","DOffer","AccSq","Accuracy","Accuracy_ForPlaintiff","Accuracy_ForDefendant","SettlementOrJudgment","DsProportionOfCost","DsProportionOfCostIfTrial","TrialValuePreShiftingIfOccurs","TrialValueWithShiftingIfOccurs","PTrialEffect_IfOccurs","DTrialEffect_IfOccurs","ResolutionValueIncludingShiftedAmount","SettlementValue","PWelfare","DWelfare","PQuality","DQuality","NQuality","QualitySum","PBestGuess","DBestGuess","QualitySum_PInfo","QualitySum_DInfo","PBias","DBias","NBias","BiasSum","BiasSum_PInfo","BiasSum_DInfo","Quality","Alpha_Quality","Alpha_Both_Quality","Alpha_Plaintiff_Quality","Alpha_Defendant_Quality","Alpha_Plaintiff_Bias","Alpha_Defendant_Bias","TrialCost","FeeShifting","FSMargin","FeeShiftingThreshold"
"origq0c30t0","0","NaN","All","1","0","0","1","0","0","0","0","0.159091","0.159091","0.02531","0.159091","0.159091","0.159091","0.159091","0.5","0.5","0.249333","0.249333","0.0993333","0.600667","0.159091","0.159091","0.159091","0.840909","0","0","0","0","0.25","0.249333","0","0","0","0.498667","0.5","0.498667","0","0.498667","0","0.5","1","0","0","0","1","0.3","1","0","0"
"origq0c30t0","0","NaN","Settles","1","0","0","1","0","0","0","0","0.159091","0.159091","0.02531","0.159091","0.159091","0.159091","0.159091","0.5","0.5","0.249333","0.249333","0.0993333","0.600667","0.159091","0.159091","0.159091","0.840909","0","0","0","0","0.25","0.249333","0","0","0","0.498667","0.5","0.498667","0","0.498667","0","0.5","1","0","0","0","1","0.3","1","0","0"
"origq0c30t0","0","NaN","Trial","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","Shifting","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","PQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","PQuality2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","PQuality3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","PQuality4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","PQuality5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","DQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","DQuality2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","DQuality3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","DQuality4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","DQuality5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","NQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","NQuality2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","NQuality3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","NQuality4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","NQuality5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","PBias1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","PBias2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","PBias3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","PBias4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","PBias5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","DBias1","0.2059","0","0","1","0","0","0","0","0.159091","0.159091","0.02531","0.159091","0.159091","0.159091","0.159091","0.5","0.5","0.0833333","0.0833333","-0.0666667","0.766667","0.159091","0.159091","0.159091","0.840909","0","0","0","0","0.25","0.0833333","0","0","0","0.166667","0.5","0.166667","0","0.166667","0","0.5","1","0","0","0","1","0.3","1","0","0"
"origq0c30t0","0","NaN","DBias2","0.1957","0","0","1","0","0","0","0","0.159091","0.159091","0.02531","0.159091","0.159091","0.159091","0.159091","0.5","0.5","0.166667","0.166667","0.0166667","0.683333","0.159091","0.159091","0.159091","0.840909","0","0","0","0","0.25","0.166667","0","0","0","0.333333","0.5","0.333333","0","0.333333","0","0.5","1","0","0","0","1","0.3","1","0","0"
"origq0c30t0","0","NaN","DBias3","0.1994","0","0","1","0","0","0","0","0.159091","0.159091","0.02531","0.159091","0.159091","0.159091","0.159091","0.5","0.5","0.25","0.25","0.1","0.6","0.159091","0.159091","0.159091","0.840909","0","0","0","0","0.25","0.25","0","0","0","0.5","0.5","0.5","0","0.5","0","0.5","1","0","0","0","1","0.3","1","0","0"
"origq0c30t0","0","NaN","DBias4","0.1985","0","0","1","0","0","0","0","0.159091","0.159091","0.02531","0.159091","0.159091","0.159091","0.159091","0.5","0.5","0.333333","0.333333","0.183333","0.516667","0.159091","0.159091","0.159091","0.840909","0","0","0","0","0.25","0.333333","0","0","0","0.666667","0.5","0.666667","0","0.666667","0","0.5","1","0","0","0","1","0.3","1","0","0"
"origq0c30t0","0","NaN","DBias5","0.2005","0","0","1","0","0","0","0","0.159091","0.159091","0.02531","0.159091","0.159091","0.159091","0.159091","0.5","0.5","0.416667","0.416667","0.266667","0.433333","0.159091","0.159091","0.159091","0.840909","0","0","0","0","0.25","0.416667","0","0","0","0.833333","0.5","0.833333","0","0.833333","0","0.5","1","0","0","0","1","0.3","1","0","0"
"origq0c30t0","0","NaN","NBias1","0.2","0","0","1","0","0","0","0","0.159091","0.159091","0.02531","0.159091","0.159091","0.159091","0.159091","0.5","0.5","0.249333","0.249333","0.0993333","0.600667","0.159091","0.159091","0.159091","0.840909","0","0","0","0","0.25","0.249333","0","0","0","0.498667","0.166667","0.498667","0","0.498667","0","0.5","1","0","0","0","1","0.3","1","0","0"
"origq0c30t0","0","NaN","NBias2","0.2","0","0","1","0","0","0","0","0.159091","0.159091","0.02531","0.159091","0.159091","0.159091","0.159091","0.5","0.5","0.249333","0.249333","0.0993333","0.600667","0.159091","0.159091","0.159091","0.840909","0","0","0","0","0.25","0.249333","0","0","0","0.498667","0.333333","0.498667","0","0.498667","0","0.5","1","0","0","0","1","0.3","1","0","0"
"origq0c30t0","0","NaN","NBias3","0.2","0","0","1","0","0","0","0","0.159091","0.159091","0.02531","0.159091","0.159091","0.159091","0.159091","0.5","0.5","0.249333","0.249333","0.0993333","0.600667","0.159091","0.159091","0.159091","0.840909","0","0","0","0","0.25","0.249333","0","0","0","0.498667","0.5","0.498667","0","0.498667","0","0.5","1","0","0","0","1","0.3","1","0","0"
"origq0c30t0","0","NaN","NBias4","0.2","0","0","1","0","0","0","0","0.159091","0.159091","0.02531","0.159091","0.159091","0.159091","0.159091","0.5","0.5","0.249333","0.249333","0.0993333","0.600667","0.159091","0.159091","0.159091","0.840909","0","0","0","0","0.25","0.249333","0","0","0","0.498667","0.666667","0.498667","0","0.498667","0","0.5","1","0","0","0","1","0.3","1","0","0"
"origq0c30t0","0","NaN","NBias5","0.2","0","0","1","0","0","0","0","0.159091","0.159091","0.02531","0.159091","0.159091","0.159091","0.159091","0.5","0.5","0.249333","0.249333","0.0993333","0.600667","0.159091","0.159091","0.159091","0.840909","0","0","0","0","0.25","0.249333","0","0","0","0.498667","0.833333","0.498667","0","0.498667","0","0.5","1","0","0","0","1","0.3","1","0","0"
"origq0c30t0","0","NaN","POffer1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","POffer2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","POffer3","1","0","0","1","0","0","0","0","0.159091","0.159091","0.02531","0.159091","0.159091","0.159091","0.159091","0.5","0.5","0.249333","0.249333","0.0993333","0.600667","0.159091","0.159091","0.159091","0.840909","0","0","0","0","0.25","0.249333","0","0","0","0.498667","0.5","0.498667","0","0.498667","0","0.5","1","0","0","0","1","0.3","1","0","0"
"origq0c30t0","0","NaN","POffer4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","POffer5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","POffer6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","POffer7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","POffer8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","POffer9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","POffer10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","DOffer1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","DOffer2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","DOffer3","1","0","0","1","0","0","0","0","0.159091","0.159091","0.02531","0.159091","0.159091","0.159091","0.159091","0.5","0.5","0.249333","0.249333","0.0993333","0.600667","0.159091","0.159091","0.159091","0.840909","0","0","0","0","0.25","0.249333","0","0","0","0.498667","0.5","0.498667","0","0.498667","0","0.5","1","0","0","0","1","0.3","1","0","0"
"origq0c30t0","0","NaN","DOffer4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","DOffer5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","DOffer6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","DOffer7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","DOffer8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","DOffer9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","DOffer10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","QualitySum1","1","0","0","1","0","0","0","0","0.159091","0.159091","0.02531","0.159091","0.159091","0.159091","0.159091","0.5","0.5","0.249333","0.249333","0.0993333","0.600667","0.159091","0.159091","0.159091","0.840909","0","0","0","0","0.25","0.249333","0","0","0","0.498667","0.5","0.498667","0","0.498667","0","0.5","1","0","0","0","1","0.3","1","0","0"
"origq0c30t0","0","NaN","QualitySum2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","QualitySum3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","QualitySum4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","QualitySum5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","QualitySum6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","QualitySum7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","QualitySum8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","QualitySum9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq0c30t0","0","NaN","QualitySum10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
