"OptionSet","Exploit","Refine","Filter","All","PQuits","DQuits","Settles","Trial","Shifting","ShiftingOccursIfTrial","ShiftingValueIfTrial","POffer","DOffer","AccSq","Accuracy","Accuracy_ForPlaintiff","Accuracy_ForDefendant","SettlementOrJudgment","DsProportionOfCost","DsProportionOfCostIfTrial","TrialValuePreShiftingIfOccurs","TrialValueWithShiftingIfOccurs","PTrialEffect_IfOccurs","DTrialEffect_IfOccurs","ResolutionValueIncludingShiftedAmount","SettlementValue","PWelfare","DWelfare","PQuality","DQuality","NQuality","QualitySum","PBestGuess","DBestGuess","QualitySum_PInfo","QualitySum_DInfo","PBias","DBias","NBias","BiasSum","BiasSum_PInfo","BiasSum_DInfo","Quality","Alpha_Quality","Alpha_Both_Quality","Alpha_Plaintiff_Quality","Alpha_Defendant_Quality","Alpha_Plaintiff_Bias","Alpha_Defendant_Bias","TrialCost","FeeShifting","FSMargin","FeeShiftingThreshold"
"origq0c0t100","2.042E-06","-203700000000","All",1,0,0,0,1,1,1,0,1.19231,0.273125,0.080418,0.251986,0.251986,0.251986,0.251986,0,0,0.251986,0.251986,0.251986,0.748014,0.251986,,0.251986,0.748014,0,0,0,0,0.25,0.251986,0,0,0,0.503973,0.5,0.503973,0,0.503973,0,0.5,1,0,0,0,1,0,1,0,1
"origq0c0t100","2.042E-06","-203700000000","Settles",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","Trial",1,0,0,0,1,1,1,0,1.19231,0.273125,0.080418,0.251986,0.251986,0.251986,0.251986,0,0,0.251986,0.251986,0.251986,0.748014,0.251986,,0.251986,0.748014,0,0,0,0,0.25,0.251986,0,0,0,0.503973,0.5,0.503973,0,0.503973,0,0.5,1,0,0,0,1,0,1,0,1
"origq0c0t100","2.042E-06","-203700000000","Shifting",1,0,0,0,1,1,1,0,1.19231,0.273125,0.080418,0.251986,0.251986,0.251986,0.251986,0,0,0.251986,0.251986,0.251986,0.748014,0.251986,,0.251986,0.748014,0,0,0,0,0.25,0.251986,0,0,0,0.503973,0.5,0.503973,0,0.503973,0,0.5,1,0,0,0,1,0,1,0,1
"origq0c0t100","2.042E-06","-203700000000","PQuality1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","PQuality2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","PQuality3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","PQuality4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","PQuality5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","PQuality6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","PQuality7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","PQuality8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","PQuality9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","PQuality10",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","DQuality1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","DQuality2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","DQuality3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","DQuality4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","DQuality5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","DQuality6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","DQuality7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","DQuality8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","DQuality9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","DQuality10",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","NQuality1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","NQuality2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","NQuality3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","NQuality4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","NQuality5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","NQuality6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","NQuality7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","NQuality8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","NQuality9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","NQuality10",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","PBias1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","PBias2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","PBias3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","PBias4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","PBias5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","PBias6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","PBias7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","PBias8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","PBias9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","PBias10",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c0t100","2.042E-06","-203700000000","DBias1",0.0958,0,0,0,1,1,1,0,1.19231,0.32066,0.002066,0.0454545,0.0454545,0.0454545,0.0454545,0,0,0.0454545,0.0454545,0.0454545,0.954545,0.0454545,,0.0454545,0.954545,0,0,0,0,0.25,0.0454545,0,0,0,0.090909,0.5,0.0909091,0,0.0909091,0,0.5,1,0,0,0,1,0,1,0,1
"origq0c0t100","2.042E-06","-203700000000","DBias2",0.0976,0,0,0,1,1,1,0,1.19231,0.256285,0.008264,0.0909091,0.0909091,0.0909091,0.0909091,0,0,0.0909091,0.0909091,0.0909091,0.909091,0.0909091,,0.0909091,0.909091,0,0,0,0,0.25,0.0909091,0,0,0,0.181818,0.5,0.181818,0,0.181818,0,0.5,1,0,0,0,1,0,1,0,1
"origq0c0t100","2.042E-06","-203700000000","DBias3",0.0991,0,0,0,1,1,1,0,1.19231,0.211538,0.018595,0.136364,0.136364,0.136364,0.136364,0,0,0.136364,0.136364,0.136364,0.863636,0.136364,,0.136364,0.863636,0,0,0,0,0.25,0.136364,0,0,0,0.272727,0.5,0.272727,0,0.272727,0,0.5,1,0,0,0,1,0,1,0,1
"origq0c0t100","2.042E-06","-203700000000","DBias4",0.1019,0,0,0,1,1,1,0,1.19231,0.211538,0.033058,0.181818,0.181818,0.181818,0.181818,0,0,0.181818,0.181818,0.181818,0.818182,0.181818,,0.181818,0.818182,0,0,0,0,0.25,0.181818,0,0,0,0.363636,0.5,0.363636,0,0.363636,0,0.5,1,0,0,0,1,0,1,0,1
"origq0c0t100","2.042E-06","-203700000000","DBias5",0.1025,0,0,0,1,1,1,0,1.19231,0.211538,0.051653,0.227273,0.227273,0.227273,0.227273,0,0,0.227273,0.227273,0.227273,0.772727,0.227273,,0.227273,0.772727,0,0,0,0,0.25,0.227273,0,0,0,0.454545,0.5,0.454545,0,0.454545,0,0.5,1,0,0,0,1,0,1,0,1
"origq0c0t100","2.042E-06","-203700000000","DBias6",0.0957,0,0,0,1,1,1,0,1.19231,0.269231,0.07438,0.272727,0.272727,0.272727,0.272727,0,0,0.272727,0.272727,0.272727,0.727273,0.272727,,0.272727,0.727273,0,0,0,0,0.25,0.272727,0,0,0,0.545455,0.5,0.545455,0,0.545455,0,0.5,1,0,0,0,1,0,1,0,1
"origq0c0t100","2.042E-06","-203700000000","DBias7",0.0999,0,0,0,1,1,1,0,1.19231,0.269231,0.10124,0.318182,0.318182,0.318182,0.318182,0,0,0.318182,0.318182,0.318182,0.681818,0.318182,,0.318182,0.681818,0,0,0,0,0.25,0.318182,0,0,0,0.636364,0.5,0.636364,0,0.636364,0,0.5,1,0,0,0,1,0,1,0,1
"origq0c0t100","2.042E-06","-203700000000","DBias8",0.1058,0,0,0,1,1,1,0,1.19231,0.326923,0.132231,0.363636,0.363636,0.363636,0.363636,0,0,0.363636,0.363636,0.363636,0.636364,0.363636,,0.363636,0.636364,0,0,0,0,0.25,0.363636,0,0,0,0.727273,0.5,0.727273,0,0.727273,0,0.5,1,0,0,0,1,0,1,0,1
"origq0c0t100","2.042E-06","-203700000000","DBias9",0.1016,0,0,0,1,1,1,0,1.19231,0.326923,0.167355,0.409091,0.409091,0.409091,0.409091,0,0,0.409091,0.409091,0.409091,0.590909,0.409091,,0.409091,0.590909,0,0,0,0,0.25,0.409091,0,0,0,0.818182,0.5,0.818182,0,0.818182,0,0.5,1,0,0,0,1,0,1,0,1
"origq0c0t100","2.042E-06","-203700000000","DBias10",0.1001,0,0,0,1,1,1,0,1.19231,0.326923,0.206612,0.454545,0.454545,0.454545,0.454545,0,0,0.454545,0.454545,0.454545,0.545455,0.454545,,0.454545,0.545455,0,0,0,0,0.25,0.454545,0,0,0,0.909091,0.5,0.909091,0,0.909091,0,0.5,1,0,0,0,1,0,1,0,1
"origq0c0t100","2.042E-06","-203700000000","NBias1",0.1,0,0,0,1,1,1,0,1.19231,0.273125,0.080418,0.251986,0.251986,0.251986,0.251986,0,0,0.251986,0.251986,0.251986,0.748014,0.251986,,0.251986,0.748014,0,0,0,0,0.25,0.251986,0,0,0,0.503973,0.090909,0.503973,0,0.503973,0,0.5,1,0,0,0,1,0,1,0,1
"origq0c0t100","2.042E-06","-203700000000","NBias2",0.1,0,0,0,1,1,1,0,1.19231,0.273125,0.080418,0.251986,0.251986,0.251986,0.251986,0,0,0.251986,0.251986,0.251986,0.748014,0.251986,,0.251986,0.748014,0,0,0,0,0.25,0.251986,0,0,0,0.503973,0.181818,0.503973,0,0.503973,0,0.5,1,0,0,0,1,0,1,0,1
"origq0c0t100","2.042E-06","-203700000000","NBias3",0.1,0,0,0,1,1,1,0,1.19231,0.273125,0.080418,0.251986,0.251986,0.251986,0.251986,0,0,0.251986,0.251986,0.251986,0.748014,0.251986,,0.251986,0.748014,0,0,0,0,0.25,0.251986,0,0,0,0.503973,0.272727,0.503973,0,0.503973,0,0.5,1,0,0,0,1,0,1,0,1
"origq0c0t100","2.042E-06","-203700000000","NBias4",0.1,0,0,0,1,1,1,0,1.19231,0.273125,0.080418,0.251986,0.251986,0.251986,0.251986,0,0,0.251986,0.251986,0.251986,0.748014,0.251986,,0.251986,0.748014,0,0,0,0,0.25,0.251986,0,0,0,0.503973,0.363636,0.503973,0,0.503973,0,0.5,1,0,0,0,1,0,1,0,1
"origq0c0t100","2.042E-06","-203700000000","NBias5",0.1,0,0,0,1,1,1,0,1.19231,0.273125,0.080418,0.251986,0.251986,0.251986,0.251986,0,0,0.251986,0.251986,0.251986,0.748014,0.251986,,0.251986,0.748014,0,0,0,0,0.25,0.251986,0,0,0,0.503973,0.454545,0.503973,0,0.503973,0,0.5,1,0,0,0,1,0,1,0,1
