"OptionSet","Exploit","Refine","Filter","All","PQuits","DQuits","Settles","Trial","Shifting","ShiftingOccursIfTrial","ShiftingValueIfTrial","POffer","DOffer","AccSq","Accuracy","Accuracy_ForPlaintiff","Accuracy_ForDefendant","SettlementOrJudgment","DsProportionOfCost","DsProportionOfCostIfTrial","TrialValuePreShiftingIfOccurs","TrialValueWithShiftingIfOccurs","PTrialEffect_IfOccurs","DTrialEffect_IfOccurs","ResolutionValueIncludingShiftedAmount","SettlementValue","PWelfare","DWelfare","PQuality","DQuality","NQuality","QualitySum","PBestGuess","DBestGuess","QualitySum_PInfo","QualitySum_DInfo","PBias","DBias","NBias","BiasSum","BiasSum_PInfo","BiasSum_DInfo","Quality","Alpha_Quality","Alpha_Both_Quality","Alpha_Plaintiff_Quality","Alpha_Defendant_Quality","Alpha_Plaintiff_Bias","Alpha_Defendant_Bias","TrialCost","FeeShifting","FSMargin","FeeShiftingThreshold"
"origq20c30t100","2.889E-07","0.2938","All","1","0","0","0.1575","0.8425","0.8425","1","-0.13893","0.564364","0.120623","0.022327","0.111231","0.19694","0.15363","0.341133","0.11565","0.0369","0.347928","0.208998","0.0589983","0.641002","0.225828","0.431818","0.099453","0.647797","0","0","0","0.2","0.349582","0.348347","0.2","0.2","0.495817","0.495867","0.5","0.495857","0.495817","0.495867","0.2","0.5","1","0","0","0.2","0.8","0.3","1","0","1"
"origq20c30t100","2.889E-07","0.2938","Settles","0.1575","0","0","1","0","0","1","-0.15","0.431818","0.431818","0.05374","0.231818","0.231818","0.231818","0.431818","0.5","0","0.474963","0.324963","0.174963","0.525037","0.431818","0.431818","0.431818","0.568182","0","0","0","0.2","0.34163","0.483333","0.2","0.2","0.416296","0.833333","0.5","0.749926","0.416296","0.833333","0.2","0.5","1","0","0","0.2","0.8","0.3","1","0","1"
"origq20c30t100","2.889E-07","0.2938","Trial","0.8425","0","0","0","1","1","1","-0.136861","0.589142","0.0624467","0.016455","0.0886884","0.190419","0.139013","0.32418","0.0437982","0.0437982","0.32418","0.187319","0.0373195","0.662681","0.187319","","0.0373195","0.662681","0","0","0","0.2","0.351068","0.323112","0.2","0.2","0.510682","0.432779","0.5","0.44836","0.510682","0.432779","0.2","0.5","1","0","0","0.2","0.8","0.3","1","0","1"
"origq20c30t100","2.889E-07","0.2938","Shifting","0.8425","0","0","0","1","1","1","-0.136861","0.589142","0.0624467","0.016455","0.0886884","0.190419","0.139013","0.32418","0.0437982","0.0437982","0.32418","0.187319","0.0373195","0.662681","0.187319","","0.0373195","0.662681","0","0","0","0.2","0.351068","0.323112","0.2","0.2","0.510682","0.432779","0.5","0.44836","0.510682","0.432779","0.2","0.5","1","0","0","0.2","0.8","0.3","1","0","1"
"origq20c30t100","2.889E-07","0.2938","PQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t100","2.889E-07","0.2938","PQuality2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t100","2.889E-07","0.2938","PQuality3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t100","2.889E-07","0.2938","PQuality4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t100","2.889E-07","0.2938","PQuality5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t100","2.889E-07","0.2938","DQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t100","2.889E-07","0.2938","DQuality2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t100","2.889E-07","0.2938","DQuality3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t100","2.889E-07","0.2938","DQuality4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t100","2.889E-07","0.2938","DQuality5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t100","2.889E-07","0.2938","NQuality1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t100","2.889E-07","0.2938","NQuality2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t100","2.889E-07","0.2938","NQuality3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t100","2.889E-07","0.2938","NQuality4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t100","2.889E-07","0.2938","NQuality5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"origq20c30t100","2.889E-07","0.2938","PBias1","0.2038","0","0","0.193327","0.806673","0.806673","1","-0.15","0.431818","0.120617","0.018569","0.112334","0.219563","0.119072","0.312072","0.0966634","0","0.315587","0.165587","0.0155872","0.684413","0.191071","0.431818","0.0700702","0.687928","0","0","0","0.2","0.316667","0.348921","0.2","0.2","0.166667","0.497301","0.5","0.431174","0.166667","0.497301","0.2","0.5","1","0","0","0.2","0.8","0.3","1","0","1"
