"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins","Round 1 P 1-All","P1 0.33  ","P1 0.67  ","Round 1 D 1-All","D1 0.33  ","D1 0.67  "
"simple1BR3,2,2","0","NaN","All","1","0","1","0.49775","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.4968","1032180","932820","1032180","932820","35000","37947","33450.5","0","0","0","","0","0","0","0.4966","0","-0.0001","1","1","0","0","0","0","0","0.5032","0.4968","","","","","",""
"simple1BR3,2,2","0","NaN","NoDispute","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,2","0","NaN","DisputeArises","1","0","1","0.49775","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.4968","1032180","932820","1032180","932820","35000","37947","33450.5","0","0","0","","0","0","0","0.4966","0","-0.0001","1","1","0","0","0","0","0","0.5032","0.4968","","",""
"simple1BR3,2,2","0","NaN","PFiles","1","0","1","0.49775","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.4968","1032180","932820","1032180","932820","35000","37947","33450.5","0","0","0","","0","0","0","0.4966","0","-0.0001","1","1","0","0","0","0","0","0.5032","0.4968","","",""
"simple1BR3,2,2","0","NaN","DAnswers","1","0","1","0.49775","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.4968","1032180","932820","1032180","932820","35000","37947","33450.5","0","0","0","","0","0","0","0.4966","0","-0.0001","1","1","0","0","0","0","0","0.5032","0.4968","","",""
"simple1BR3,2,2","0","NaN","Litigated","1","0","1","0.49775","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.4968","1032180","932820","1032180","932820","35000","37947","33450.5","0","0","0","","0","0","0","0.4966","0","-0.0001","1","1","0","0","0","0","0","0.5032","0.4968","","",""
"simple1BR3,2,2","0","NaN","Settles","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,2","0","NaN","Tried","1","0","1","0.49775","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.4968","1032180","932820","1032180","932820","35000","37947","33450.5","0","0","0","","0","0","0","0.4966","0","-0.0001","1","1","0","0","0","0","0","0.5032","0.4968","","",""
"simple1BR3,2,2","0","NaN","PWins","0.4968","0","0.4968","0.499245","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","1","1082500","882500","1082500","882500","35000","67379.2","8771.14","0","0","0","","0","0","0","0.501208","0","0.00322061","1","1","0","0","0","0","0","0","1","","",""
"simple1BR3,2,2","0","NaN","DWins","0.5032","0","0.5032","0.496274","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0","982500","982500","982500","982500","35000","8889.11","57816","0","0","0","","0","0","0","0.492051","0","-0.00337838","1","1","0","0","0","0","0","1","0","","",""
"simple1BR3,2,2","0","NaN","Abandoned","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,2","0","NaN","Rounds1","1","0","1","0.49775","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.4968","1032180","932820","1032180","932820","35000","37947","33450.5","0","0","0","","0","0","0","0.4966","0","-0.0001","1","1","0","0","0","0","0","0.5032","0.4968","","",""
"simple1BR3,2,2","0","NaN","PrePrimary1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,2","0","NaN","PrePrimary2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,2","0","NaN","PrePrimary3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,2","0","NaN","PrePrimary4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,2","0","NaN","PrePrimary5","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,2","0","NaN","PrePrimary6","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,2","0","NaN","PrePrimary7","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,2","0","NaN","PrePrimary8","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,2","0","NaN","PrePrimary9","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,2","0","NaN","PrePrimary10","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"simple1BR3,2,2","0","NaN","Truly Liable","0.4966","0","0.4966","0.603504","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.50141","1032640","932359","1032640","932359","35000","8774.67","67359","0","0","0","","0","0","0","1","0","0.00624245","1","1","0","0","0","0","0","0.49859","0.50141","","",""
"simple1BR3,2,2","0","NaN","Truly Not Liable","0.5034","0","0.5034","0.393425","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.492253","1031730","933275","1031730","933275","35000","66725.3","0","0","0","0","","0","0","0","0","0","-0.00635677","1","1","0","0","0","0","0","0.507747","0.492253","","",""
"simple1BR3,2,2","0","NaN","AllCount","10000","0","10000","0.49775","10000","10000","10000","10000","0.666667","0.333333","0","0","0","","","","","0","0","10000","4968","1032180","932820","1032180","932820","35000","37947","33450.5","0","0","0","","0","0","0","4966","0","-0.0001","10000","10000","0","0","0","0","0","5032","4968","","",""
"simple1BR3,2,2","0","NaN","Liability Strength1","0.269","0","0.269","0.25","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.490335","1031530","933467","1031530","933467","35000","60508.4","7393.12","0","0","0","","0","0","0","0.105948","0","-0.00446097","1","1","0","0","0","0","0","0.509665","0.490335","","",""
"simple1BR3,2,2","0","NaN","Liability Strength2","0.471","0","0.471","0.5","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.497877","1032290","932712","1032290","932712","35000","38047.2","33471.3","0","0","0","","0","0","0","0.496815","0","0.00785563","1","1","0","0","0","0","0","0.502123","0.497877","","",""
"simple1BR3,2,2","0","NaN","Liability Strength3","0.26","0","0.26","0.75","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.501538","1032650","932346","1032650","932346","35000","14423.1","60372.1","0","0","0","","0","0","0","0.900385","0","-0.01","1","1","0","0","0","0","0","0.498462","0.501538","","",""
"simple1BR3,2,2","0","NaN","PLiabilitySignal1","0.5034","0","0.5034","0.496325","1","1","1","1","0.666667","0.333333","0","0","0","","","","","0","0","1","0.49265","1031760","933235","1031760","933235","35000","37488.1","32766.7","0","0","0","","0","0","0","0.492054","0","-0.494041","1","1","0","0","0","0","0","0.50735","0.49265","","",""
