"OptionSet","Exploit","Refine","Filter","All","PQuits","DQuits","Settles","Trial","Shifting","ShiftingOccursIfTrial","ShiftingValueIfTrial","POffer","DOffer","AccSq","Accuracy","Accuracy_ForPlaintiff","Accuracy_ForDefendant","SettlementOrJudgment","DsProportionOfCost","DsProportionOfCostIfTrial","TrialValuePreShiftingIfOccurs","TrialValueWithShiftingIfOccurs","PTrialEffect_IfOccurs","DTrialEffect_IfOccurs","ResolutionValueIncludingShiftedAmount","SettlementValue","PWelfare","DWelfare","PQuality","DQuality","NQuality","QualitySum","PBestGuess","DBestGuess","QualitySum_PInfo","QualitySum_DInfo","PBias","DBias","NBias","BiasSum","BiasSum_PInfo","BiasSum_DInfo","Quality","Alpha_Quality","Alpha_Both_Quality","Alpha_Plaintiff_Quality","Alpha_Defendant_Quality","Alpha_Plaintiff_Bias","Alpha_Defendant_Bias","TrialCost","FeeShifting","FSMargin","FeeShiftingThreshold"
"origq100c0t75","0","NaN","All",1,0,0,0,1,1,1,0,1,0.5,0.076323,0.249708,0.249708,0.249708,0.750292,1,1,0.750292,0.750292,0.750292,0.249708,0.750292,,0.750292,0.249708,0,0,0,1,0.750292,0.75,1,1,0.500583,0,0.5,0.500583,0.500583,0,1,0.5,1,0,0,1,0,0,1,0,0.75
"origq100c0t75","0","NaN","Settles",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq100c0t75","0","NaN","Trial",1,0,0,0,1,1,1,0,1,0.5,0.076323,0.249708,0.249708,0.249708,0.750292,1,1,0.750292,0.750292,0.750292,0.249708,0.750292,,0.750292,0.249708,0,0,0,1,0.750292,0.75,1,1,0.500583,0,0.5,0.500583,0.500583,0,1,0.5,1,0,0,1,0,0,1,0,0.75
"origq100c0t75","0","NaN","Shifting",1,0,0,0,1,1,1,0,1,0.5,0.076323,0.249708,0.249708,0.249708,0.750292,1,1,0.750292,0.750292,0.750292,0.249708,0.750292,,0.750292,0.249708,0,0,0,1,0.750292,0.75,1,1,0.500583,0,0.5,0.500583,0.500583,0,1,0.5,1,0,0,1,0,0,1,0,0.75
"origq100c0t75","0","NaN","PQuality1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq100c0t75","0","NaN","PQuality2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq100c0t75","0","NaN","PQuality3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq100c0t75","0","NaN","PQuality4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq100c0t75","0","NaN","PQuality5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq100c0t75","0","NaN","DQuality1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq100c0t75","0","NaN","DQuality2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq100c0t75","0","NaN","DQuality3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq100c0t75","0","NaN","DQuality4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq100c0t75","0","NaN","DQuality5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq100c0t75","0","NaN","NQuality1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq100c0t75","0","NaN","NQuality2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq100c0t75","0","NaN","NQuality3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq100c0t75","0","NaN","NQuality4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq100c0t75","0","NaN","NQuality5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
