"Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","PBargains2","DBargains2","POffer2","DOffer2","POfferMixedness2","DOfferMixedness2","Settles2","PBet2","DBet2","PBetMixedness2","DBetMixedness2","PAbandons2","DDefaults2","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","Settles1","PAbandons1","DDefaults1","Settles2","PAbandons2","DDefaults2","P Loses","P Wins"
"Truly Not Liable MutOptLiability-4",4E-05,0,4E-05,0.5,0,0,1,1,,,,,0,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1000000,1000000,1000000,1000000,0,0,0,0,0,0,,0,0,0,0,0,-4,0,0,1,0,0,0,0,0,0,0,0,0
"Truly Not Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability0",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability-1",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability-2",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability-3",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"High Quality Liable MutOptLiability-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Damages Strength1",0.2003,0,0.20032,0.495873,0.239217,0.235423,1,1,0.485016,0.45646,0.0588969,0.0702145,0.199681,,,,,0.00599042,0.000399361,1,1,0.428571,0.422902,0.0584546,0.0725568,0.0245607,,,,,0.000599042,0,0.004193,0.619048,1001220,967455,1001220,967455,31326.9,21902.5,23311.7,0,0,0.224241,71916.7,0.00658946,0.000399361,0.000199681,0.495407,0,-0.00279553,0.239217,0.235423,0.760783,0.00379393,0.199681,0.00599042,0.000399361,0.0245607,0.000599042,0,0.00159744,0.0025958
"Damages Strength2",0.2009,0,0.20088,0.507003,0.343688,0.280366,1,1,0.487098,0.43608,0.104329,0.0763298,0.205695,,,,,0.0129431,0.000995619,1,1,0.485792,0.477596,0.0568404,0.0604267,0.0537634,,,,,0.00238949,0,0.00458,0.869565,1007630,951894,1007630,951894,40471.9,25830.3,33695.2,0,0,0.259458,70913.3,0.0153325,0.000995619,0.000199124,0.504381,0,-0.0173238,0.343688,0.280366,0.656312,0.0633214,0.205695,0.0129431,0.000995619,0.0537634,0.00238949,0,0.00059737,0.0039825
"Damages Strength3",0.1974,0,0.19736,0.507161,0.461694,0.246859,1,1,0.484401,0.34647,0.156894,0.0860533,0.129915,,,,,0.00770166,0.00628293,1,1,0.515092,0.477034,0.0740541,0.0627512,0.0802594,,,,,0.00202675,0.000405351,0.020268,0.75,1024540,931526,1024540,931526,43936,33319.8,33903.5,0,0,0.210174,63584.9,0.00972842,0.00668829,0.000202675,0.507296,0,-0.00972842,0.461694,0.246859,0.538306,0.214836,0.129915,0.00770166,0.00628293,0.0802594,0.00202675,0.000405351,0.00506688,0.0152006
"Damages Strength4",0.1986,0,0.1986,0.499295,0.5857,0.25861,1,1,0.411085,0.23027,0.159141,0.0763201,0.137764,,,,,0.00805639,0.0040282,1,1,0.526852,0.460494,0.0859241,0.067968,0.0783484,,,,,0.0020141,0.00140987,0.026989,0.61194,1035570,916277,1035570,916277,48157.1,35477.3,32010.1,0,0,0.216113,47635.1,0.0100705,0.00543807,0.00040282,0.500302,0,0.0215509,0.5857,0.25861,0.4143,0.32709,0.137764,0.00805639,0.0040282,0.0783484,0.0020141,0.00140987,0.0104733,0.0165156
"Damages Strength5",0.2028,0,0.20284,0.494347,0.623743,0.264445,1,1,0.375963,0.216878,0.178941,0.0760241,0.143956,,,,,0.0134096,0.00611319,1,1,0.549154,0.45638,0.109659,0.0808811,0.0642871,,,,,0.0025636,0.001972,0.032144,0.613497,1039710,911184,1039710,911184,49102.7,28241.5,37308.7,0,0,0.208243,43915.7,0.0159732,0.00808519,0.0013804,0.492802,0,-0.0001972,0.623743,0.264445,0.376257,0.359298,0.143956,0.0134096,0.00611319,0.0642871,0.0025636,0.001972,0.0124236,0.01972
"PDamagesSignal1",0.1964,0,0.19636,0.497488,0.202485,0.190263,1,1,0.493933,0.465203,0.0465416,0.0676239,0.16541,,,,,0.0026482,0,1,1,0.423547,0.425076,0.0585378,0.0762469,0.0187411,,,,,0.000203707,0,0.003259,0.625,1002660,972030,1002660,972030,25306.6,17785.2,25201.2,0,0,0.184152,73022.7,0.0028519,0,0,0.495417,0,0.00244449,0.202485,0.190263,0.797515,0.0122224,0.16541,0.0026482,0,0.0187411,0.000203707,0,0.00122224,0.0020371
"PDamagesSignal2",0.2007,0,0.20072,0.503554,0.367876,0.285572,1,1,0.459758,0.43103,0.0864096,0.0779224,0.219809,,,,,0.0205261,0.000597848,1,1,0.418155,0.408482,0.0588251,0.0695058,0.0384615,,,,,0.00259067,0,0.003587,0.777778,1009940,950218,1009940,950218,39843.6,26530,31475.7,0,0,0.25827,69068.3,0.0231168,0.000597848,0.000398565,0.505779,0,-0.0103627,0.367876,0.285572,0.632124,0.0823037,0.219809,0.0205261,0.000597848,0.0384615,0.00259067,0,0.00079713,0.00279
"PDamagesSignal3",0.2031,0,0.20312,0.506302,0.42438,0.227255,1,1,0.53654,0.36814,0.179978,0.0836371,0.113824,,,,,0.00275699,0.00433241,1,1,0.507099,0.487654,0.0630997,0.059315,0.0886176,,,,,0.00157542,0,0.016148,0.707317,1023410,935343,1023410,935343,41251.5,31113.1,32966.2,0,0,0.202442,69747.1,0.00433241,0.00433241,0,0.502166,0,-0.0224498,0.42438,0.227255,0.57562,0.197125,0.113824,0.00275699,0.00433241,0.0886176,0.00157542,0,0.00472627,0.0114218
"PDamagesSignal4",0.1978,0,0.19784,0.501415,0.628791,0.309947,1,1,0.398891,0.248858,0.141606,0.0785098,0.176911,,,,,0.00748079,0.00667206,1,1,0.537415,0.479875,0.0797058,0.0676519,0.0887586,,,,,0.00161747,0.00181965,0.026688,0.636364,1033780,911147,1033780,911147,55077.8,37811.4,33865.2,0,0,0.265669,47726.4,0.00909826,0.00849171,0.000606551,0.501213,0,0.0186009,0.628791,0.309947,0.371209,0.318844,0.176911,0.00748079,0.00667206,0.0887586,0.00161747,0.00181965,0.00970481,0.0169834
"PDamagesSignal5",0.202,0,0.20196,0.494685,0.627451,0.272529,1,1,0.384327,0.219598,0.188705,0.0750838,0.142602,,,,,0.0146564,0.00613983,1,1,0.560496,0.452208,0.119047,0.078762,0.0653595,,,,,0.00356506,0.00198059,0.038225,0.642487,1038550,910162,1038550,910162,51289.4,31238.4,36602.8,0,0,0.207962,44428.6,0.0182214,0.00812042,0.00138641,0.495346,0,0.00376312,0.627451,0.272529,0.372549,0.354922,0.142602,0.0146564,0.00613983,0.0653595,0.00356506,0.00198059,0.0136661,0.0245593
"DDamagesSignal1",0.1978,0,0.1978,0.498349,0.265521,0.264712,1,1,0.491087,0.451744,0.0721739,0.0698848,0.214762,,,,,0.00667341,0.000606673,1,1,0.458136,0.445498,0.0558804,0.0693452,0.0364004,,,,,0.0016178,0,0.004651,0.652174,1000460,963499,1000460,963499,36036.4,23311.9,26746.7,0,0,0.251163,71960.5,0.0082912,0.000606673,0.000202224,0.501112,0,0.0091001,0.265521,0.264712,0.734479,0.000808898,0.214762,0.00667341,0.000606673,0.0364004,0.0016178,0,0.0016178,0.0030334
"DDamagesSignal2",0.2019,0,0.20188,0.504491,0.338221,0.323559,1,1,0.48959,0.432231,0.108311,0.0784386,0.233406,,,,,0.0105013,0.000594413,1,1,0.51462,0.483709,0.0642881,0.0588933,0.0649891,,,,,0.00178324,0.000198138,0.012086,0.852459,1000670,952082,1000670,952082,47249.9,25850,37040.3,0,0,0.298395,70559.4,0.0122845,0.00079255,0.000198138,0.500297,0,-0.0110957,0.338221,0.323559,0.661779,0.0146622,0.233406,0.0105013,0.000594413,0.0649891,0.00178324,0.000198138,0.00178324,0.0103032
"DDamagesSignal3",0.1998,0,0.19976,0.507376,0.469363,0.219063,1,1,0.460238,0.321298,0.158632,0.089828,0.11634,,,,,0.00841009,0.00820985,1,1,0.510465,0.47093,0.0773072,0.064177,0.0662795,,,,,0.00180216,0.000600721,0.017421,0.666667,1029300,931344,1029300,931344,39359.2,33118.7,30222.3,0,0,0.182619,59251.6,0.0102123,0.00881057,0,0.506408,0,-0.00120144,0.469363,0.219063,0.530637,0.2503,0.11634,0.00841009,0.00820985,0.0662795,0.00180216,0.000600721,0.00580697,0.0116139
"DDamagesSignal4",0.1996,0,0.19956,0.499599,0.568651,0.215274,1,1,0.400062,0.212601,0.164446,0.0702018,0.112648,,,,,0.00861896,0.00220485,1,1,0.522198,0.451965,0.090601,0.0668634,0.0643416,,,,,0.00200441,0.000801764,0.024654,0.634146,1040000,918386,1040000,918386,41614.6,32406.3,30298.2,0,0,0.176989,45682.3,0.0106234,0.00300661,0.000200441,0.506113,0,-0.0274604,0.568651,0.215274,0.431349,0.353377,0.112648,0.00861896,0.00220485,0.0643416,0.00200441,0.000801764,0.00901984,0.0156344
"DDamagesSignal5",0.201,0,0.201,0.493698,0.611343,0.262687,1,1,0.381944,0.214899,0.174411,0.0771013,0.140299,,,,,0.0139303,0.00616915,1,1,0.540532,0.459144,0.104891,0.0831471,0.0684577,,,,,0.00238806,0.00218905,0.029254,0.591837,1038200,913210,1038200,913210,48591,29920.9,35835.3,0,0,0.208756,44399.4,0.0163184,0.00835821,0.00179104,0.486169,0,0.0220896,0.611343,0.262687,0.388657,0.348657,0.140299,0.0139303,0.00616915,0.0684577,0.00238806,0.00218905,0.0119403,0.0173134
"MutOptDamages5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MutOptDamages4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MutOptDamages3",0.001,0,0.00096,0.555556,0.666667,0.666667,1,1,0.583333,0.40625,0.154975,0.0714777,0.208333,,,,,0,0,1,1,0.69697,0.545455,0.0889768,0.0418785,0.208333,,,,,0,0,0.25,0.833333,981771,874479,981771,874479,143750,68333.3,76145.8,0,0,0.416667,71250,0,0,0,0.666667,0,-0.0833333,0.666667,0.666667,0.333333,0,0.208333,0,0,0.208333,0,0,0.0416667,0.208333
"MutOptDamages2",0.0285,0,0.02852,0.514259,0.562412,0.453015,1,1,0.490196,0.371001,0.161046,0.0801078,0.248247,,,,,0.00140252,0.00701262,1,1,0.586905,0.521429,0.0797345,0.0592632,0.148668,,,,,0.00981767,0.00280505,0.035063,0.88,1007360,915806,1007360,915806,76830.3,41230.7,44817.7,0,0,0.396914,64222.6,0.0112202,0.00981767,0,0.525947,0,-0.0196353,0.562412,0.453015,0.437588,0.109397,0.248247,0.00140252,0.00701262,0.148668,0.00981767,0.00280505,0.00420757,0.0308555
"MutOptDamages1",0.2118,0,0.21176,0.502361,0.512089,0.347374,1,1,0.457042,0.353725,0.141411,0.0783201,0.220816,,,,,0.00868908,0.0054779,1,1,0.535014,0.472829,0.0823169,0.0631866,0.0825463,,,,,0.00226672,0.000566679,0.027012,0.706294,1016900,926395,1016900,926395,56701.9,35284.3,36005.9,0,0,0.303362,61869.6,0.0109558,0.00604458,0.000188893,0.505289,0,-0.00340008,0.512089,0.347374,0.487911,0.164715,0.220816,0.00868908,0.0054779,0.0825463,0.00226672,0.000566679,0.00793351,0.0190782
"MutOptDamages0",0.5208,0,0.52084,0.499053,0.44482,0.251978,1,1,0.439449,0.328965,0.129823,0.07596,0.163889,,,,,0.0110591,0.00353275,1,1,0.505051,0.451933,0.087484,0.0725837,0.0543737,,,,,0.00176638,0.000844789,0.016512,0.609302,1021660,937108,1021660,937108,41230.7,27774.9,31063.3,0,0,0.218263,59328.8,0.0128254,0.00437754,0.000691191,0.496045,0,0.00860149,0.44482,0.251978,0.55518,0.192842,0.163889,0.0110591,0.00353275,0.0543737,0.00176638,0.000844789,0.00645112,0.0100607
"MutOptDamages-1",0.2094,0,0.2094,0.501019,0.40382,0.17765,1,1,0.439785,0.313262,0.113245,0.076743,0.111939,,,,,0.00840497,0.00133715,1,1,0.477247,0.45165,0.0692446,0.0751475,0.0445081,,,,,0.00114613,0.000573066,0.009742,0.588235,1026950,942425,1026950,942425,30624.6,24923.1,30040.1,0,0,0.156447,58119.7,0.0095511,0.00191022,0.000382044,0.503343,0,-0.0164279,0.40382,0.17765,0.59618,0.22617,0.111939,0.00840497,0.00133715,0.0445081,0.00114613,0.000573066,0.00401146,0.0057307
"MutOptDamages-2",0.0275,0,0.02752,0.503391,0.340116,0.059593,1,1,0.504065,0.321138,0.14411,0.0821156,0.0247093,,,,,0.00872093,0.00290698,1,1,0.447917,0.458333,0.0601288,0.0783171,0.0218023,,,,,0,0,0.001453,1,1036890,949528,1036890,949528,13582.8,18790,21595.2,0,0,0.0465116,66406.3,0.00872093,0.00290698,0,0.481105,0,-0.0465116,0.340116,0.059593,0.659884,0.280523,0.0247093,0.00872093,0.00290698,0.0218023,0,0,0,0.0014535
"MutOptDamages-3",0.001,0,0.001,0.433333,0.2,0,1,1,,,,,0,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,1027000,970000,1027000,970000,3000,11000,15000,0,0,0,,0,0,0,0.36,0,-0.12,0.2,0,0.8,0.2,0,0,0,0,0,0,0,0
"MutOptDamages-4",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MutOptDamages-5",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PSignal Liab 1 Dam 1",0.0401,0,0.04008,0.195442,0.003992,0.00399202,1,1,0.541667,0.166667,0.22396,0.0792171,0.000998004,,,,,0,0,1,1,0.5,0.222222,0.134278,0.0567888,0,,,,,0,0,0.002994,0,999516,999466,999516,999466,1017.96,533.932,2320.36,0,0,0.000998,25000,0,0,0,0.0419162,0,-0.299401,0.00399202,0.00399202,0.996008,0,0.000998004,0,0,0,0,0,0.00299401,0
"PSignal Liab 1 Dam 2",0.0352,0,0.03516,0.196625,0.0022753,0.00227531,1,1,0.5,0.333333,0.224758,0.0857363,0.00113766,,,,,0,0,1,1,0.5,0.166667,0.140523,0.0160344,0,,,,,0,0,0.001138,0,999804,999718,999804,999718,477.816,281.57,4465.3,0,0,0.00113766,37500,0,0,0,0.0602958,0,-0.316268,0.00227531,0.00227531,0.997725,0,0.00113766,0,0,0,0,0,0.00113766,0
"PSignal Liab 1 Dam 3",0.038,0,0.03804,0.201016,0.0010515,0.00105152,1,1,0.166667,0.166667,0.223395,0.0241155,0.00105152,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,999963,999911,999963,999911,126.183,89.3796,6861.2,0,0,0.00105152,25000,0,0,0,0.0683491,0,-0.403785,0.00105152,0.00105152,0.998948,0,0.00105152,0,0,0,0,0,0,0
"PSignal Liab 1 Dam 4",0.038,0,0.038,0.197368,0.0052632,0.00526316,1,1,0.2,0.2,0.221896,0.0390295,0.00421053,,,,,0.00105263,0,1,1,,,,,0,,,,,0,0,0,,999803,999566,999803,999566,631.579,434.211,9526.32,0,0,0.00421053,28125,0.00105263,0,0,0.0778947,0,-0.377895,0.00526316,0.00526316,0.994737,0,0.00421053,0.00105263,0,0,0,0,0,0
"PSignal Liab 1 Dam 5",0.0398,0,0.0398,0.1933,0.0030151,0.00301508,1,1,0.388889,0.166667,0.220697,0.0322329,0.00201005,,,,,0.00100503,0,1,1,,,,,0,,,,,0,0,0,,999869,999769,999869,999769,361.809,231.156,11959.8,0,0,0.00201005,25000,0.00100503,0,0,0.0844221,0,-0.377889,0.00301508,0.00301508,0.996985,0,0.00201005,0.00100503,0,0,0,0,0,0
"PSignal Liab 2 Dam 1",0.0397,0,0.03972,0.359181,0.0040282,0.0040282,1,1,0.291667,0.166667,0.213897,0.0924728,0.00302115,,,,,0,0,1,1,0.5,0.333333,0.116526,0.161663,0,,,,,0,0,0.001007,1,999794,999542,999794,999542,664.653,357.503,15971.8,0,0,0.00302115,25000,0,0,0,0.293051,0,-0.1571,0.0040282,0.0040282,0.995972,0,0.00302115,0,0,0,0,0,0,0.001007
"PSignal Liab 2 Dam 2",0.0416,0,0.04156,0.340071,0.0057748,0.00577478,1,1,0.416667,0.277778,0.210985,0.0834487,0.00192493,,,,,0.00288739,0,1,1,0.5,0.166667,0.139175,0.142084,0,,,,,0,0,0.000962,0,999639,999495,999639,999495,866.218,447.546,19307,0,0,0.00192493,37500,0.00288739,0,0,0.251203,0,-0.13282,0.00577478,0.00577478,0.994225,0,0.00192493,0.00288739,0,0,0,0,0.00096246,0
"PSignal Liab 2 Dam 3",0.0389,0,0.03888,0.346708,0.0020576,0.00205761,1,1,0.166667,0.166667,0.204216,0.0653183,0.00205761,,,,,0,0,1,1,,,,,0,,,,,0,0,0,,999928,999825,999928,999825,246.914,174.897,27366.3,0,0,0.00205761,25000,0,0,0,0.268519,0,-0.201646,0.00205761,0.00205761,0.997942,0,0.00205761,0,0,0,0,0,0,0
"PSignal Liab 2 Dam 4",0.0342,0,0.03424,0.34852,0.0046729,0.0046729,1,1,0.416667,0.166667,0.194967,0.0539319,0.00116822,,,,,0.00116822,0,1,1,0.583333,0.416667,0.137859,0.120705,0,,,,,0,0,0.002336,0,999539,999480,999539,999480,981.308,519.86,37938.1,0,0,0.00116822,25000,0.00116822,0,0,0.304907,0,-0.226636,0.0046729,0.0046729,0.995327,0,0.00116822,0.00116822,0,0,0,0,0.00233645,0
"PSignal Liab 2 Dam 5",0.0356,0,0.0356,0.341199,0.011236,0.011236,1,1,0.383333,0.166667,0.187676,0.0484208,0.00561798,,,,,0.00224719,0,1,1,0.611111,0.277778,0.125646,0.085109,0.0011236,,,,,0,0,0.002247,0,999298,998848,999298,998848,1853.93,988.764,38000,0,0,0.00674157,33333.3,0.00224719,0,0,0.262921,0,-0.12809,0.011236,0.011236,0.988764,0,0.00561798,0.00224719,0,0.0011236,0,0,0.00224719,0
"PSignal Liab 3 Dam 1",0.0434,0,0.04344,0.498465,0.0119705,0.0110497,1,1,0.333333,0.333333,0.195497,0.0989916,0.00644567,,,,,0.00276243,0,1,1,0.666667,0.416667,0.143137,0.111124,0,,,,,0,0,0.001842,0.5,999664,998665,999664,998665,1671.27,1164.83,29263.4,0,0,0.00644567,50000,0.00276243,0,0,0.521179,0,0.00644567,0.0119705,0.0110497,0.988029,0.00092081,0.00644567,0.00276243,0,0,0,0,0.00092081,0.0009208
"PSignal Liab 3 Dam 2",0.0475,0,0.04752,0.49537,0.0025253,0.00252525,1,1,0.222222,0.222222,0.183866,0.0967808,0.0016835,,,,,0.000841751,0,1,1,,,,,0,,,,,0,0,0,,999901,999796,999901,999796,303.03,98.9057,37611.5,0,0,0.0016835,31250,0.000841751,0,0,0.508418,0,-0.020202,0.00252525,0.00252525,0.997475,0,0.0016835,0.000841751,0,0,0,0,0,0
"PSignal Liab 3 Dam 3",0.0436,0,0.04356,0.496939,0.0826446,0.0707071,1,1,0.244589,0.24026,0.140872,0.0848193,0.0550964,,,,,0.00918274,0.000918274,1,1,0.388889,0.472222,0.162048,0.0786064,0.00550964,,,,,0,0,0,,999371,991469,999371,991469,9159.78,4288.34,50190.5,0,0,0.0606061,34848.5,0.00918274,0.000918274,0,0.498623,0,-0.0156107,0.0826446,0.0707071,0.917355,0.0119376,0.0550964,0.00918274,0.000918274,0.00550964,0,0,0,0
"PSignal Liab 3 Dam 4",0.0455,0,0.04552,0.499561,0.968366,0.743409,1,1,0.197991,0.210599,0.10579,0.0751454,0.674868,,,,,0.0289982,0.00175747,1,1,0.465116,0.445736,0.103395,0.0939892,0.0272408,,,,,0.00615114,0,0.004394,0.2,1005470,898148,1005470,898148,96379.6,54336.6,55228.5,0,0,0.702109,30240.9,0.0351494,0.00175747,0.00175747,0.487698,0,0.0123023,0.968366,0.743409,0.0316344,0.224956,0.674868,0.0289982,0.00175747,0.0272408,0.00615114,0,0.00351494,0.0008787
"PSignal Liab 3 Dam 5",0.0484,0,0.04836,0.499586,0.99421,0.71464,1,1,0.25135,0.209491,0.183724,0.0715065,0.545079,,,,,0.0562448,0.00661704,1,1,0.456072,0.419897,0.0857313,0.0904213,0.0777502,,,,,0.0148883,0,0.014061,0.235294,1011960,887223,1011960,887223,100819,58434.7,58811,0,0,0.622829,33881.1,0.0711332,0.00661704,0.00578991,0.48139,0,-0.0248139,0.99421,0.71464,0.00578991,0.27957,0.545079,0.0562448,0.00661704,0.0777502,0.0148883,0,0.0107527,0.0033085
"PSignal Liab 4 Dam 1",0.0327,0,0.03272,0.654442,0.0256724,0.0256724,1,1,0.365079,0.396825,0.147853,0.0818656,0.0183374,,,,,0.00611247,0,1,1,0.666667,0.166667,0.140583,0.166792,0,,,,,0,0,0.001222,1,999480,997219,999480,997219,3300.73,1760.39,40067.2,0,0,0.0183374,58333.3,0.00611247,0,0,0.715159,0,0.125917,0.0256724,0.0256724,0.974328,0,0.0183374,0.00611247,0,0,0,0,0,0.0012225
"PSignal Liab 4 Dam 2",0.0358,0,0.03584,0.663318,0.916295,0.751116,1,1,0.411838,0.387073,0.117935,0.0903624,0.508929,,,,,0.107143,0,1,1,0.392562,0.374656,0.0551172,0.0730097,0.113839,,,,,0.0145089,0,0.006696,0.833333,1010380,884255,1010380,884255,105368,63791.9,52313.1,0,0,0.622768,62880.8,0.121652,0,0.00223214,0.756696,0,0.0714286,0.916295,0.751116,0.0837054,0.165179,0.508929,0.107143,0,0.113839,0.0145089,0,0.00111607,0.0055804
"PSignal Liab 4 Dam 3",0.0428,0,0.04284,0.652194,0.997199,0.604108,1,1,0.570325,0.324317,0.231962,0.090888,0.201681,,,,,0.00373483,0.0121382,1,1,0.506844,0.478261,0.0589349,0.0607485,0.311858,,,,,0.00746965,0,0.067227,0.680556,1038620,842155,1038620,842155,119230,87847.8,43139.6,0,0,0.513539,69568.2,0.0112045,0.0121382,0,0.70775,0,0.123249,0.997199,0.604108,0.00280112,0.393091,0.201681,0.00373483,0.0121382,0.311858,0.00746965,0,0.0214753,0.0457516
"PSignal Liab 4 Dam 4",0.0441,0,0.04412,0.640828,0.998187,0.436083,1,1,0.644837,0.255371,0.203467,0.083781,0.0553037,,,,,0.00181324,0.0099728,1,1,0.51679,0.468059,0.0632206,0.0685852,0.284678,,,,,0,0.00181324,0.082502,0.582418,1061610,836995,1061610,836995,101396,77402.5,36897.1,0,0,0.339982,73066.7,0.00181324,0.011786,0,0.68087,0,0.228468,0.998187,0.436083,0.00181324,0.562103,0.0553037,0.00181324,0.0099728,0.284678,0,0.00181324,0.0344515,0.0480508
"PSignal Liab 4 Dam 5",0.0433,0,0.04332,0.650508,0.999077,0.392428,1,1,0.603529,0.222745,0.205054,0.0795538,0.0406279,,,,,0.00277008,0.0156971,1,1,0.564174,0.453832,0.128886,0.0769143,0.20591,,,,,0,0.00646353,0.12096,0.633588,1068660,834266,1068660,834266,97077.6,62368.4,46454.3,0,0,0.246537,71348.3,0.00277008,0.0221607,0,0.722992,0,0.168052,0.999077,0.392428,0.000923361,0.606648,0.0406279,0.00277008,0.0156971,0.20591,0,0.00646353,0.0443213,0.076639
"PSignal Liab 5 Dam 1",0.0404,0,0.0404,0.80495,0.942574,0.884158,1,1,0.499813,0.471258,0.0406132,0.0667042,0.778218,,,,,0.0049505,0,1,1,0.413399,0.434641,0.0532785,0.0744102,0.0910891,,,,,0.000990099,0,0.008911,0.777778,1014410,868725,1014410,868725,116866,82883.7,40566.8,0,0,0.869307,73676,0.00594059,0,0,0.938614,0,0.354455,0.942574,0.884158,0.0574257,0.0584158,0.778218,0.0049505,0,0.0910891,0.000990099,0,0.0019802,0.0069307
"PSignal Liab 5 Dam 2",0.0406,0,0.04064,0.804954,0.998031,0.737205,1,1,0.504005,0.472853,0.0563253,0.066604,0.63189,,,,,0.00295276,0.00295276,1,1,0.447195,0.453795,0.0616627,0.0651187,0.0895669,,,,,0,0,0.009843,0.9,1040590,857200,1040590,857200,102210,73956.7,41737.2,0,0,0.721457,74010.9,0.00295276,0.00295276,0,0.927165,0,0.318898,0.998031,0.737205,0.0019685,0.260827,0.63189,0.00295276,0.00295276,0.0895669,0,0,0.00098425,0.0088583
"PSignal Liab 5 Dam 3",0.0398,0,0.0398,0.807203,0.998995,0.429146,1,1,0.540593,0.459016,0.108048,0.0726623,0.300503,,,,,0,0.0080402,1,1,0.513889,0.520833,0.0725209,0.0534047,0.110553,,,,,0,0,0.01005,0.9,1078680,849515,1078680,849515,71804,59278.9,33585.4,0,0,0.411055,75947.4,0,0.0080402,0,0.927638,0,0.352764,0.998995,0.429146,0.00100503,0.569849,0.300503,0,0.0080402,0.110553,0,0,0.00100503,0.0090452
"PSignal Liab 5 Dam 4",0.036,0,0.03596,0.799592,0.998888,0.219132,1,1,0.665821,0.400169,0.141253,0.0815889,0.0456062,,,,,0,0.0222469,1,1,0.621324,0.526961,0.120695,0.0557513,0.104561,,,,,0.00111235,0.00778643,0.03782,0.882353,1103950,841037,1103950,841037,55011.1,43323.1,24944.4,0,0,0.150167,81574.1,0.00111235,0.0300334,0.00111235,0.932147,0,0.42158,0.998888,0.219132,0.00111235,0.779755,0.0456062,0,0.0222469,0.104561,0.00111235,0.00778643,0.00444939,0.0333704
