"OptionSet","Exploit","Refine","Filter","All","PQuits","DQuits","Settles","Trial","Shifting","ShiftingOccursIfTrial","ShiftingValueIfTrial","POffer","DOffer","AccSq","Accuracy","Accuracy_ForPlaintiff","Accuracy_ForDefendant","SettlementOrJudgment","DsProportionOfCost","DsProportionOfCostIfTrial","TrialValuePreShiftingIfOccurs","TrialValueWithShiftingIfOccurs","PTrialEffect_IfOccurs","DTrialEffect_IfOccurs","ResolutionValueIncludingShiftedAmount","SettlementValue","PWelfare","DWelfare","PQuality","DQuality","NQuality","QualitySum","PBestGuess","DBestGuess","QualitySum_PInfo","QualitySum_DInfo","PBias","DBias","NBias","BiasSum","BiasSum_PInfo","BiasSum_DInfo","Quality","Alpha_Quality","Alpha_Both_Quality","Alpha_Plaintiff_Quality","Alpha_Defendant_Quality","Alpha_Plaintiff_Bias","Alpha_Defendant_Bias","TrialCost","FeeShifting","FSMargin","FeeShiftingThreshold"
"origq0c15t100","-1.301E-17","1","All",1,0,0,0.5913,0.4087,0.4087,1,-0.075,0.25,0.147825,0.038719,0.168573,0.164667,0.199225,0.199225,0.29565,0,0.249317,0.174317,0.0993167,0.750683,0.168573,0.25,0.13792,0.800775,0,0,0,0,0.25,0.249317,0,0,0,0.498633,0.5,0.498633,0,0.498633,0,0.5,1,0,0,0,1,0.15,1,0,1
"origq0c15t100","-1.301E-17","1","Settles",0.5913,0,0,1,0,0,1,-0.075,0.25,0.25,0.0625,0.25,0.25,0.25,0.25,0.5,0,0.334714,0.259714,0.184714,0.665286,0.25,0.25,0.25,0.75,0,0,0,0,0.25,0.334714,0,0,0,0.669429,0.5,0.669429,0,0.669429,0,0.5,1,0,0,0,1,0.15,1,0,1
"origq0c15t100","-1.301E-17","1","Trial",0.4087,0,0,0,1,1,1,-0.075,0.25,0,0.004313,0.0507646,0.0412079,0.125765,0.125765,0,0,0.125765,0.0507646,-0.0242354,0.874235,0.0507646,,-0.0242354,0.874235,0,0,0,0,0.25,0.125765,0,0,0,0.251529,0.5,0.251529,0,0.251529,0,0.5,1,0,0,0,1,0.15,1,0,1
"origq0c15t100","-1.301E-17","1","Shifting",0.4087,0,0,0,1,1,1,-0.075,0.25,0,0.004313,0.0507646,0.0412079,0.125765,0.125765,0,0,0.125765,0.0507646,-0.0242354,0.874235,0.0507646,,-0.0242354,0.874235,0,0,0,0,0.25,0.125765,0,0,0,0.251529,0.5,0.251529,0,0.251529,0,0.5,1,0,0,0,1,0.15,1,0,1
"origq0c15t100","-1.301E-17","1","PQuality1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t100","-1.301E-17","1","PQuality2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t100","-1.301E-17","1","PQuality3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t100","-1.301E-17","1","PQuality4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t100","-1.301E-17","1","PQuality5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t100","-1.301E-17","1","DQuality1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t100","-1.301E-17","1","DQuality2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t100","-1.301E-17","1","DQuality3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t100","-1.301E-17","1","DQuality4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t100","-1.301E-17","1","DQuality5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t100","-1.301E-17","1","NQuality1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t100","-1.301E-17","1","NQuality2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t100","-1.301E-17","1","NQuality3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t100","-1.301E-17","1","NQuality4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t100","-1.301E-17","1","NQuality5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t100","-1.301E-17","1","PBias1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t100","-1.301E-17","1","PBias2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t100","-1.301E-17","1","PBias3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t100","-1.301E-17","1","PBias4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t100","-1.301E-17","1","PBias5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
