"OptionSet","Exploit","Refine","Filter","All","PQuits","DQuits","Settles","Trial","Shifting","ShiftingOccursIfTrial","ShiftingValueIfTrial","POffer","DOffer","AccSq","Accuracy","Accuracy_ForPlaintiff","Accuracy_ForDefendant","SettlementOrJudgment","DsProportionOfCost","DsProportionOfCostIfTrial","TrialValuePreShiftingIfOccurs","TrialValueWithShiftingIfOccurs","PTrialEffect_IfOccurs","DTrialEffect_IfOccurs","ResolutionValueIncludingShiftedAmount","SettlementValue","PWelfare","DWelfare","PQuality","DQuality","NQuality","QualitySum","PBestGuess","DBestGuess","QualitySum_PInfo","QualitySum_DInfo","PBias","DBias","NBias","BiasSum","BiasSum_PInfo","BiasSum_DInfo","Quality","Alpha_Quality","Alpha_Both_Quality","Alpha_Plaintiff_Quality","Alpha_Defendant_Quality","Alpha_Plaintiff_Bias","Alpha_Defendant_Bias","TrialCost","FeeShifting","FSMargin","FeeShiftingThreshold"
"origq0c15t25","-1.301E-17","-5.24E-13","DQuality2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DQuality3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DQuality4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DQuality5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","NQuality1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","NQuality2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","NQuality3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","NQuality4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","NQuality5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBias1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBias2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBias3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBias4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBias5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DBias1",0.1996,0,0,0,1,1,1,-0.075,1,0.0197896,6.944E-5,0.00833333,0.0666667,0.0833333,0.0833333,0,0,0.0833333,0.00833333,-0.0666667,0.916667,0.00833333,,-0.0666667,0.916667,0,0,0,0,0.25,0.0833333,0,0,0,0.166667,0.5,0.166667,0,0.166667,0,0.5,1,0,0,0,1,0.15,1,0,0.25
"origq0c15t25","-1.301E-17","-5.24E-13","DBias2",0.2011,0,0,0,1,1,1,-0.075,1,0,0.008403,0.0916667,0.0166667,0.166667,0.166667,0,0,0.166667,0.0916667,0.0166667,0.833333,0.0916667,,0.0166667,0.833333,0,0,0,0,0.25,0.166667,0,0,0,0.333333,0.5,0.333333,0,0.333333,0,0.5,1,0,0,0,1,0.15,1,0,0.25
"origq0c15t25","-1.301E-17","-5.24E-13","DBias3",0.2009,0,0,0,1,0,0,0,1,0.25,0.0625,0.25,0.175,0.325,0.25,0.5,0.5,0.25,0.25,0.175,0.675,0.25,,0.175,0.675,0,0,0,0,0.25,0.25,0,0,0,0.5,0.5,0.5,0,0.5,0,0.5,1,0,0,0,1,0.15,1,0,0.25
"origq0c15t25","-1.301E-17","-5.24E-13","DBias4",0.1987,0,0,0,1,0,0,0,1,0.25,0.111111,0.333333,0.258333,0.408333,0.333333,0.5,0.5,0.333333,0.333333,0.258333,0.591667,0.333333,,0.258333,0.591667,0,0,0,0,0.25,0.333333,0,0,0,0.666667,0.5,0.666667,0,0.666667,0,0.5,1,0,0,0,1,0.15,1,0,0.25
"origq0c15t25","-1.301E-17","-5.24E-13","DBias5",0.1997,0,0,0,1,0,0,0,1,0.25,0.173611,0.416667,0.341667,0.491667,0.416667,0.5,0.5,0.416667,0.416667,0.341667,0.508333,0.416667,,0.341667,0.508333,0,0,0,0,0.25,0.416667,0,0,0,0.833333,0.5,0.833333,0,0.833333,0,0.5,1,0,0,0,1,0.15,1,0,0.25
"origq0c15t25","-1.301E-17","-5.24E-13","NBias1",0.2,0,0,0,1,0.4007,0.4007,-0.0300525,1,0.153775,0.071008,0.219764,0.171377,0.294764,0.249817,0.29965,0.29965,0.249817,0.219764,0.144764,0.705236,0.219764,,0.144764,0.705236,0,0,0,0,0.25,0.249817,0,0,0,0.499633,0.166667,0.499633,0,0.499633,0,0.5,1,0,0,0,1,0.15,1,0,0.25
"origq0c15t25","-1.301E-17","-5.24E-13","NBias2",0.2,0,0,0,1,0.4007,0.4007,-0.0300525,1,0.153775,0.071008,0.219764,0.171377,0.294764,0.249817,0.29965,0.29965,0.249817,0.219764,0.144764,0.705236,0.219764,,0.144764,0.705236,0,0,0,0,0.25,0.249817,0,0,0,0.499633,0.333333,0.499633,0,0.499633,0,0.5,1,0,0,0,1,0.15,1,0,0.25
"origq0c15t25","-1.301E-17","-5.24E-13","NBias3",0.2,0,0,0,1,0.4007,0.4007,-0.0300525,1,0.153775,0.071008,0.219764,0.171377,0.294764,0.249817,0.29965,0.29965,0.249817,0.219764,0.144764,0.705236,0.219764,,0.144764,0.705236,0,0,0,0,0.25,0.249817,0,0,0,0.499633,0.5,0.499633,0,0.499633,0,0.5,1,0,0,0,1,0.15,1,0,0.25
"origq0c15t25","-1.301E-17","-5.24E-13","NBias4",0.2,0,0,0,1,0.4007,0.4007,-0.0300525,1,0.153775,0.071008,0.219764,0.171377,0.294764,0.249817,0.29965,0.29965,0.249817,0.219764,0.144764,0.705236,0.219764,,0.144764,0.705236,0,0,0,0,0.25,0.249817,0,0,0,0.499633,0.666667,0.499633,0,0.499633,0,0.5,1,0,0,0,1,0.15,1,0,0.25
"origq0c15t25","-1.301E-17","-5.24E-13","NBias5",0.2,0,0,0,1,0.4007,0.4007,-0.0300525,1,0.153775,0.071008,0.219764,0.171377,0.294764,0.249817,0.29965,0.29965,0.249817,0.219764,0.144764,0.705236,0.219764,,0.144764,0.705236,0,0,0,0,0.25,0.249817,0,0,0,0.499633,0.833333,0.499633,0,0.499633,0,0.5,1,0,0,0,1,0.15,1,0,0.25
"origq0c15t25","-1.301E-17","-5.24E-13","POffer1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","POffer2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","POffer3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","POffer4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","POffer5",1,0,0,0,1,0.4007,0.4007,-0.0300525,1,0.153775,0.071008,0.219764,0.171378,0.294764,0.249817,0.29965,0.29965,0.249817,0.219764,0.144764,0.705236,0.219764,,0.144764,0.705236,0,0,0,0,0.25,0.249817,0,0,0,0.499633,0.5,0.499633,0,0.499633,0,0.5,1,0,0,0,1,0.15,1,0,0.25
"origq0c15t25","-1.301E-17","-5.24E-13","DOffer1",0.3849,0,0,0,1,1,1,-0.075,1,0,0.004423,0.0518728,0.040543,0.126873,0.126873,0,0,0.126873,0.0518728,-0.0231272,0.873127,0.0518728,,-0.0231272,0.873127,0,0,0,0,0.25,0.126873,0,0,0,0.253746,0.5,0.253746,0,0.253746,0,0.5,1,0,0,0,1,0.15,1,0,0.25
"origq0c15t25","-1.301E-17","-5.24E-13","DOffer2",0.6151,0,0,0,1,0.0256869,0.0256869,-0.00192652,1,0.25,0.112673,0.324823,0.253247,0.399823,0.326749,0.487157,0.487157,0.326749,0.324823,0.249823,0.600177,0.324823,,0.249823,0.600177,0,0,0,0,0.25,0.326749,0,0,0,0.653498,0.5,0.653498,0,0.653498,0,0.5,1,0,0,0,1,0.15,1,0,0.25
"origq0c15t25","-1.301E-17","-5.24E-13","DOffer3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DOffer4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DOffer5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","QualitySum1",1,0,0,0,1,0.4007,0.4007,-0.0300525,1,0.153775,0.071008,0.219764,0.171378,0.294764,0.249817,0.29965,0.29965,0.249817,0.219764,0.144764,0.705236,0.219764,,0.144764,0.705236,0,0,0,0,0.25,0.249817,0,0,0,0.499633,0.5,0.499633,0,0.499633,0,0.5,1,0,0,0,1,0.15,1,0,0.25
"origq0c15t25","-1.301E-17","-5.24E-13","QualitySum2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","QualitySum3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","QualitySum4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","QualitySum5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","QualitySum6",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","QualitySum7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","QualitySum8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","QualitySum9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","QualitySum10",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","QualitySum11",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","QualitySum12",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","QualitySum13",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","QualitySum14",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","QualitySum15",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","QualitySum16",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","QualitySum17",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","QualitySum18",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","QualitySum19",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","QualitySum20",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBestGuess1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBestGuess2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBestGuess3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBestGuess4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBestGuess5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBestGuess6",1,0,0,0,1,0.4007,0.4007,-0.0300525,1,0.153775,0.071008,0.219764,0.171378,0.294764,0.249817,0.29965,0.29965,0.249817,0.219764,0.144764,0.705236,0.219764,,0.144764,0.705236,0,0,0,0,0.25,0.249817,0,0,0,0.499633,0.5,0.499633,0,0.499633,0,0.5,1,0,0,0,1,0.15,1,0,0.25
"origq0c15t25","-1.301E-17","-5.24E-13","PBestGuess7",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBestGuess8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBestGuess9",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBestGuess10",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBestGuess11",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBestGuess12",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBestGuess13",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBestGuess14",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBestGuess15",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBestGuess16",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBestGuess17",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBestGuess18",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBestGuess19",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","PBestGuess20",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DBestGuess1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DBestGuess2",0.1996,0,0,0,1,1,1,-0.075,1,0.0197896,6.944E-5,0.00833333,0.0666667,0.0833333,0.0833333,0,0,0.0833333,0.00833333,-0.0666667,0.916667,0.00833333,,-0.0666667,0.916667,0,0,0,0,0.25,0.0833333,0,0,0,0.166667,0.5,0.166667,0,0.166667,0,0.5,1,0,0,0,1,0.15,1,0,0.25
"origq0c15t25","-1.301E-17","-5.24E-13","DBestGuess3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DBestGuess4",0.2011,0,0,0,1,1,1,-0.075,1,0,0.008403,0.0916667,0.0166667,0.166667,0.166667,0,0,0.166667,0.0916667,0.0166667,0.833333,0.0916667,,0.0166667,0.833333,0,0,0,0,0.25,0.166667,0,0,0,0.333333,0.5,0.333333,0,0.333333,0,0.5,1,0,0,0,1,0.15,1,0,0.25
"origq0c15t25","-1.301E-17","-5.24E-13","DBestGuess5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DBestGuess6",0.2009,0,0,0,1,0,0,0,1,0.25,0.0625,0.25,0.175,0.325,0.25,0.5,0.5,0.25,0.25,0.175,0.675,0.25,,0.175,0.675,0,0,0,0,0.25,0.25,0,0,0,0.5,0.5,0.5,0,0.5,0,0.5,1,0,0,0,1,0.15,1,0,0.25
"origq0c15t25","-1.301E-17","-5.24E-13","DBestGuess7",0.1987,0,0,0,1,0,0,0,1,0.25,0.111111,0.333333,0.258333,0.408333,0.333333,0.5,0.5,0.333333,0.333333,0.258333,0.591667,0.333333,,0.258333,0.591667,0,0,0,0,0.25,0.333333,0,0,0,0.666667,0.5,0.666667,0,0.666667,0,0.5,1,0,0,0,1,0.15,1,0,0.25
"origq0c15t25","-1.301E-17","-5.24E-13","DBestGuess8",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DBestGuess9",0.1997,0,0,0,1,0,0,0,1,0.25,0.173611,0.416667,0.341667,0.491667,0.416667,0.5,0.5,0.416667,0.416667,0.341667,0.508333,0.416667,,0.341667,0.508333,0,0,0,0,0.25,0.416667,0,0,0,0.833333,0.5,0.833333,0,0.833333,0,0.5,1,0,0,0,1,0.15,1,0,0.25
"origq0c15t25","-1.301E-17","-5.24E-13","DBestGuess10",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DBestGuess11",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DBestGuess12",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DBestGuess13",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DBestGuess14",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DBestGuess15",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DBestGuess16",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DBestGuess17",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DBestGuess18",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DBestGuess19",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t25","-1.301E-17","-5.24E-13","DBestGuess20",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
