"OptionSet","Exploit","Refine","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins","Round 1 P 1-All","P1 0.063  ","P1 0.13  ","P1 0.19  ","P1 0.25  ","P1 0.31  ","P1 0.38  ","P1 0.44  ","P1 0.5  ","P1 0.56  ","P1 0.63  ","P1 0.69  ","P1 0.75  ","P1 0.81  ","P1 0.88  ","P1 0.94  ","Round 1 D 1-All","D1 0.063  ","D1 0.13  ","D1 0.19  ","D1 0.25  ","D1 0.31  ","D1 0.38  ","D1 0.44  ","D1 0.5  ","D1 0.56  ","D1 0.63  ","D1 0.69  ","D1 0.75  ","D1 0.81  ","D1 0.88  ","D1 0.94  "
"Single","0.02119","1","All","1","0","1","0.5","0.621547","0.249359","1","1","0.846597","0.698818","","","0.181339","","","","","0","0","0.06802","0.285049","10.4749","9.40395","10.4749","9.40395","0.121101","0.205957","0.171296","0","0","0.181339","0.896284","0","0","0","0.5","0","-5.77516E-17","0.621547","0.249359","0.378453","0.372187","0.181339","0","0","0.048631","0.0193891","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single","0.02119","1","NoDispute","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single","0.02119","1","DisputeArises","1","0","1","0.5","0.621547","0.249359","1","1","0.846597","0.698818","","","0.181339","","","","","0","0","0.06802","0.285049","10.4749","9.40395","10.4749","9.40395","0.121101","0.205957","0.171296","0","0","0.181339","0.896284","0","0","0","0.5","0","-5.77516E-17","0.621547","0.249359","0.378453","0.372187","0.181339","0","0","0.048631","0.0193891","","","","","","","","","","","","","","","",""
"Single","0.02119","1","PFiles","0.6215","0","0.621547","0.644561","1","0.401192","1","1","0.846597","0.698818","","","0.291755","","","","","0","0","0.109437","0.285049","10.7641","9.04102","10.7641","9.04102","0.194838","0.331362","0.11946","0","0","0.291755","0.896284","0","0","0","0.648309","0","0.129531","1","0.401192","0","0.598808","0.291755","0","0","0.078242","0.0311949","","","","","","","","","","","","","","","",""
"Single","0.02119","1","DAnswers","0.2494","0","0.249359","0.5","1","1","1","1","0.846597","0.698818","","","0.72722","","","","","0","0","0.27278","0.285049","10.5614","9.10225","10.5614","9.10225","0.33639","0.449327","0.186167","0","0","0.72722","0.896284","0","0","0","0.5","0","0.594551","1","1","0","0","0.72722","0","0","0.195024","0.0777557","","","","","","","","","","","","","","","",""
"Single","0.02119","1","Litigated","0.2494","0","0.249359","0.5","1","1","1","1","0.846597","0.698818","","","0.72722","","","","","0","0","0.27278","0.285049","10.5614","9.10225","10.5614","9.10225","0.33639","0.449327","0.186167","0","0","0.72722","0.896284","0","0","0","0.5","0","0.594551","1","1","0","0","0.72722","0","0","0.195024","0.0777557","","","","","","","","","","","","","","","",""
"Single","0.02119","1","Settles","0.1813","0","0.181339","0.538055","1","1","1","1","0.855068","0.9375","","","1","","","","","0","0","0","","10.7963","9.00372","10.7963","9.00372","0.2","0.46218","0.108739","0","0","1","0.896284","0","0","0","0.542347","0","0.373596","1","1","0","0","1","0","0","0","0","","","","","","","","","","","","","","","",""
"Single","0.02119","1","Tried","0.068","0","0.0680201","0.398546","1","1","1","1","0.824015","0.0625","","","0","","","","","0","0","1","0.285049","9.93505","9.36495","9.93505","9.36495","0.7","0.415061","0.392587","0","0","0","","0","0","0","0.387104","0","1.18361","1","1","0","0","0","0","0","0.714951","0.285049","","","","","","","","","","","","","","","",""
"Single","0.02119","1","PWins","0.0194","0","0.0193891","0.460935","1","1","1","1","0.832698","0.0625","","","0","","","","","0","0","1","1","10.65","8.65","10.65","8.65","0.7","0.893927","0.159625","0","0","0","","0","0","0","0.456073","0","1.20512","1","1","0","0","0","0","0","0","1","","","","","","","","","","","","","","","",""
"Single","0.02119","1","DWins","0.0486","0","0.048631","0.373672","1","1","1","1","0.820553","0.0625","","","0","","","","","0","0","1","0","9.65","9.65","9.65","9.65","0.7","0.224138","0.485468","0","0","0","","0","0","0","0.359606","0","1.17503","1","1","0","0","0","0","0","1","0","","","","","","","","","","","","","","","",""
"Single","0.02119","1","Abandoned","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single","0.02119","1","Rounds1","0.2494","0","0.249359","0.5","1","1","1","1","0.846597","0.698818","","","0.72722","","","","","0","0","0.27278","0.285049","10.5614","9.10225","10.5614","9.10225","0.33639","0.449327","0.186167","0","0","0.72722","0.896284","0","0","0","0.5","0","0.594551","1","1","0","0","0.72722","0","0","0.195024","0.0777557","","","","","","","","","","","","","","","",""
"Single","0.02119","1","PrePrimary1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single","0.02119","1","PrePrimary2","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single","0.02119","1","PrePrimary3","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single","0.02119","1","PrePrimary4","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single","0.02119","1","PrePrimary5","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single","0.02119","1","PrePrimary6","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single","0.02119","1","PrePrimary7","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single","0.02119","1","PrePrimary8","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single","0.02119","1","PrePrimary9","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single","0.02119","1","PrePrimary10","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Single","0.02119","1","Truly Liable","0.5","0","0.5","0.611471","0.805908","0.249359","1","1","0.854296","0.752711","","","0.196698","","","","","0","0","0.052662","0.335836","10.6574","9.21073","10.6574","9.21073","0.131858","0.0090817","0.342592","0","0","0.196698","0.899502","0","0","0","1","0","4.86125E-17","0.805908","0.249359","0.194092","0.556549","0.196698","0","0","0.034976","0.0176857","","","","","","","","","","","","","","","",""
"Single","0.02119","1","Truly Not Liable","0.5","0","0.5","0.388529","0.437185","0.249359","1","1","0.838898","0.644925","","","0.165981","","","","","0","0","0.083379","0.252973","10.2925","9.59717","10.2925","9.59717","0.110344","0.402832","0","0","0","0.165981","0.89247","0","0","0","0","0","4.05428E-17","0.437185","0.249359","0.562815","0.187826","0.165981","0","0","0.0622861","0.0210925","","","","","","","","","","","","","","","",""
"Single","0.02119","1","AllCount","310","0","310","0.5","192.679","77.3014","310","310","0.846597","0.698818","","","56.2151","","","","","0","0","21.0862","34.2059","10.4749","9.40395","10.4749","9.40395","0.121101","0.205957","0.171296","0","0","56.2151","0.896284","0","0","0","155","0","-5.77516E-17","192.679","77.3014","117.321","115.378","56.2151","0","0","15.0756","6.01062","","","","","","","","","","","","","","","",""
"Single","0.02119","1","Liability Strength1","0.1964","0","0.196407","0.166667","0.0103079","0.0103078","1","1","0.812594","0.0715128","","","0.000106174","","","","","0","0","0.010202","0.0151534","9.99667","9.99617","9.99667","9.99617","0.00716241","0.0031835","0.171526","0","0","0.00010617","0.875047","0","0","0","0.170956","0","-2.95283E-17","0.0103079","0.0103078","0.989692","7.9554E-08","0.000106174","0","0","0.0100471","0.0001546","","","","","","","","","","","","","","","",""
