"OptionSet","Exploit","Refine","Filter","All","PQuits","DQuits","Settles","Trial","Shifting","ShiftingOccursIfTrial","ShiftingValueIfTrial","POffer","DOffer","AccSq","Accuracy","Accuracy_ForPlaintiff","Accuracy_ForDefendant","SettlementOrJudgment","DsProportionOfCost","DsProportionOfCostIfTrial","TrialValuePreShiftingIfOccurs","TrialValueWithShiftingIfOccurs","PTrialEffect_IfOccurs","DTrialEffect_IfOccurs","ResolutionValueIncludingShiftedAmount","SettlementValue","PWelfare","DWelfare","PQuality","DQuality","NQuality","QualitySum","PBestGuess","DBestGuess","QualitySum_PInfo","QualitySum_DInfo","PBias","DBias","NBias","BiasSum","BiasSum_PInfo","BiasSum_DInfo","Quality","Alpha_Quality","Alpha_Both_Quality","Alpha_Plaintiff_Quality","Alpha_Defendant_Quality","Alpha_Plaintiff_Bias","Alpha_Defendant_Bias","TrialCost","FeeShifting","FSMargin","FeeShiftingThreshold"
"origq0c15t50","5.654000000000001E-18","1","All",1,0,0,0.8059,0.1941,0.1941,1,-0.075,0.159091,0.132623,0.020411,0.129829,0.141151,0.144386,0.144386,0.40295,0,0.251575,0.176575,0.101575,0.748425,0.129829,0.159091,0.115271,0.855614,0,0,0,0,0.25,0.251575,0,0,0,0.50315,0.5,0.50315,0,0.50315,0,0.5,1,0,0,0,1,0.15,1,0,0.5
"origq0c15t50","5.654000000000001E-18","1","Settles",0.8059,0,0,1,0,0,1,-0.075,0.159091,0.159091,0.02531,0.159091,0.159091,0.159091,0.159091,0.5,0,0.292096,0.217096,0.142096,0.707904,0.159091,0.159091,0.159091,0.840909,0,0,0,0,0.25,0.292096,0,0,0,0.584192,0.5,0.584192,0,0.584192,0,0.5,1,0,0,0,1,0.15,1,0,0.5
"origq0c15t50","5.654000000000001E-18","1","Trial",0.1941,0,0,0,1,1,1,-0.075,0.159091,0.0227273,6.944E-5,0.00833333,0.0666667,0.0833333,0.0833333,0,0,0.0833333,0.00833333,-0.0666667,0.916667,0.00833333,,-0.0666667,0.916667,0,0,0,0,0.25,0.0833333,0,0,0,0.166667,0.5,0.166667,0,0.166667,0,0.5,1,0,0,0,1,0.15,1,0,0.5
"origq0c15t50","5.654000000000001E-18","1","Shifting",0.1941,0,0,0,1,1,1,-0.075,0.159091,0.0227273,6.944E-5,0.00833333,0.0666667,0.0833333,0.0833333,0,0,0.0833333,0.00833333,-0.0666667,0.916667,0.00833333,,-0.0666667,0.916667,0,0,0,0,0.25,0.0833333,0,0,0,0.166667,0.5,0.166667,0,0.166667,0,0.5,1,0,0,0,1,0.15,1,0,0.5
"origq0c15t50","5.654000000000001E-18","1","PQuality1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t50","5.654000000000001E-18","1","PQuality2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t50","5.654000000000001E-18","1","PQuality3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t50","5.654000000000001E-18","1","PQuality4",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t50","5.654000000000001E-18","1","PQuality5",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"origq0c15t50","5.654000000000001E-18","1","DQuality1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
