                                      	Total        	SocWel1      	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	AmtPaid      	HypoDam      	DamPaid      	InvUt        	InvDel       	UserUt       	PrvWel       	SocWel       	FIW          	FFirstWin      	PFirstWin      	PSomeWin      
All                                   	10000        	0.09575      	1             	0.4874       	1.417           	0.06439       	--           	0.08007      	0.9575       	0            	1.016        	0.01568      	0.08007      	0.09575      	0.09575      	0.2455       	0.2465         	--             	--            
FirstTries                            	4874         	0.2227       	1             	1            	2.908           	0.1058        	0.08082      	0.1643       	0.9575       	0            	1.058        	0.05846      	0.1643       	0.2227       	0.2227       	0.5037       	0.2465         	0.4971         	0.4971        
SomeoneTries                          	4874         	0.2227       	1             	1            	2.908           	0.1058        	0.08082      	0.1643       	0.9575       	0            	1.058        	0.05846      	0.1643       	0.2227       	0.2227       	0.5037       	0.2465         	0.4971         	0.4971        
NooneTries                            	5126         	-0.025       	1             	0            	0               	0.025         	--           	0            	--           	0            	0.975        	-0.025       	0            	-0.025       	-0.025       	0            	0.2465         	--             	--            
InventionOccurs                       	2455         	0.5496       	1             	1            	3.554           	0.1027        	0.0777       	0.3261       	0.9575       	0            	1.223        	0.2234       	0.3261       	0.5496       	0.5496       	1            	0.2465         	0.5381         	0.5381        
InadvertentInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReached                      	2455         	0.5496       	1             	1            	3.554           	0.1027        	0.0777       	0.3261       	0.9575       	0            	1.223        	0.2234       	0.3261       	0.5496       	0.5496       	1            	0.2465         	0.5381         	0.5381        
IntentionalInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsed                         	2455         	0.5496       	1             	1            	3.554           	0.1027        	0.0777       	0.3261       	0.9575       	0            	1.223        	0.2234       	0.3261       	0.5496       	0.5496       	1            	0.2465         	0.5381         	0.5381        
AllHighValue                          	1950         	0.2607       	1             	0.8226       	2.384           	0.1108        	--           	0.1857       	1.287        	0            	1.075        	0.07492      	0.1857       	0.2607       	0.2607       	0.4133       	0.2465         	--             	--            
FirstTriesHighValue                   	1604         	0.3223       	1             	1            	2.898           	0.1293        	0.1043       	0.2258       	1.287        	0            	1.096        	0.09647      	0.2258       	0.3223       	0.3223       	0.5025       	0.2465         	0.4954         	0.4954        
SomeoneTriesHighValue                 	1604         	0.3223       	1             	1            	2.898           	0.1293        	0.1043       	0.2258       	1.287        	0            	1.096        	0.09647      	0.2258       	0.3223       	0.3223       	0.5025       	0.2465         	0.4954         	0.4954        
NooneTriesHighValue                   	346          	-0.025       	1             	0            	0               	0.025         	--           	0            	--           	0            	0.975        	-0.025       	0            	-0.025       	-0.025       	0            	0.2465         	--             	--            
InventionOccursHighValue              	806          	0.7726       	1             	1            	3.607           	0.1262        	0.1012       	0.4494       	1.287        	0            	1.323        	0.3232       	0.4494       	0.7726       	0.7726       	1            	0.2465         	0.5404         	0.5404        
InadvertentHighValue                  	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReachedHighValue             	806          	0.7726       	1             	1            	3.607           	0.1262        	0.1012       	0.4494       	1.287        	0            	1.323        	0.3232       	0.4494       	0.7726       	0.7726       	1            	0.2465         	0.5404         	0.5404        
IntentionalInfringementHighValue      	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsedHighValue                	806          	0.7726       	1             	1            	3.607           	0.1262        	0.1012       	0.4494       	1.287        	0            	1.323        	0.3232       	0.4494       	0.7726       	0.7726       	1            	0.2465         	0.5404         	0.5404        
