                                      	Total        	SocWel1      	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	AmtPaid      	HypoDam      	DamPaid      	InvUt        	InvDel       	UserUt       	PrvWel       	SocWel       	FIW          	FFirstWin      	PFirstWin      	PSomeWin      
All                                   	10000        	0.1102       	1             	0.5551       	2.33            	0.11          	--           	0.1187       	0.3728       	0            	1.009        	0.008683     	0.1015       	0.1102       	0.1102       	0.3247       	0.326          	0.321          	0.321         
FirstTries                            	5551         	0.2185       	1             	1            	4.197           	0.1781        	0.1531       	0.2138       	0.3728       	0            	1.036        	0.03568      	0.1829       	0.2185       	0.2185       	0.5849       	0.326          	0.5783         	0.5783        
SomeoneTries                          	5551         	0.2185       	1             	1            	4.197           	0.1781        	0.1531       	0.2138       	0.3728       	0            	1.036        	0.03568      	0.1829       	0.2185       	0.2185       	0.5849       	0.326          	0.5783         	0.5783        
NooneTries                            	4449         	-0.025       	1             	0            	0               	0.025         	--           	0            	--           	0            	0.975        	-0.025       	0            	-0.025       	-0.025       	0            	0.326          	0              	0             
InventionOccurs                       	3247         	0.4982       	1             	1            	5.001           	0.1799        	0.1549       	0.3654       	0.3728       	0            	1.186        	0.1856       	0.3126       	0.4982       	0.4982       	1            	0.326          	0.6272         	0.6272        
InadvertentInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReached                      	3244         	0.4988       	1             	1            	5.004           	0.1799        	0.1549       	0.3658       	0.3727       	0            	1.186        	0.1859       	0.3129       	0.4988       	0.4988       	1            	0.326          	0.6273         	0.6273        
IntentionalInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsed                         	3244         	0.4988       	1             	1            	5.004           	0.1799        	0.1549       	0.3658       	0.3727       	0            	1.186        	0.1859       	0.3129       	0.4988       	0.4988       	1            	0.326          	0.6273         	0.6273        
AllHighValue                          	1983         	0.3003       	1             	0.9632       	4.571           	0.2285        	--           	0.2687       	0.4587       	0            	1.04         	0.04022      	0.2601       	0.3003       	0.3003       	0.586        	0.326          	0.5891         	0.5891        
FirstTriesHighValue                   	1910         	0.3128       	1             	1            	4.746           	0.2363        	0.2113       	0.279        	0.4587       	0            	1.043        	0.04271      	0.2701       	0.3128       	0.3128       	0.6084       	0.326          	0.6116         	0.6116        
SomeoneTriesHighValue                 	1910         	0.3128       	1             	1            	4.746           	0.2363        	0.2113       	0.279        	0.4587       	0            	1.043        	0.04271      	0.2701       	0.3128       	0.3128       	0.6084       	0.326          	0.6116         	0.6116        
NooneTriesHighValue                   	73           	-0.025       	1             	0            	0               	0.025         	--           	0            	--           	0            	0.975        	-0.025       	0            	-0.025       	-0.025       	0            	0.326          	0              	0             
InventionOccursHighValue              	1162         	0.6671       	1             	1            	5.629           	0.2353        	0.2103       	0.4585       	0.4587       	0            	1.223        	0.2232       	0.4439       	0.6671       	0.6671       	1            	0.326          	0.6647         	0.6647        
InadvertentHighValue                  	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReachedHighValue             	1162         	0.6671       	1             	1            	5.629           	0.2353        	0.2103       	0.4585       	0.4587       	0            	1.223        	0.2232       	0.4439       	0.6671       	0.6671       	1            	0.326          	0.6647         	0.6647        
IntentionalInfringementHighValue      	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsedHighValue                	1162         	0.6671       	1             	1            	5.629           	0.2353        	0.2103       	0.4585       	0.4587       	0            	1.223        	0.2232       	0.4439       	0.6671       	0.6671       	1            	0.326          	0.6647         	0.6647        
