                                      	Total        	SocWel1      	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	AmtPaid      	HypoDam      	DamPaid      	InvUt        	InvDel       	UserUt       	PrvWel       	SocWel       	FIW          	FFirstWin      	PFirstWin      	PSomeWin      
All                                   	10000        	0.1033       	1.715         	0.8248       	1.385           	0.1104        	--           	0.1068       	--           	0            	1            	-0.003566    	0.1068       	0.1033       	0.1033       	0.1954       	0.1959         	--             	--            
FirstTries                            	4796         	0.2495       	1.723         	1.609        	2.888           	0.1744        	0.0815       	0.2119       	--           	0            	1.027        	0.03755      	0.2119       	0.2495       	0.2495       	0.4074       	0.1959         	--             	--            
SomeoneTries                          	5326         	0.2306       	1.75          	1.549        	2.601           	0.1705        	0.08189      	0.2006       	--           	0            	1.023        	0.03005      	0.2006       	0.2306       	0.2306       	0.3669       	0.1959         	--             	--            
NooneTries                            	4674         	-0.04187     	1.675         	0            	0               	0.04187       	--           	0            	--           	0            	0.975        	-0.04187     	0            	-0.04187     	-0.04187     	0            	0.1959         	--             	--            
InventionOccurs                       	3242         	0.4812       	1.791         	1.664        	3.136           	0.1778        	0.07989      	0.3295       	--           	0            	1.099        	0.1517       	0.3295       	0.4812       	0.4812       	0.6027       	0.1959         	--             	--            
InadvertentInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReached                      	3242         	0.4812       	1.791         	1.664        	3.136           	0.1778        	0.07989      	0.3295       	--           	0            	1.099        	0.1517       	0.3295       	0.4812       	0.4812       	0.6027       	0.1959         	--             	--            
IntentionalInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsed                         	3242         	0.4812       	1.791         	1.664        	3.136           	0.1778        	0.07989      	0.3295       	--           	0            	1.099        	0.1517       	0.3295       	0.4812       	0.4812       	0.6027       	0.1959         	--             	--            
AllHighValue                          	2004         	0.2999       	1.735         	1.416        	2.294           	0.1914        	--           	0.2456       	--           	0            	1.036        	0.05425      	0.2456       	0.2999       	0.2999       	0.3263       	0.1959         	--             	--            
FirstTriesHighValue                   	1631         	0.3724       	1.752         	1.695        	2.818           	0.2204        	0.1045       	0.2964       	--           	0            	1.05         	0.076        	0.2964       	0.3724       	0.3724       	0.401        	0.1959         	--             	--            
SomeoneTriesHighValue                 	1704         	0.3596       	1.762         	1.665        	2.697           	0.2181        	0.1051       	0.2889       	--           	0            	1.046        	0.07074      	0.2889       	0.3596       	0.3596       	0.3838       	0.1959         	--             	--            
NooneTriesHighValue                   	300          	-0.03942     	1.577         	0            	0               	0.03942       	--           	0            	--           	0            	0.975        	-0.03942     	0            	-0.03942     	-0.03942     	0            	0.1959         	--             	--            
InventionOccursHighValue              	1091         	0.6772       	1.817         	1.764        	3.177           	0.2251        	0.1024       	0.4512       	--           	0            	1.143        	0.226        	0.4512       	0.6772       	0.6772       	0.5995       	0.1959         	--             	--            
InadvertentHighValue                  	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReachedHighValue             	1091         	0.6772       	1.817         	1.764        	3.177           	0.2251        	0.1024       	0.4512       	--           	0            	1.143        	0.226        	0.4512       	0.6772       	0.6772       	0.5995       	0.1959         	--             	--            
IntentionalInfringementHighValue      	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsedHighValue                	1091         	0.6772       	1.817         	1.764        	3.177           	0.2251        	0.1024       	0.4512       	--           	0            	1.143        	0.226        	0.4512       	0.6772       	0.6772       	0.5995       	0.1959         	--             	--            
