                                      	Total        	SocWel1      	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	AmtPaid      	HypoDam      	DamPaid      	InvUt        	InvDel       	UserUt       	PrvWel       	SocWel       	FIW          	FFirstWin      	PFirstWin      	PSomeWin      
All                                   	10000        	0.2087       	1.487         	1.192        	4.923           	0.1825        	--           	0.1735       	--           	0            	1            	-0.008999    	0.2177       	0.2087       	0.2087       	0.4664       	0.4664         	--             	--            
FirstTries                            	8004         	0.2671       	1.486         	1.449        	6.151           	0.2161        	0.1217       	0.214        	--           	0            	1.006        	-0.002136    	0.2692       	0.2671       	0.2671       	0.5827       	0.4664         	--             	--            
SomeoneTries                          	8326         	0.2576       	1.506         	1.432        	5.913           	0.2122        	0.1195       	0.2084       	--           	0            	1.005        	-0.003809    	0.2614       	0.2576       	0.2576       	0.5602       	0.4664         	--             	--            
NooneTries                            	1674         	-0.03481     	1.392         	0            	0               	0.03481       	--           	0            	--           	0            	0.975        	-0.03481     	0            	-0.03481     	-0.03481     	0            	0.4664         	--             	--            
InventionOccurs                       	6448         	0.3781       	1.55          	1.504        	6.417           	0.2285        	0.1251       	0.269        	--           	0            	1.042        	0.04051      	0.3376       	0.3781       	0.3781       	0.7233       	0.4664         	--             	--            
InadvertentInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReached                      	6442         	0.3786       	1.55          	1.504        	6.419           	0.2286        	0.1251       	0.2693       	--           	0            	1.042        	0.0407       	0.3379       	0.3786       	0.3786       	0.7232       	0.4664         	--             	--            
IntentionalInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsed                         	6442         	0.3786       	1.55          	1.504        	6.419           	0.2286        	0.1251       	0.2693       	--           	0            	1.042        	0.0407       	0.3379       	0.3786       	0.3786       	0.7232       	0.4664         	--             	--            
AllHighValue                          	2014         	0.4851       	1.492         	1.492        	7.676           	0.3019        	0.1782       	0.3119       	0.3936       	0            	1.016        	0.009967     	0.4752       	0.4851       	0.4851       	0.6261       	0.4664         	0.633          	0.8678        
FirstTriesHighValue                   	2014         	0.4851       	1.492         	1.492        	7.676           	0.3019        	0.1782       	0.3119       	0.3936       	0            	1.016        	0.009967     	0.4752       	0.4851       	0.4851       	0.6261       	0.4664         	0.633          	0.8678        
SomeoneTriesHighValue                 	2014         	0.4851       	1.492         	1.492        	7.676           	0.3019        	0.1782       	0.3119       	0.3936       	0            	1.016        	0.009967     	0.4752       	0.4851       	0.4851       	0.6261       	0.4664         	0.633          	0.8678        
NooneTriesHighValue                   	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionOccursHighValue              	1762         	0.5914       	1.539         	1.539        	7.709           	0.3082        	0.1761       	0.3565       	0.3936       	0            	1.05         	0.04828      	0.5431       	0.5914       	0.5914       	0.7157       	0.4664         	0.6199         	0.8773        
InadvertentHighValue                  	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReachedHighValue             	1762         	0.5914       	1.539         	1.539        	7.709           	0.3082        	0.1761       	0.3565       	0.3936       	0            	1.05         	0.04828      	0.5431       	0.5914       	0.5914       	0.7157       	0.4664         	0.6199         	0.8773        
IntentionalInfringementHighValue      	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsedHighValue                	1762         	0.5914       	1.539         	1.539        	7.709           	0.3082        	0.1761       	0.3565       	0.3936       	0            	1.05         	0.04828      	0.5431       	0.5914       	0.5914       	0.7157       	0.4664         	0.6199         	0.8773        
