                                      	Total        	SocWel1      	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	AmtPaid      	HypoDam      	DamPaid      	InvUt        	InvDel       	UserUt       	PrvWel       	SocWel       	FIW          	FFirstWin      	PFirstWin      	PSomeWin      
All                                   	10000        	0.1723       	1             	0.2145       	1.726           	0.05836       	--           	0.05738      	0.323        	0            	0.999        	-0.0009875   	0.05796      	0.05697      	0.1723       	0.1749       	0.1751         	--             	--            
FirstTries                            	2145         	0.8949       	1             	1            	8.047           	0.1805        	0.1555       	0.2675       	0.323        	0            	1.087        	0.08695      	0.2702       	0.3571       	0.8949       	0.8154       	0.1751         	0.8046         	0.8046        
SomeoneTries                          	2145         	0.8949       	1             	1            	8.047           	0.1805        	0.1555       	0.2675       	0.323        	0            	1.087        	0.08695      	0.2702       	0.3571       	0.8949       	0.8154       	0.1751         	0.8046         	0.8046        
NooneTries                            	7855         	-0.025       	1             	0            	0               	0.025         	--           	0            	--           	0            	0.975        	-0.025       	0            	-0.025       	-0.025       	0            	0.1751         	--             	--            
InventionOccurs                       	1749         	1.14         	1             	1            	8.061           	0.1792        	0.1542       	0.3281       	0.323        	0            	1.149        	0.1488       	0.3314       	0.4802       	1.14         	1            	0.1751         	0.8053         	0.8053        
InadvertentInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReached                      	1747         	1.141        	1             	1            	8.061           	0.1793        	0.1543       	0.3284       	0.3233       	0            	1.149        	0.1491       	0.3318       	0.4809       	1.141        	1            	0.1751         	0.8053         	0.8053        
IntentionalInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsed                         	1747         	1.141        	1             	1            	8.061           	0.1793        	0.1543       	0.3284       	0.3233       	0            	1.149        	0.1491       	0.3318       	0.4809       	1.141        	1            	0.1751         	0.8053         	0.8053        
AllHighValue                          	1992         	0.4512       	1             	0.3624       	2.947           	0.09603       	--           	0.1333       	0.4279       	0            	1.037        	0.03729      	0.1403       	0.1776       	0.4512       	0.3027       	0.1751         	--             	--            
FirstTriesHighValue                   	722          	1.289        	1             	1            	8.13            	0.221         	0.196        	0.3678       	0.4279       	0            	1.147        	0.1469       	0.387        	0.5339       	1.289        	0.8352       	0.1751         	0.8088         	0.8088        
SomeoneTriesHighValue                 	722          	1.289        	1             	1            	8.13            	0.221         	0.196        	0.3678       	0.4279       	0            	1.147        	0.1469       	0.387        	0.5339       	1.289        	0.8352       	0.1751         	0.8088         	0.8088        
NooneTriesHighValue                   	1270         	-0.025       	1             	0            	0               	0.025         	--           	0            	--           	0            	0.975        	-0.025       	0            	-0.025       	-0.025       	0            	0.1751         	--             	--            
InventionOccursHighValue              	603          	1.59         	1             	1            	8.149           	0.2176        	0.1926       	0.4404       	0.4279       	0            	1.223        	0.2228       	0.4634       	0.6862       	1.59         	1            	0.1751         	0.8097         	0.8097        
InadvertentHighValue                  	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReachedHighValue             	603          	1.59         	1             	1            	8.149           	0.2176        	0.1926       	0.4404       	0.4279       	0            	1.223        	0.2228       	0.4634       	0.6862       	1.59         	1            	0.1751         	0.8097         	0.8097        
IntentionalInfringementHighValue      	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsedHighValue                	603          	1.59         	1             	1            	8.149           	0.2176        	0.1926       	0.4404       	0.4279       	0            	1.223        	0.2228       	0.4634       	0.6862       	1.59         	1            	0.1751         	0.8097         	0.8097        
