                                      	Total        	SocWel1      	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	AmtPaid      	HypoDam      	DamPaid      	InvUt        	InvDel       	UserUt       	PrvWel       	SocWel       	FIW          	FFirstWin      	PFirstWin      	PSomeWin      
All                                   	10000        	-0.004037    	1             	0.2241       	0.4568          	0.03262       	--           	0.01426      	0.3263       	0            	0.9816       	-0.01837     	0.01433      	-0.004037    	-0.004037    	0.0424       	0.04239        	--             	--            
FirstTries                            	2241         	0.06854      	1             	1            	2.038           	0.05902       	0.03402      	0.06362      	0.3263       	0            	1.005        	0.0046       	0.06394      	0.06854      	0.06854      	0.1892       	0.04239        	0.1772         	0.1772        
SomeoneTries                          	2241         	0.06854      	1             	1            	2.038           	0.05902       	0.03402      	0.06362      	0.3263       	0            	1.005        	0.0046       	0.06394      	0.06854      	0.06854      	0.1892       	0.04239        	0.1772         	0.1772        
NooneTries                            	7759         	-0.025       	1             	0            	0               	0.025         	--           	0            	--           	0            	0.975        	-0.025       	0            	-0.025       	-0.025       	0            	0.04239        	--             	--            
InventionOccurs                       	424          	0.615        	1             	1            	2.216           	0.05924       	0.03424      	0.3362       	0.3263       	0            	1.277        	0.277        	0.338        	0.615        	0.615        	1            	0.04239        	0.1805         	0.1805        
InadvertentInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReached                      	424          	0.615        	1             	1            	2.216           	0.05924       	0.03424      	0.3362       	0.3263       	0            	1.277        	0.277        	0.338        	0.615        	0.615        	1            	0.04239        	0.1805         	0.1805        
IntentionalInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsed                         	424          	0.615        	1             	1            	2.216           	0.05924       	0.03424      	0.3362       	0.3263       	0            	1.277        	0.277        	0.338        	0.615        	0.615        	1            	0.04239        	0.1805         	0.1805        
AllHighValue                          	1999         	0.02909      	1             	0.3947       	0.8158          	0.04299       	--           	0.03515      	0.426        	0            	0.9922       	-0.007838    	0.03693      	0.02909      	0.02909      	0.07954      	0.04239        	--             	--            
FirstTriesHighValue                   	789          	0.1121       	1             	1            	2.067           	0.07057       	0.04557      	0.08905      	0.426        	0            	1.018        	0.01848      	0.09357      	0.1121       	0.1121       	0.2015       	0.04239        	0.1775         	0.1775        
SomeoneTriesHighValue                 	789          	0.1121       	1             	1            	2.067           	0.07057       	0.04557      	0.08905      	0.426        	0            	1.018        	0.01848      	0.09357      	0.1121       	0.1121       	0.2015       	0.04239        	0.1775         	0.1775        
NooneTriesHighValue                   	1210         	-0.025       	1             	0            	0               	0.025         	--           	0            	--           	0            	0.975        	-0.025       	0            	-0.025       	-0.025       	0            	0.04239        	--             	--            
InventionOccursHighValue              	159          	0.8367       	1             	1            	2.435           	0.06951       	0.04451      	0.4419       	0.426        	0            	1.372        	0.3724       	0.4643       	0.8367       	0.8367       	1            	0.04239        	0.1844         	0.1844        
InadvertentHighValue                  	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReachedHighValue             	159          	0.8367       	1             	1            	2.435           	0.06951       	0.04451      	0.4419       	0.426        	0            	1.372        	0.3724       	0.4643       	0.8367       	0.8367       	1            	0.04239        	0.1844         	0.1844        
IntentionalInfringementHighValue      	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsedHighValue                	159          	0.8367       	1             	1            	2.435           	0.06951       	0.04451      	0.4419       	0.426        	0            	1.372        	0.3724       	0.4643       	0.8367       	0.8367       	1            	0.04239        	0.1844         	0.1844        
