                                      	Total        	SocWel1      	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	AmtPaid      	HypoDam      	DamPaid      	InvUt        	InvDel       	UserUt       	PrvWel       	SocWel       	FIW          	FFirstWin      	PFirstWin      	PSomeWin      
All                                   	10000        	0.1085       	1.8           	0.8461       	1.391           	0.1124        	--           	0.1105       	--           	0            	1.001        	-0.001931    	0.1105       	0.1085       	0.1085       	0.1874       	0.1884         	--             	--            
FirstTries                            	4711         	0.2628       	1.8           	1.67         	2.953           	0.1774        	0.07983      	0.2201       	--           	0            	1.028        	0.04269      	0.2201       	0.2628       	0.2628       	0.3978       	0.1884         	--             	--            
SomeoneTries                          	5303         	0.2439       	1.823         	1.596        	2.623           	0.1727        	0.08042      	0.2083       	--           	0            	1.024        	0.03563      	0.2083       	0.2439       	0.2439       	0.3534       	0.1884         	--             	--            
NooneTries                            	4697         	-0.04434     	1.774         	0            	0               	0.04434       	--           	0            	--           	0            	0.975        	-0.04434     	0            	-0.04434     	-0.04434     	0            	0.1884         	--             	--            
InventionOccurs                       	3333         	0.4847       	1.857         	1.709        	3.21            	0.1781        	0.07757      	0.3314       	--           	0            	1.094        	0.1533       	0.3314       	0.4847       	0.4847       	0.5623       	0.1884         	--             	--            
InadvertentInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReached                      	3333         	0.4847       	1.857         	1.709        	3.21            	0.1781        	0.07757      	0.3314       	--           	0            	1.094        	0.1533       	0.3314       	0.4847       	0.4847       	0.5623       	0.1884         	--             	--            
IntentionalInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsed                         	3333         	0.4847       	1.857         	1.709        	3.21            	0.1781        	0.07757      	0.3314       	--           	0            	1.094        	0.1533       	0.3314       	0.4847       	0.4847       	0.5623       	0.1884         	--             	--            
AllHighValue                          	2019         	0.3154       	1.798         	1.44         	2.461           	0.1949        	--           	0.2551       	--           	0            	1.038        	0.06025      	0.2551       	0.3154       	0.3154       	0.3343       	0.1884         	--             	--            
FirstTriesHighValue                   	1635         	0.3785       	1.796         	1.681        	3.039           	0.219         	0.1043       	0.2987       	--           	0            	1.051        	0.07975      	0.2987       	0.3785       	0.3785       	0.4128       	0.1884         	--             	--            
SomeoneTriesHighValue                 	1793         	0.3604       	1.814         	1.621        	2.771           	0.2142        	0.1052       	0.2873       	--           	0            	1.046        	0.07311      	0.2873       	0.3604       	0.3604       	0.3765       	0.1884         	--             	--            
NooneTriesHighValue                   	226          	-0.04181     	1.673         	0            	0               	0.04181       	--           	0            	--           	0            	0.975        	-0.04181     	0            	-0.04181     	-0.04181     	0            	0.1884         	--             	--            
InventionOccursHighValue              	1142         	0.6807       	1.848         	1.722        	3.35            	0.2214        	0.1026       	0.4511       	--           	0            	1.14         	0.2296       	0.4511       	0.6807       	0.6807       	0.5911       	0.1884         	--             	--            
InadvertentHighValue                  	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReachedHighValue             	1142         	0.6807       	1.848         	1.722        	3.35            	0.2214        	0.1026       	0.4511       	--           	0            	1.14         	0.2296       	0.4511       	0.6807       	0.6807       	0.5911       	0.1884         	--             	--            
IntentionalInfringementHighValue      	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsedHighValue                	1142         	0.6807       	1.848         	1.722        	3.35            	0.2214        	0.1026       	0.4511       	--           	0            	1.14         	0.2296       	0.4511       	0.6807       	0.6807       	0.5911       	0.1884         	--             	--            
