                                      	Total        	SocWel1      	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	AmtPaid      	HypoDam      	DamPaid      	InvUt        	InvDel       	UserUt       	PrvWel       	SocWel       	FIW          	FFirstWin      	PFirstWin      	PSomeWin      
All                                   	10000        	-4.308       	7.75          	7.75         	7.786           	4.609         	0.5696       	5.023        	5.023        	5.023        	1.041        	0.3136       	-4.621       	-4.308       	-4.308       	0.1347       	0.1347         	0.1295         	1             
FirstTries                            	10000        	-4.308       	7.75          	7.75         	7.786           	4.609         	0.5696       	5.023        	5.023        	5.023        	1.041        	0.3136       	-4.621       	-4.308       	-4.308       	0.1347       	0.1347         	0.1295         	1             
SomeoneTries                          	10000        	-4.308       	7.75          	7.75         	7.786           	4.609         	0.5696       	5.023        	5.023        	5.023        	1.041        	0.3136       	-4.621       	-4.308       	-4.308       	0.1347       	0.1347         	0.1295         	1             
NooneTries                            	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionOccurs                       	10000        	-4.308       	7.75          	7.75         	7.786           	4.609         	0.5696       	5.023        	5.023        	5.023        	1.041        	0.3136       	-4.621       	-4.308       	-4.308       	0.1347       	0.1347         	0.1295         	1             
InadvertentInfringement               	10000        	-4.308       	7.75          	7.75         	7.786           	4.609         	0.5696       	5.023        	5.023        	5.023        	1.041        	0.3136       	-4.621       	-4.308       	-4.308       	0.1347       	0.1347         	0.1295         	1             
AgreementReached                      	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
IntentionalInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsed                         	10000        	-4.308       	7.75          	7.75         	7.786           	4.609         	0.5696       	5.023        	5.023        	5.023        	1.041        	0.3136       	-4.621       	-4.308       	-4.308       	0.1347       	0.1347         	0.1295         	1             
AllHighValue                          	2025         	-3.992       	7.753         	7.753        	7.833           	4.692         	0.5799       	5.112        	5.112        	5.112        	1.041        	0.3193       	-4.311       	-3.992       	-3.992       	0.1249       	0.1347         	0.1296         	1             
FirstTriesHighValue                   	2025         	-3.992       	7.753         	7.753        	7.833           	4.692         	0.5799       	5.112        	5.112        	5.112        	1.041        	0.3193       	-4.311       	-3.992       	-3.992       	0.1249       	0.1347         	0.1296         	1             
SomeoneTriesHighValue                 	2025         	-3.992       	7.753         	7.753        	7.833           	4.692         	0.5799       	5.112        	5.112        	5.112        	1.041        	0.3193       	-4.311       	-3.992       	-3.992       	0.1249       	0.1347         	0.1296         	1             
NooneTriesHighValue                   	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionOccursHighValue              	2025         	-3.992       	7.753         	7.753        	7.833           	4.692         	0.5799       	5.112        	5.112        	5.112        	1.041        	0.3193       	-4.311       	-3.992       	-3.992       	0.1249       	0.1347         	0.1296         	1             
InadvertentHighValue                  	2025         	-3.992       	7.753         	7.753        	7.833           	4.692         	0.5799       	5.112        	5.112        	5.112        	1.041        	0.3193       	-4.311       	-3.992       	-3.992       	0.1249       	0.1347         	0.1296         	1             
AgreementReachedHighValue             	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
IntentionalInfringementHighValue      	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsedHighValue                	2025         	-3.992       	7.753         	7.753        	7.833           	4.692         	0.5799       	5.112        	5.112        	5.112        	1.041        	0.3193       	-4.311       	-3.992       	-3.992       	0.1249       	0.1347         	0.1296         	1             
