                                      	Total        	SocWel1      	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	AmtPaid      	HypoDam      	DamPaid      	InvUt        	InvDel       	UserUt       	PrvWel       	SocWel       	FIW          	FFirstWin      	PFirstWin      	PSomeWin      
All                                   	10000        	0.2197       	1             	0.8201       	4.948           	0.1218        	--           	0.1325       	0.2381       	0            	1.011        	0.0107       	0.209        	0.2197       	0.2197       	0.5642       	0.5655         	--             	--            
FirstTries                            	8201         	0.2733       	1             	1            	6.034           	0.143         	0.118        	0.1616       	0.2381       	0            	1.019        	0.01853      	0.2548       	0.2733       	0.2733       	0.688        	0.5655         	0.6894         	0.6894        
SomeoneTries                          	8201         	0.2733       	1             	1            	6.034           	0.143         	0.118        	0.1616       	0.2381       	0            	1.019        	0.01853      	0.2548       	0.2733       	0.2733       	0.688        	0.5655         	0.6894         	0.6894        
NooneTries                            	1799         	-0.025       	1             	0            	0               	0.025         	--           	0            	--           	0            	0.975        	-0.025       	0            	-0.025       	-0.025       	0            	0.5655         	--             	--            
InventionOccurs                       	5642         	0.4563       	1             	1            	6.568           	0.1489        	0.1239       	0.2349       	0.2381       	0            	1.086        	0.08595      	0.3704       	0.4563       	0.4563       	1            	0.5655         	0.721          	0.721         
InadvertentInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReached                      	5639         	0.4566       	1             	1            	6.57            	0.1489        	0.1239       	0.235        	0.2381       	0            	1.086        	0.08606      	0.3706       	0.4566       	0.4566       	1            	0.5655         	0.721          	0.721         
IntentionalInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsed                         	5639         	0.4566       	1             	1            	6.57            	0.1489        	0.1239       	0.235        	0.2381       	0            	1.086        	0.08606      	0.3706       	0.4566       	0.4566       	1            	0.5655         	0.721          	0.721         
AllHighValue                          	2038         	0.5042       	1             	1            	7.6             	0.1985        	0.1735       	0.233        	0.2969       	0            	1.035        	0.03453      	0.4696       	0.5042       	0.5042       	0.7812       	0.5655         	0.7813         	0.7813        
FirstTriesHighValue                   	2038         	0.5042       	1             	1            	7.6             	0.1985        	0.1735       	0.233        	0.2969       	0            	1.035        	0.03453      	0.4696       	0.5042       	0.5042       	0.7812       	0.5655         	0.7813         	0.7813        
SomeoneTriesHighValue                 	2038         	0.5042       	1             	1            	7.6             	0.1985        	0.1735       	0.233        	0.2969       	0            	1.035        	0.03453      	0.4696       	0.5042       	0.5042       	0.7812       	0.5655         	0.7813         	0.7813        
NooneTriesHighValue                   	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionOccursHighValue              	1592         	0.7023       	1             	1            	7.65            	0.1971        	0.1721       	0.2983       	0.2969       	0            	1.101        	0.1011       	0.6012       	0.7023       	0.7023       	1            	0.5655         	0.7839         	0.7839        
InadvertentHighValue                  	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReachedHighValue             	1592         	0.7023       	1             	1            	7.65            	0.1971        	0.1721       	0.2983       	0.2969       	0            	1.101        	0.1011       	0.6012       	0.7023       	0.7023       	1            	0.5655         	0.7839         	0.7839        
IntentionalInfringementHighValue      	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsedHighValue                	1592         	0.7023       	1             	1            	7.65            	0.1971        	0.1721       	0.2983       	0.2969       	0            	1.101        	0.1011       	0.6012       	0.7023       	0.7023       	1            	0.5655         	0.7839         	0.7839        
