                                      	Total        	SocWel1      	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	AmtPaid      	HypoDam      	DamPaid      	InvUt        	InvDel       	UserUt       	PrvWel       	SocWel       	FIW          	FFirstWin      	PFirstWin      	PSomeWin      
All                                   	10000        	0.1566       	1.005         	0.2075       	1.679           	0.05529       	--           	0.05297      	--           	0            	0.9978       	-0.002321    	0.05299      	0.05067      	0.1566       	0.1684       	0.1686         	--             	--            
FirstTries                            	2068         	0.853        	1.003         	1.002        	8.119           	0.1708        	0.1454       	0.2559       	0.309        	0            	1.085        	0.08509      	0.256        	0.3411       	0.853        	0.8143       	0.1686         	--             	--            
SomeoneTries                          	2070         	0.8529       	1.004         	1.002        	8.112           	0.1709        	0.1454       	0.2559       	--           	0            	1.085        	0.085        	0.256        	0.341        	0.8529       	0.8135       	0.1686         	--             	--            
NooneTries                            	7930         	-0.02511     	1.005         	0            	0               	0.02511       	--           	0            	--           	0            	0.975        	-0.02511     	0            	-0.02511     	-0.02511     	0            	0.1686         	--             	--            
InventionOccurs                       	1688         	1.087        	1.004         	1.003        	8.132           	0.1685        	0.143        	0.3138       	--           	0            	1.145        	0.1453       	0.3139       	0.4592       	1.087        	0.9976       	0.1686         	--             	--            
InadvertentInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReached                      	1688         	1.087        	1.004         	1.003        	8.132           	0.1685        	0.143        	0.3138       	--           	0            	1.145        	0.1453       	0.3139       	0.4592       	1.087        	0.9976       	0.1686         	--             	--            
IntentionalInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsed                         	1688         	1.087        	1.004         	1.003        	8.132           	0.1685        	0.143        	0.3138       	--           	0            	1.145        	0.1453       	0.3139       	0.4592       	1.087        	0.9976       	0.1686         	--             	--            
AllHighValue                          	1960         	0.393        	1.005         	0.3362       	2.742           	0.08933       	--           	0.1179       	--           	0            	1.029        	0.02855      	0.1233       	0.1518       	0.393        	0.2684       	0.1686         	--             	--            
FirstTriesHighValue                   	658          	1.218        	1.002         	1            	8.168           	0.2158        	0.1908       	0.3504       	0.4286       	0            	1.135        	0.1346       	0.3665       	0.5011       	1.218        	0.7994       	0.1686         	--             	--            
SomeoneTriesHighValue                 	659          	1.218        	1.003         	1            	8.156           	0.216         	0.191        	0.3506       	--           	0            	1.135        	0.1346       	0.3666       	0.5012       	1.218        	0.7982       	0.1686         	--             	--            
NooneTriesHighValue                   	1301         	-0.02515     	1.006         	0            	0               	0.02515       	--           	0            	--           	0            	0.975        	-0.02515     	0            	-0.02515     	-0.02515     	0            	0.1686         	--             	--            
InventionOccursHighValue              	527          	1.58         	1.002         	1            	8.16            	0.2139        	0.1888       	0.4384       	--           	0            	1.224        	0.2245       	0.4584       	0.683        	1.58         	0.9981       	0.1686         	--             	--            
InadvertentHighValue                  	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReachedHighValue             	527          	1.58         	1.002         	1            	8.16            	0.2139        	0.1888       	0.4384       	--           	0            	1.224        	0.2245       	0.4584       	0.683        	1.58         	0.9981       	0.1686         	--             	--            
IntentionalInfringementHighValue      	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsedHighValue                	527          	1.58         	1.002         	1            	8.16            	0.2139        	0.1888       	0.4384       	--           	0            	1.224        	0.2245       	0.4584       	0.683        	1.58         	0.9981       	0.1686         	--             	--            
