                                      	Total        	SocWel1      	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	AmtPaid      	HypoDam      	DamPaid      	InvUt        	InvDel       	UserUt       	PrvWel       	SocWel       	FIW          	FFirstWin      	PFirstWin      	PSomeWin      
All                                   	10000        	0.08684      	1             	0.4731       	1.392           	0.06264       	--           	0.07683      	0.3233       	0.00779      	1.012        	0.01182      	0.07502      	0.08684      	0.08684      	0.2329       	0.2334         	--             	--            
FirstTries                            	4731         	0.2114       	1             	1            	2.942           	0.1046        	0.07957      	0.1624       	0.3233       	0.01647      	1.053        	0.05283      	0.1586       	0.2114       	0.2114       	0.4923       	0.2334         	0.4997         	0.4997        
SomeoneTries                          	4731         	0.2114       	1             	1            	2.942           	0.1046        	0.07957      	0.1624       	0.3233       	0.01647      	1.053        	0.05283      	0.1586       	0.2114       	0.2114       	0.4923       	0.2334         	0.4997         	0.4997        
NooneTries                            	5269         	-0.025       	1             	0            	0               	0.025         	--           	0            	--           	0            	0.975        	-0.025       	0            	-0.025       	-0.025       	0            	0.2334         	--             	--            
InventionOccurs                       	2329         	0.5404       	1             	1            	3.613           	0.1014        	0.07644      	0.3299       	0.3233       	0.03345      	1.218        	0.2183       	0.3221       	0.5404       	0.5404       	1            	0.2334         	0.5417         	0.5417        
InadvertentInfringement               	237          	0.3735       	1             	1            	3.611           	0.1047        	0.07967      	0.3287       	0.3287       	0.3287       	1.124        	0.124        	0.2495       	0.3735       	0.3735       	1            	0.2334         	0.5412         	0.5412        
AgreementReached                      	2091         	0.5596       	1             	1            	3.613           	0.1011        	0.07608      	0.3302       	0.3229       	0            	1.229        	0.2291       	0.3305       	0.5596       	0.5596       	1            	0.2334         	0.5417         	0.5417        
IntentionalInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsed                         	2328         	0.5406       	1             	1            	3.612           	0.1014        	0.07645      	0.33         	0.3235       	0.03346      	1.218        	0.2184       	0.3222       	0.5406       	0.5406       	1            	0.2334         	0.5417         	0.5417        
AllHighValue                          	1995         	0.2425       	1             	0.8251       	2.386           	0.1083        	--           	0.1752       	0.4273       	0.01953      	1.062        	0.06242      	0.1801       	0.2425       	0.2425       	0.4          	0.2334         	--             	--            
FirstTriesHighValue                   	1646         	0.2993       	1             	1            	2.892           	0.1259        	0.1009       	0.2124       	0.4273       	0.02367      	1.081        	0.08096      	0.2183       	0.2993       	0.2993       	0.4848       	0.2334         	0.4945         	0.4945        
SomeoneTriesHighValue                 	1646         	0.2993       	1             	1            	2.892           	0.1259        	0.1009       	0.2124       	0.4273       	0.02367      	1.081        	0.08096      	0.2183       	0.2993       	0.2993       	0.4848       	0.2334         	0.4945         	0.4945        
NooneTriesHighValue                   	349          	-0.025       	1             	0            	0               	0.025         	--           	0            	--           	0            	0.975        	-0.025       	0            	-0.025       	-0.025       	0            	0.2334         	--             	--            
InventionOccursHighValue              	798          	0.7553       	1             	1            	3.692           	0.1217        	0.09669      	0.4381       	0.4273       	0.04883      	1.305        	0.305        	0.4503       	0.7553       	0.7553       	1            	0.2334         	0.5443         	0.5443        
InadvertentHighValue                  	91           	0.5801       	1             	1            	3.989           	0.1264        	0.1014       	0.4282       	0.4282       	0.4282       	1.202        	0.2018       	0.3782       	0.5801       	0.5801       	1            	0.2334         	0.5638         	0.5638        
AgreementReachedHighValue             	707          	0.7779       	1             	1            	3.654           	0.1211        	0.09609      	0.4394       	0.4272       	0            	1.318        	0.3183       	0.4596       	0.7779       	0.7779       	1            	0.2334         	0.5417         	0.5417        
IntentionalInfringementHighValue      	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsedHighValue                	798          	0.7553       	1             	1            	3.692           	0.1217        	0.09669      	0.4381       	0.4273       	0.04883      	1.305        	0.305        	0.4503       	0.7553       	0.7553       	1            	0.2334         	0.5443         	0.5443        
