                                      	Total        	SocWel1      	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	AmtPaid      	HypoDam      	DamPaid      	InvUt        	InvDel       	UserUt       	PrvWel       	SocWel       	FIW          	FFirstWin      	PFirstWin      	PSomeWin      
All                                   	10000        	0.1114       	1             	0.5582       	1.888           	0.09068       	--           	0.1011       	0.3288       	0            	1.01         	0.01044      	0.1009       	0.1114       	0.1114       	0.3072       	0.3072         	--             	--            
FirstTries                            	5582         	0.2193       	1             	1            	3.382           	0.1427        	0.1177       	0.1812       	0.3288       	0            	1.038        	0.0385       	0.1808       	0.2193       	0.2193       	0.5503       	0.3072         	0.5326         	0.5326        
SomeoneTries                          	5582         	0.2193       	1             	1            	3.382           	0.1427        	0.1177       	0.1812       	0.3288       	0            	1.038        	0.0385       	0.1808       	0.2193       	0.2193       	0.5503       	0.3072         	0.5326         	0.5326        
NooneTries                            	4418         	-0.025       	1             	0            	0               	0.025         	--           	0            	--           	0            	0.975        	-0.025       	0            	-0.025       	-0.025       	0            	0.3072         	--             	--            
InventionOccurs                       	3072         	0.5199       	1             	1            	3.909           	0.1377        	0.1127       	0.3292       	0.3288       	0            	1.191        	0.1914       	0.3285       	0.5199       	0.5199       	1            	0.3072         	0.5651         	0.5651        
InadvertentInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReached                      	3070         	0.5203       	1             	1            	3.911           	0.1378        	0.1128       	0.3294       	0.3289       	0            	1.192        	0.1916       	0.3287       	0.5203       	0.5203       	1            	0.3072         	0.5653         	0.5653        
IntentionalInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsed                         	3070         	0.5203       	1             	1            	3.911           	0.1378        	0.1128       	0.3294       	0.3289       	0            	1.192        	0.1916       	0.3287       	0.5203       	0.5203       	1            	0.3072         	0.5653         	0.5653        
AllHighValue                          	1995         	0.3035       	1             	0.9108       	3.194           	0.1578        	--           	0.2129       	0.4089       	0            	1.055        	0.05506      	0.2485       	0.3035       	0.3035       	0.5138       	0.3072         	--             	--            
FirstTriesHighValue                   	1817         	0.3357       	1             	1            	3.507           	0.1709        	0.1459       	0.2338       	0.4089       	0            	1.063        	0.0629       	0.2728       	0.3357       	0.3357       	0.5641       	0.3072         	0.5396         	0.5396        
SomeoneTriesHighValue                 	1817         	0.3357       	1             	1            	3.507           	0.1709        	0.1459       	0.2338       	0.4089       	0            	1.063        	0.0629       	0.2728       	0.3357       	0.3357       	0.5641       	0.3072         	0.5396         	0.5396        
NooneTriesHighValue                   	178          	-0.025       	1             	0            	0               	0.025         	--           	0            	--           	0            	0.975        	-0.025       	0            	-0.025       	-0.025       	0            	0.3072         	--             	--            
InventionOccursHighValue              	1025         	0.7342       	1             	1            	4.111           	0.1638        	0.1388       	0.4144       	0.4089       	0            	1.251        	0.2505       	0.4836       	0.7342       	0.7342       	1            	0.3072         	0.5761         	0.5761        
InadvertentHighValue                  	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReachedHighValue             	1025         	0.7342       	1             	1            	4.111           	0.1638        	0.1388       	0.4144       	0.4089       	0            	1.251        	0.2505       	0.4836       	0.7342       	0.7342       	1            	0.3072         	0.5761         	0.5761        
IntentionalInfringementHighValue      	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsedHighValue                	1025         	0.7342       	1             	1            	4.111           	0.1638        	0.1388       	0.4144       	0.4089       	0            	1.251        	0.2505       	0.4836       	0.7342       	0.7342       	1            	0.3072         	0.5761         	0.5761        
