                                      	Total        	SocWel1      	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	AmtPaid      	HypoDam      	DamPaid      	InvUt        	InvDel       	UserUt       	PrvWel       	SocWel       	FIW          	FFirstWin      	PFirstWin      	PSomeWin      
All                                   	10000        	0.09542      	1             	0.4665       	1.371           	0.06354       	--           	0.07927      	0.3307       	0            	1.016        	0.01573      	0.07969      	0.09542      	0.09542      	0.2337       	0.2345         	0.2322         	0.2322        
FirstTries                            	4665         	0.2331       	1             	1            	2.939           	0.1076        	0.08262      	0.1699       	0.3307       	0            	1.062        	0.06231      	0.1708       	0.2331       	0.2331       	0.501        	0.2345         	0.4978         	0.4978        
SomeoneTries                          	4665         	0.2331       	1             	1            	2.939           	0.1076        	0.08262      	0.1699       	0.3307       	0            	1.062        	0.06231      	0.1708       	0.2331       	0.2331       	0.501        	0.2345         	0.4978         	0.4978        
NooneTries                            	5335         	-0.025       	1             	0            	0               	0.025         	--           	0            	--           	0            	0.975        	-0.025       	0            	-0.025       	-0.025       	0            	0.2345         	0              	0             
InventionOccurs                       	2337         	0.5773       	1             	1            	3.632           	0.1029        	0.07788      	0.3392       	0.3307       	0            	1.236        	0.2363       	0.341        	0.5773       	0.5773       	1            	0.2345         	0.5417         	0.5417        
InadvertentInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReached                      	2336         	0.5776       	1             	1            	3.632           	0.1029        	0.0779       	0.3394       	0.3308       	0            	1.236        	0.2365       	0.3411       	0.5776       	0.5776       	1            	0.2345         	0.5417         	0.5417        
IntentionalInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsed                         	2336         	0.5776       	1             	1            	3.632           	0.1029        	0.0779       	0.3394       	0.3308       	0            	1.236        	0.2365       	0.3411       	0.5776       	0.5776       	1            	0.2345         	0.5417         	0.5417        
AllHighValue                          	1978         	0.2698       	1             	0.8559       	2.453           	0.1136        	--           	0.1872       	0.4289       	0            	1.074        	0.07353      	0.1963       	0.2698       	0.2698       	0.4232       	0.2345         	0.4218         	0.4218        
FirstTriesHighValue                   	1693         	0.3195       	1             	1            	2.866           	0.1286        	0.1036       	0.2187       	0.4289       	0            	1.09         	0.09012      	0.2293       	0.3195       	0.3195       	0.4944       	0.2345         	0.4928         	0.4928        
SomeoneTriesHighValue                 	1693         	0.3195       	1             	1            	2.866           	0.1286        	0.1036       	0.2187       	0.4289       	0            	1.09         	0.09012      	0.2293       	0.3195       	0.3195       	0.4944       	0.2345         	0.4928         	0.4928        
NooneTriesHighValue                   	285          	-0.025       	1             	0            	0               	0.025         	--           	0            	--           	0            	0.975        	-0.025       	0            	-0.025       	-0.025       	0            	0.2345         	0              	0             
InventionOccursHighValue              	837          	0.7827       	1             	1            	3.603           	0.1236        	0.09858      	0.4423       	0.4289       	0            	1.319        	0.3188       	0.4639       	0.7827       	0.7827       	1            	0.2345         	0.5393         	0.5393        
InadvertentHighValue                  	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReachedHighValue             	837          	0.7827       	1             	1            	3.603           	0.1236        	0.09858      	0.4423       	0.4289       	0            	1.319        	0.3188       	0.4639       	0.7827       	0.7827       	1            	0.2345         	0.5393         	0.5393        
IntentionalInfringementHighValue      	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsedHighValue                	837          	0.7827       	1             	1            	3.603           	0.1236        	0.09858      	0.4423       	0.4289       	0            	1.319        	0.3188       	0.4639       	0.7827       	0.7827       	1            	0.2345         	0.5393         	0.5393        
