                                      	Total        	SocWel1      	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	AmtPaid      	HypoDam      	DamPaid      	InvUt        	InvDel       	UserUt       	PrvWel       	SocWel       	FIW          	FFirstWin      	PFirstWin      	PSomeWin      
All                                   	10000        	0.05434      	1             	0.3587       	0.5619          	0.04366       	--           	0.0259       	0.1609       	0            	0.9822       	-0.01777     	0.07211      	0.05434      	0.05434      	0.1523       	0.1525         	--             	--            
FirstTries                            	3587         	0.1962       	1             	1            	1.566           	0.07703       	0.05203      	0.0722       	0.1609       	0            	0.9952       	-0.004833    	0.201        	0.1962       	0.1962       	0.4246       	0.1525         	0.4071         	0.4071        
SomeoneTries                          	3587         	0.1962       	1             	1            	1.566           	0.07703       	0.05203      	0.0722       	0.1609       	0            	0.9952       	-0.004833    	0.201        	0.1962       	0.1962       	0.4246       	0.1525         	0.4071         	0.4071        
NooneTries                            	6413         	-0.025       	1             	0            	0               	0.025         	--           	0            	--           	0            	0.975        	-0.025       	0            	-0.025       	-0.025       	0            	0.1525         	--             	--            
InventionOccurs                       	1523         	0.5683       	1             	1            	1.709           	0.07517       	0.05017      	0.17         	0.1609       	0            	1.095        	0.09487      	0.4735       	0.5683       	0.5683       	1            	0.1525         	0.4172         	0.4172        
InadvertentInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReached                      	1523         	0.5683       	1             	1            	1.709           	0.07517       	0.05017      	0.17         	0.1609       	0            	1.095        	0.09487      	0.4735       	0.5683       	0.5683       	1            	0.1525         	0.4172         	0.4172        
IntentionalInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsed                         	1523         	0.5683       	1             	1            	1.709           	0.07517       	0.05017      	0.17         	0.1609       	0            	1.095        	0.09487      	0.4735       	0.5683       	0.5683       	1            	0.1525         	0.4172         	0.4172        
AllHighValue                          	1997         	0.1498       	1             	0.5248       	0.7768          	0.05428       	--           	0.04287      	0.1771       	0            	0.9886       	-0.01142     	0.1612       	0.1498       	0.1498       	0.2273       	0.1525         	--             	--            
FirstTriesHighValue                   	1048         	0.308        	1             	1            	1.48            	0.0808        	0.0558       	0.08168      	0.1771       	0            	1.001        	0.0008858    	0.3071       	0.308        	0.308        	0.4332       	0.1525         	0.4013         	0.4013        
SomeoneTriesHighValue                 	1048         	0.308        	1             	1            	1.48            	0.0808        	0.0558       	0.08168      	0.1771       	0            	1.001        	0.0008858    	0.3071       	0.308        	0.308        	0.4332       	0.1525         	0.4013         	0.4013        
NooneTriesHighValue                   	949          	-0.025       	1             	0            	0               	0.025         	--           	0            	--           	0            	0.975        	-0.025       	0            	-0.025       	-0.025       	0            	0.1525         	--             	--            
InventionOccursHighValue              	454          	0.8184       	1             	1            	1.589           	0.07917       	0.05417      	0.1886       	0.1771       	0            	1.109        	0.1094       	0.709        	0.8184       	0.8184       	1            	0.1525         	0.4092         	0.4092        
InadvertentHighValue                  	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReachedHighValue             	454          	0.8184       	1             	1            	1.589           	0.07917       	0.05417      	0.1886       	0.1771       	0            	1.109        	0.1094       	0.709        	0.8184       	0.8184       	1            	0.1525         	0.4092         	0.4092        
IntentionalInfringementHighValue      	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsedHighValue                	454          	0.8184       	1             	1            	1.589           	0.07917       	0.05417      	0.1886       	0.1771       	0            	1.109        	0.1094       	0.709        	0.8184       	0.8184       	1            	0.1525         	0.4092         	0.4092        
