                                      	Total        	SocWel1      	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	AmtPaid      	HypoDam      	DamPaid      	InvUt        	InvDel       	UserUt       	PrvWel       	SocWel       	FIW          	FFirstWin      	PFirstWin      	PSomeWin      
All                                   	10000        	0.04632      	1.017         	0.3681       	0.5738          	0.04567       	--           	0.02837      	0.1769       	0            	0.983        	-0.01729     	0.06361      	0.04632      	0.04632      	0.1517       	0.1529         	--             	--            
FirstTries                            	3630         	0.1715       	1.014         	1.008        	1.581           	0.08079       	0.05511      	0.07777      	0.1768       	0            	0.9971       	-0.003013    	0.1746       	0.1715       	0.1715       	0.4179       	0.1529         	--             	--            
SomeoneTries                          	3651         	0.171        	1.02          	1.008        	1.572           	0.08097       	0.05516      	0.07772      	0.1769       	0            	0.997        	-0.003256    	0.1742       	0.171        	0.171        	0.4155       	0.1529         	--             	--            
NooneTries                            	6349         	-0.02537     	1.015         	0            	0               	0.02537       	--           	0            	--           	0            	0.975        	-0.02537     	0            	-0.02537     	-0.02537     	0            	0.1529         	--             	--            
InventionOccurs                       	1533         	0.5198       	1.025         	1.014        	1.657           	0.08021       	0.05402      	0.1851       	0.1769       	0            	1.104        	0.1049       	0.4149       	0.5198       	0.5198       	0.9896       	0.1529         	--             	--            
InadvertentInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReached                      	1533         	0.5198       	1.025         	1.014        	1.657           	0.08021       	0.05402      	0.1851       	0.1769       	0            	1.104        	0.1049       	0.4149       	0.5198       	0.5198       	0.9896       	0.1529         	--             	--            
IntentionalInfringement               	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsed                         	1533         	0.5198       	1.025         	1.014        	1.657           	0.08021       	0.05402      	0.1851       	0.1769       	0            	1.104        	0.1049       	0.4149       	0.5198       	0.5198       	0.9896       	0.1529         	--             	--            
AllHighValue                          	2026         	0.1047       	1.016         	0.4136       	0.6507          	0.05078       	--           	0.03813      	0.2095       	0            	0.9876       	-0.01265     	0.1174       	0.1047       	0.1047       	0.1723       	0.1529         	--             	--            
FirstTriesHighValue                   	826          	0.2925       	1.011         	1.005        	1.596           	0.08688       	0.06151      	0.09302      	0.2095       	0            	1.006        	0.006146     	0.2864       	0.2925       	0.2925       	0.4225       	0.1529         	--             	--            
SomeoneTriesHighValue                 	834          	0.2906       	1.02          	1.005        	1.581           	0.08717       	0.06156      	0.09263      	0.2095       	0            	1.006        	0.00546      	0.2852       	0.2906       	0.2906       	0.4185       	0.1529         	--             	--            
NooneTriesHighValue                   	1192         	-0.02531     	1.013         	0            	0               	0.02531       	--           	0            	--           	0            	0.975        	-0.02531     	0            	-0.02531     	-0.02531     	0            	0.1529         	--             	--            
InventionOccursHighValue              	352          	0.8082       	1.028         	1.009        	1.627           	0.08697       	0.06113      	0.2195       	0.2095       	0            	1.132        	0.1325       	0.6757       	0.8082       	0.8082       	0.9915       	0.1529         	--             	--            
InadvertentHighValue                  	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
AgreementReachedHighValue             	352          	0.8082       	1.028         	1.009        	1.627           	0.08697       	0.06113      	0.2195       	0.2095       	0            	1.132        	0.1325       	0.6757       	0.8082       	0.8082       	0.9915       	0.1529         	--             	--            
IntentionalInfringementHighValue      	0            	--           	--            	--           	--              	--            	--           	--           	--           	--           	--           	--           	--           	--           	--           	--           	--             	--             	--            
InventionUsedHighValue                	352          	0.8082       	1.028         	1.009        	1.627           	0.08697       	0.06113      	0.2195       	0.2095       	0            	1.132        	0.1325       	0.6757       	0.8082       	0.8082       	0.9915       	0.1529         	--             	--            
