                                 	Total        	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	ISP          	CSP          	UAP          	PropUsing      	PropInt      	PropInad      	PUB          	PUC          	PUR          	TotRec       	DelInvUt      	MainInvUt      	UserUt       	PrvWel       	SocWel       
All                              	10000        	1             	0.9605       	1.884           	0.3422        	--           	2.418        	14.03        	14.44        	0.1897         	0.02293      	0             	3.83         	2.595        	2.571        	0.5277       	0.1855        	1.185          	0.2934       	0.4789       	2.6          
FirstTries                       	9605         	1             	1            	1.884           	0.3542        	0.3042       	2.418        	14.03        	14.44        	0.1975         	0.02387      	0             	3.83         	2.595        	2.571        	0.5494       	0.1952        	1.195          	0.3055       	0.5006       	2.709        
SomeoneTries                     	9605         	1             	1            	1.884           	0.3542        	0.3042       	2.418        	14.03        	14.44        	0.1975         	0.02387      	0             	3.83         	2.595        	2.571        	0.5494       	0.1952        	1.195          	0.3055       	0.5006       	2.709        
NooneTries                       	395          	1             	0            	--              	0.05          	--           	--           	--           	--           	0              	0            	0             	--           	--           	--           	0            	-0.05         	0.95           	0            	-0.05        	-0.05        
InventionOccurs                  	4014         	1             	1            	2.016           	0.3479        	0.2979       	2.418        	14.03        	14.44        	0.4726         	0.05711      	0             	3.83         	2.595        	2.571        	1.315        	0.9666        	1.967          	0.7309       	1.697        	6.981        
SomeUsersPay                     	3532         	1             	1            	1.994           	0.3587        	0.3087       	2.541        	15.55        	16.26        	0.5371         	0            	0             	4.054        	2.541        	2.541        	1.28         	0.9212        	1.921          	0.873        	1.794        	7.361        
SomeIntentionalInfringement      	439          	1             	1            	2.252           	0.2709        	0.2209       	1.6          	3.079        	1.181        	0              	0.5222       	0             	2.384        	3.179        	2.979        	1.722        	1.452         	2.452          	-0.3409      	1.111        	4.598        
InventionUsed                    	3963         	1             	1            	2.024           	0.3492        	0.2992       	2.44         	14.2         	14.63        	0.4787         	0.05678      	0             	3.876        	2.616        	2.594        	1.331        	0.9823        	1.982          	0.7401       	1.722        	7.069        
MainInventorLoses                	6371         	1             	0.938        	1.767           	0.3365        	--           	0.7149       	1.182        	0.7173       	0.01687        	0.01002      	0             	0.8142       	0.6802       	0.5768       	0.009215     	-0.3273       	0.6727         	0.01172      	-0.3156      	-0.2471      
AllHighValue                     	2007         	1             	1            	2.371           	0.4125        	0.3625       	3.824        	28.2         	30.11        	0.2146         	0.03162      	0             	6.391        	4.488        	4.465        	1.051        	0.6385        	1.638          	0.4934       	1.132        	4.964        
InventionOccursHighValue         	855          	1             	1            	2.5             	0.4044        	0.3544       	3.824        	28.2         	30.11        	0.5036         	0.07422      	0             	6.391        	4.488        	4.465        	2.467        	2.063         	3.063          	1.158        	3.221        	12.22        
