                                 	Total        	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	ISP          	CSP          	UAP          	PropUsing      	PropInt      	PropInad      	PUB          	PUC          	PUR          	TotRec       	DelInvUt      	MainInvUt      	UserUt       	PrvWel       	SocWel       
All                              	10000        	1             	0.9362       	3.322           	0.516         	--           	2.128        	8.033        	8.056        	0.3288         	0.1149       	0             	3.694        	2.874        	2.822        	1.209        	0.6927        	1.693          	0.4428       	1.136        	5.181        
FirstTries                       	9362         	1             	1            	3.322           	0.5478        	0.4978       	2.128        	8.033        	8.056        	0.3512         	0.1227       	0             	3.694        	2.874        	2.822        	1.291        	0.7433        	1.743          	0.473        	1.216        	5.537        
SomeoneTries                     	9362         	1             	1            	3.322           	0.5478        	0.4978       	2.128        	8.033        	8.056        	0.3512         	0.1227       	0             	3.694        	2.874        	2.822        	1.291        	0.7433        	1.743          	0.473        	1.216        	5.537        
NooneTries                       	638          	1             	0            	--              	0.05          	--           	--           	--           	--           	0              	0            	0             	--           	--           	--           	0            	-0.05         	0.95           	0            	-0.05        	-0.05        
InventionOccurs                  	7579         	1             	1            	3.442           	0.548         	0.498        	2.128        	8.033        	8.056        	0.4338         	0.1516       	0             	3.694        	2.874        	2.822        	1.595        	1.047         	2.047          	0.5843       	1.631        	6.969        
SomeUsersPay                     	5631         	1             	1            	3.645           	0.5525        	0.5025       	2.116        	9.095        	10.23        	0.5839         	0            	0             	3.716        	2.116        	2.116        	1.117        	0.5645        	1.564          	1.041        	1.606        	6.922        
SomeIntentionalInfringement      	1894         	1             	1            	2.89            	0.5422        	0.4922       	2.208        	5.086        	1.811        	0              	0.6066       	0             	3.729        	5.186        	4.986        	3.061        	2.519         	3.519          	-0.758       	1.761        	7.308        
InventionUsed                    	7514         	1             	1            	3.458           	0.5503        	0.5003       	2.142        	8.098        	8.123        	0.4376         	0.1523       	0             	3.724        	2.893        	2.843        	1.609        	1.058         	2.058          	0.5893       	1.648        	7.029        
MainInventorLoses                	3200         	1             	0.8006       	2.632           	0.3903        	--           	0.757        	1.034        	0.7947       	0.07306        	0.04112      	0             	0.9968       	0.6774       	0.5826       	0.04004      	-0.3502       	0.6498         	0.07454      	-0.2757      	0.07058      
AllHighValue                     	1988         	1             	1            	4.707           	0.7786        	0.7286       	3.197        	14.91        	12.74        	0.3453         	0.1986       	0             	6.039        	5.919        	5.846        	2.92         	2.142         	3.142          	0.2622       	2.404        	9.853        
InventionOccursHighValue         	1645         	1             	1            	4.863           	0.7723        	0.7223       	3.197        	14.91        	12.74        	0.4173         	0.24         	0             	6.039        	5.919        	5.846        	3.529        	2.757         	3.757          	0.3169       	3.074        	12.08        
