                                 	Total        	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	ISP          	CSP          	UAP          	PropUsing      	PropInt      	PropInad      	PUB          	PUC          	PUR          	TotRec       	DelInvUt      	MainInvUt      	UserUt       	PrvWel       	SocWel       
All                              	10000        	1             	0.9928       	3.255           	0.56          	--           	1.913        	6.162        	6.015        	0.3521         	0.1305       	0             	3.443        	2.552        	2.496        	1.169        	0.6087        	1.609          	0.5298       	1.138        	5.228        
FirstTries                       	9928         	1             	1            	3.255           	0.5637        	0.5137       	1.913        	6.162        	6.015        	0.3547         	0.1314       	0             	3.443        	2.552        	2.496        	1.177        	0.6134        	1.613          	0.5336       	1.147        	5.266        
SomeoneTries                     	9928         	1             	1            	3.255           	0.5637        	0.5137       	1.913        	6.162        	6.015        	0.3547         	0.1314       	0             	3.443        	2.552        	2.496        	1.177        	0.6134        	1.613          	0.5336       	1.147        	5.266        
NooneTries                       	72           	1             	0            	--              	0.05          	--           	--           	--           	--           	0              	0            	0             	--           	--           	--           	0            	-0.05         	0.95           	0            	-0.05        	-0.05        
InventionOccurs                  	8091         	1             	1            	3.371           	0.5636        	0.5136       	1.913        	6.162        	6.015        	0.4352         	0.1613       	0             	3.443        	2.552        	2.496        	1.444        	0.8809        	1.881          	0.6548       	1.536        	6.59         
SomeUsersPay                     	5853         	1             	1            	3.594           	0.5587        	0.5087       	1.881        	6.91         	7.698        	0.6016         	0            	0             	3.46         	1.881        	1.881        	1.022        	0.4637        	1.464          	1.069        	1.532        	6.572        
SomeIntentionalInfringement      	2161         	1             	1            	2.824           	0.5837        	0.5337       	2.052        	4.339        	1.67         	0              	0.6039       	0             	3.518        	4.439        	4.239        	2.639        	2.055         	3.055          	-0.4426      	1.613        	6.879        
InventionUsed                    	7996         	1             	1            	3.39            	0.5659        	0.5159       	1.93         	6.231        	6.085        	0.4404         	0.1621       	0             	3.483        	2.576        	2.522        	1.462        	0.8957        	1.896          	0.6623       	1.558        	6.669        
MainInventorLoses                	3109         	1             	0.9768       	2.476           	0.4849        	--           	0.7383       	1.23         	0.8903       	0.1239         	0.05906      	0             	0.974        	0.6962       	0.6117       	0.0778       	-0.4071       	0.5929         	0.09872      	-0.3084      	0.2189       
AllHighValue                     	1962         	1             	1            	4.691           	0.7908        	0.7408       	2.86         	9.746        	6.842        	0.35           	0.2301       	0             	5.872        	5.271        	5.188        	2.736        	1.946         	2.946          	0.5733       	2.519        	10.04        
InventionOccursHighValue         	1637         	1             	1            	4.802           	0.7852        	0.7352       	2.86         	9.746        	6.842        	0.4195         	0.2758       	0             	5.872        	5.271        	5.188        	3.28         	2.494         	3.494          	0.6871       	3.182        	12.19        
