                                 	Total        	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	ISP          	CSP          	UAP          	PropUsing      	PropInt      	PropInad      	PUB          	PUC          	PUR          	TotRec       	DelInvUt      	MainInvUt      	UserUt       	PrvWel       	SocWel       
All                              	10000        	1             	0.9537       	2.996           	0.4677        	--           	2.153        	8.81         	8.707        	0.3378         	0.1036       	0             	3.642        	2.972        	2.925        	1.262        	0.7942        	1.794          	0.3666       	1.161        	5.195        
FirstTries                       	9537         	1             	1            	2.996           	0.488         	0.438        	2.153        	8.81         	8.707        	0.3542         	0.1087       	0             	3.642        	2.972        	2.925        	1.323        	0.8352        	1.835          	0.3844       	1.22         	5.45         
SomeoneTries                     	9537         	1             	1            	2.996           	0.488         	0.438        	2.153        	8.81         	8.707        	0.3542         	0.1087       	0             	3.642        	2.972        	2.925        	1.323        	0.8352        	1.835          	0.3844       	1.22         	5.45         
NooneTries                       	463          	1             	0            	--              	0.05          	--           	--           	--           	--           	0              	0            	0             	--           	--           	--           	0            	-0.05         	0.95           	0            	-0.05        	-0.05        
InventionOccurs                  	7743         	1             	1            	3.129           	0.4884        	0.4384       	2.153        	8.81         	8.707        	0.4362         	0.1339       	0             	3.642        	2.972        	2.925        	1.63         	1.141         	2.141          	0.4734       	1.615        	6.825        
SomeUsersPay                     	5904         	1             	1            	3.269           	0.4954        	0.4454       	2.162        	9.849        	10.89        	0.5721         	0            	0             	3.699        	2.162        	2.162        	1.128        	0.6327        	1.633          	0.9732       	1.606        	6.842        
SomeIntentionalInfringement      	1761         	1             	1            	2.723           	0.4735        	0.4235       	2.191        	5.678        	1.775        	0              	0.5886       	0             	3.608        	5.778        	5.578        	3.384        	2.91          	3.91           	-1.181       	1.729        	7.07         
InventionUsed                    	7652         	1             	1            	3.146           	0.4907        	0.4407       	2.171        	8.905        	8.807        	0.4414         	0.1349       	0             	3.684        	2.997        	2.952        	1.649        	1.158         	2.158          	0.4789       	1.637        	6.906        
MainInventorLoses                	3108         	1             	0.851        	2.318           	0.3759        	--           	0.7911       	1.146        	0.8091       	0.07944        	0.04145      	0             	0.9391       	0.7226       	0.6293       	0.04541      	-0.3305       	0.6695         	0.06385      	-0.2667      	0.08827      
AllHighValue                     	1960         	1             	1            	4.109           	0.675         	0.625        	3.31         	16.81        	14.26        	0.3495         	0.1897       	0             	6.097        	6.421        	6.351        	3.184        	2.509         	3.509          	0.008259     	2.518        	10.05        
InventionOccursHighValue         	1641         	1             	1            	4.23            	0.6732        	0.6232       	3.31         	16.81        	14.26        	0.4174         	0.2265       	0             	6.097        	6.421        	6.351        	3.803        	3.13          	4.13           	0.009865     	3.14         	12.14        
