                                 	Total        	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	ISP          	CSP          	UAP          	PropUsing      	PropInt      	PropInad      	PUB          	PUC          	PUR          	TotRec       	DelInvUt      	MainInvUt      	UserUt       	PrvWel       	SocWel       
All                              	10000        	1             	0.8755       	2.318           	0.329         	--           	2.401        	11.98        	12.01        	0.1756         	0.03703      	0             	3.986        	3.001        	2.966        	0.61         	0.281         	1.281          	0.2387       	0.5197       	2.649        
FirstTries                       	8755         	1             	1            	2.318           	0.3687        	0.3187       	2.401        	11.98        	12.01        	0.2006         	0.0423       	0             	3.986        	3.001        	2.966        	0.6968       	0.3281        	1.328          	0.2726       	0.6007       	3.033        
SomeoneTries                     	8755         	1             	1            	2.318           	0.3687        	0.3187       	2.401        	11.98        	12.01        	0.2006         	0.0423       	0             	3.986        	3.001        	2.966        	0.6968       	0.3281        	1.328          	0.2726       	0.6007       	3.033        
NooneTries                       	1245         	1             	0            	--              	0.05          	--           	--           	--           	--           	0              	0            	0             	--           	--           	--           	0            	-0.05         	0.95           	0            	-0.05        	-0.05        
InventionOccurs                  	3787         	1             	1            	2.534           	0.3659        	0.3159       	2.401        	11.98        	12.01        	0.4638         	0.09778      	0             	3.986        	3.001        	2.966        	1.611        	1.245         	2.245          	0.6303       	1.875        	7.499        
SomeUsersPay                     	3131         	1             	1            	2.567           	0.3767        	0.3267       	2.453        	13.33        	14.15        	0.561          	0            	0             	4.079        	2.453        	2.453        	1.267        	0.8906        	1.891          	0.9926       	1.883        	7.589        
SomeIntentionalInfringement      	629          	1             	1            	2.413           	0.3181        	0.2681       	2.217        	5.718        	1.822        	0              	0.5887       	0             	3.683        	5.818        	5.618        	3.39         	3.072         	4.072          	-1.147       	1.925        	7.369        
InventionUsed                    	3756         	1             	1            	2.543           	0.3671        	0.3171       	2.415        	12.07        	12.1         	0.4676         	0.09806      	0             	4.017        	3.019        	2.986        	1.624        	1.257         	2.257          	0.6354       	1.892        	7.56         
MainInventorLoses                	6423         	1             	0.8062       	2.154           	0.3039        	--           	0.7818       	0.8303       	0.6522       	0.008015       	0.006602     	0             	0.969        	0.6446       	0.5236       	0.003288     	-0.3007       	0.6993         	0.01187      	-0.2888      	-0.242       
AllHighValue                     	2001         	1             	1            	2.886           	0.4734        	0.4234       	3.564        	21.7         	20.55        	0.2025         	0.07472      	0             	6.257        	5.676        	5.625        	1.485        	1.012         	2.012          	0.2066       	1.218        	5.302        
InventionOccursHighValue         	905          	1             	1            	3.057           	0.468         	0.418        	3.564        	21.7         	20.55        	0.4477         	0.1652       	0             	6.257        	5.676        	5.625        	3.284        	2.816         	3.816          	0.4569       	3.273        	12.3         
