                                 	Total        	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	ISP          	CSP          	UAP          	PropUsing      	PropInt      	PropInad      	PUB          	PUC          	PUR          	TotRec       	DelInvUt      	MainInvUt      	UserUt       	PrvWel       	SocWel       
All                              	10000        	1             	0.9127       	2.369           	0.3651        	--           	2.187        	9.37         	9.461        	0.1814         	0.05045      	0             	3.773        	2.744        	2.7          	0.6025       	0.2374        	1.237          	0.2831       	0.5205       	2.697        
FirstTries                       	9127         	1             	1            	2.369           	0.3952        	0.3452       	2.187        	9.37         	9.461        	0.1987         	0.05528      	0             	3.773        	2.744        	2.7          	0.6601       	0.2649        	1.265          	0.3102       	0.575        	2.96         
SomeoneTries                     	9127         	1             	1            	2.369           	0.3952        	0.3452       	2.187        	9.37         	9.461        	0.1987         	0.05528      	0             	3.773        	2.744        	2.7          	0.6601       	0.2649        	1.265          	0.3102       	0.575        	2.96         
NooneTries                       	873          	1             	0            	--              	0.05          	--           	--           	--           	--           	0              	0            	0             	--           	--           	--           	0            	-0.05         	0.95           	0            	-0.05        	-0.05        
InventionOccurs                  	4010         	1             	1            	2.572           	0.3927        	0.3427       	2.187        	9.37         	9.461        	0.4523         	0.1258       	0             	3.773        	2.744        	2.7          	1.502        	1.11          	2.11           	0.706        	1.816        	7.244        
SomeUsersPay                     	3123         	1             	1            	2.664           	0.4           	0.35         	2.211        	10.75        	11.66        	0.5807         	0            	0             	3.844        	2.211        	2.211        	1.167        	0.7666        	1.767          	1.05         	1.816        	7.293        
SomeIntentionalInfringement      	855          	1             	1            	2.278           	0.372         	0.322        	2.157        	4.661        	1.762        	0              	0.5901       	0             	3.652        	4.761        	4.561        	2.785        	2.413         	3.413          	-0.5232      	1.89         	7.332        
InventionUsed                    	3974         	1             	1            	2.583           	0.3941        	0.3441       	2.201        	9.449        	9.544        	0.4564         	0.1266       	0             	3.806        	2.761        	2.719        	1.516        	1.122         	2.122          	0.7123       	1.834        	7.309        
MainInventorLoses                	6324         	1             	0.862        	2.187           	0.3425        	--           	0.7365       	0.9081       	0.63         	0.01419        	0.009349     	0             	0.9258       	0.6557       	0.5479       	0.007203     	-0.3353       	0.6647         	0.01615      	-0.3191      	-0.2481      
AllHighValue                     	1966         	1             	1            	3.139           	0.5152        	0.4652       	3.253        	16.45        	15.27        	0.1994         	0.1047       	0             	6.09         	5.238        	5.171        	1.463        	0.9476        	1.948          	0.3371       	1.285        	5.516        
InventionOccursHighValue         	922          	1             	1            	3.384           	0.5106        	0.4606       	3.253        	16.45        	15.27        	0.4253         	0.2232       	0             	6.09         	5.238        	5.171        	3.119        	2.608         	3.608          	0.7188       	3.327        	12.35        
