                                 	Total        	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	ISP          	CSP          	UAP          	PropUsing      	PropInt      	PropInad      	PUB          	PUC          	PUR          	TotRec       	DelInvUt      	MainInvUt      	UserUt       	PrvWel       	SocWel       
All                              	10000        	1             	0.975        	2.553           	0.4166        	--           	2.244        	10.88        	10.97        	0.3534         	0.07232      	0             	3.665        	2.845        	2.809        	1.174        	0.7574        	1.757          	0.4059       	1.163        	5.164        
FirstTries                       	9750         	1             	1            	2.553           	0.426         	0.376        	2.244        	10.88        	10.97        	0.3625         	0.07418      	0             	3.665        	2.845        	2.809        	1.204        	0.7781        	1.778          	0.4163       	1.194        	5.297        
SomeoneTries                     	9750         	1             	1            	2.553           	0.426         	0.376        	2.244        	10.88        	10.97        	0.3625         	0.07418      	0             	3.665        	2.845        	2.809        	1.204        	0.7781        	1.778          	0.4163       	1.194        	5.297        
NooneTries                       	250          	1             	0            	--              	0.05          	--           	--           	--           	--           	0              	0            	0             	--           	--           	--           	0            	-0.05         	0.95           	0            	-0.05        	-0.05        
InventionOccurs                  	7779         	1             	1            	2.66            	0.4247        	0.3747       	2.244        	10.88        	10.97        	0.4543         	0.09297      	0             	3.665        	2.845        	2.809        	1.509        	1.084         	2.084          	0.5217       	1.606        	6.749        
SomeUsersPay                     	6387         	1             	1            	2.703           	0.435         	0.385        	2.32         	12.13        	13.03        	0.5533         	0            	0             	3.82         	2.32         	2.32         	1.187        	0.7521        	1.752          	0.9072       	1.659        	6.98         
SomeIntentionalInfringement      	1321         	1             	1            	2.504           	0.3817        	0.3317       	1.968        	5.383        	1.562        	0              	0.5475       	0             	3.101        	5.483        	5.283        	3.147        	2.766         	3.766          	-1.314       	1.452        	5.992        
InventionUsed                    	7694         	1             	1            	2.67            	0.4261        	0.3761       	2.262        	10.99        	11.09        	0.4593         	0.09311      	0             	3.703        	2.867        	2.833        	1.526        	1.1           	2.1            	0.5274       	1.627        	6.823        
MainInventorLoses                	3084         	1             	0.9189       	2.035           	0.3755        	--           	0.7241       	1.165        	0.7454       	0.0807         	0.04643      	0             	0.8758       	0.6692       	0.57         	0.04807      	-0.3274       	0.6726         	0.06004      	-0.2674      	0.07304      
AllHighValue                     	1977         	1             	1            	3.318           	0.5482        	0.4982       	3.544        	21.86        	20.61        	0.3778         	0.1245       	0             	6.245        	5.948        	5.901        	2.814        	2.266         	3.266          	0.2457       	2.512        	9.893        
InventionOccursHighValue         	1618         	1             	1            	3.476           	0.5442        	0.4942       	3.544        	21.86        	20.61        	0.4616         	0.1521       	0             	6.245        	5.948        	5.901        	3.438        	2.894         	3.894          	0.3002       	3.194        	12.21        
