                                 	Total        	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	ISP          	CSP          	UAP          	PropUsing      	PropInt      	PropInad      	PUB          	PUC          	PUR          	TotRec       	DelInvUt      	MainInvUt      	UserUt       	PrvWel       	SocWel       
All                              	10000        	1             	0.9163       	1.369           	0.2858        	--           	2.647        	2.641        	2.641        	0.1202         	0.06886      	0             	3.893        	2.534        	2.449        	0.4722       	0.1864        	1.186          	0.2728       	0.4592       	2.426        
FirstTries                       	9163         	1             	1            	1.369           	0.3073        	0.2573       	2.647        	2.641        	2.641        	0.1312         	0.07515      	0             	3.893        	2.534        	2.449        	0.5153       	0.208         	1.208          	0.2977       	0.5057       	2.652        
SomeoneTries                     	9163         	1             	1            	1.369           	0.3073        	0.2573       	2.647        	2.641        	2.641        	0.1312         	0.07515      	0             	3.893        	2.534        	2.449        	0.5153       	0.208         	1.208          	0.2977       	0.5057       	2.652        
NooneTries                       	837          	1             	0            	--              	0.05          	--           	--           	--           	--           	0              	0            	0             	--           	--           	--           	0            	-0.05         	0.95           	0            	-0.05        	-0.05        
InventionOccurs                  	3723         	1             	1            	1.416           	0.3019        	0.2519       	2.647        	2.641        	2.641        	0.3229         	0.1849       	0             	3.893        	2.534        	2.449        	1.268        	0.9663        	1.966          	0.7327       	1.699        	6.982        
SomeUsersPay                     	2145         	1             	1            	1.417           	0.301         	0.251        	2.674        	2.933        	2.982        	0.5604         	0            	0             	4.319        	2.674        	2.674        	1.456        	1.155         	2.155          	0.9168       	2.072        	8.036        
SomeIntentionalInfringement      	1521         	1             	1            	1.423           	0.3043        	0.2543       	2.692        	2.31         	2.259        	0              	0.4527       	0             	3.438        	2.41         	2.21         	1.05         	0.7461        	1.746          	0.5006       	1.247        	5.764        
InventionUsed                    	3666         	1             	1            	1.419           	0.3024        	0.2524       	2.681        	2.674        	2.682        	0.3279         	0.1878       	0             	3.953        	2.564        	2.481        	1.288        	0.9856        	1.986          	0.7441       	1.73         	7.093        
MainInventorLoses                	6604         	1             	0.8733       	1.324           	0.2784        	--           	0.8028       	0.5924       	0.4727       	0.005901       	0.01025      	0             	0.7216       	0.6209       	0.4637       	0.007873     	-0.2705       	0.7295         	0.005975     	-0.2645      	-0.2177      
AllHighValue                     	1915         	1             	1            	1.505           	0.3454        	0.2954       	4.275        	4.302        	4.497        	0.1788         	0.03468      	0             	6.62         	4.234        	4.199        	0.8938       	0.5484        	1.548          	0.5117       	1.06         	4.7          
InventionOccursHighValue         	775          	1             	1            	1.549           	0.34          	0.29         	4.275        	4.302        	4.497        	0.4418         	0.08568      	0             	6.62         	4.234        	4.199        	2.209        	1.869         	2.869          	1.264        	3.133        	12.13        
