                                 	Total        	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	ISP          	CSP          	UAP          	PropUsing      	PropInt      	PropInad      	PUB          	PUC          	PUR          	TotRec       	DelInvUt      	MainInvUt      	UserUt       	PrvWel       	SocWel       
All                              	10000        	6.665         	3.869        	1.056           	1.068         	--           	2.99         	2.883        	2.924        	0.2233         	0.1629       	0             	4.333        	2.823        	2.73         	1.071        	0.00294       	1.003          	0.6048       	0.6077       	5.072        
FirstTries                       	5798         	6.668         	5.769        	1.056           	1.377         	0.1909       	3.198        	3.135        	3.195        	0.321          	0.1898       	0             	4.725        	3.054        	2.972        	1.524        	0.147         	1.041          	0.8711       	1.018        	7.348        
SomeoneTries                     	7864         	6.691         	4.92         	1.056           	1.269         	0.2088       	2.99         	2.883        	2.924        	0.284          	0.2072       	0             	4.333        	2.823        	2.73         	1.362        	0.09292       	1.017          	0.7691       	0.862        	6.539        
NooneTries                       	2136         	6.567         	0            	--              	0.3283        	--           	--           	--           	--           	0              	0            	0             	--           	--           	--           	0            	-0.3283       	0.95           	0            	-0.3283      	-0.3283      
InventionOccurs                  	7634         	6.69          	5.03         	1.056           	1.286         	0.2061       	2.99         	2.883        	2.924        	0.2925         	0.2134       	0             	4.333        	2.823        	2.73         	1.403        	0.117         	1.021          	0.7923       	0.9092       	6.757        
SomeUsersPay                     	4094         	6.686         	5.522        	1.058           	1.391         	0.2052       	3.087        	3.286        	3.37         	0.5455         	0            	0             	4.913        	3.087        	3.087        	1.659        	0.2689        	1.048          	0.9969       	1.266        	8.006        
SomeIntentionalInfringement      	3500         	6.691         	4.482        	1.053           	1.173         	0.2085       	2.904        	2.44         	2.435        	0              	0.4655       	0             	3.702        	2.54         	2.34         	1.12         	-0.05317      	0.9917         	0.5619       	0.5087       	5.379        
InventionUsed                    	7594         	6.689         	5.043        	1.056           	1.29          	0.2067       	3.002        	2.896        	2.939        	0.2941         	0.2145       	0             	4.355        	2.835        	2.743        	1.411        	0.1205        	1.022          	0.7964       	0.9169       	6.795        
MainInventorLoses                	8888         	6.665         	3.713        	1.056           	1.041         	--           	2.974        	2.862        	2.906        	0.213          	0.1572       	0             	4.306        	2.805        	2.712        	1.022        	-0.01857      	0.8522         	0.5778       	0.5592       	4.824        
AllHighValue                     	1970         	6.645         	5.891        	1.064           	1.632         	--           	4.299        	4.277        	4.505        	0.4325         	0.08972      	0             	6.64         	4.248        	4.211        	2.194        	0.562         	1.1            	1.254        	1.816        	10.77        
InventionOccursHighValue         	1958         	6.643         	5.922        	1.064           	1.638         	0.2351       	4.299        	4.277        	4.505        	0.4351         	0.09027      	0             	6.64         	4.248        	4.211        	2.207        	0.5696        	1.102          	1.262        	1.832        	10.84        
