                                 	Total        	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	ISP          	CSP          	UAP          	PropUsing      	PropInt      	PropInad      	PUB          	PUC          	PUR          	TotRec       	DelInvUt      	MainInvUt      	UserUt       	PrvWel       	SocWel       
All                              	10000        	2.59          	1.995        	1.212           	0.5218        	--           	4.565        	4.554        	4.557        	0.1719         	0.06619      	0             	3.339        	4.21         	4.108        	0.4966       	-0.02523      	1.001          	0.3963       	0.371        	3.419        
FirstTries                       	7694         	2.582         	2.435        	1.212           	0.5904        	0.1969       	4.282        	4.274        	4.298        	0.2152         	0.08203      	0             	3.36         	3.953        	3.855        	0.6142       	0.02384       	1.017          	0.5047       	0.5286       	4.18         
SomeoneTries                     	8712         	2.593         	2.289        	1.212           	0.58          	0.2099       	4.565        	4.554        	4.557        	0.1973         	0.07597      	0             	3.339        	4.21         	4.108        	0.57         	-0.009978     	1.009          	0.4548       	0.4449       	3.943        
NooneTries                       	1288         	2.568         	0            	--              	0.1284        	--           	--           	--           	--           	0              	0            	0             	--           	--           	--           	0            	-0.1284       	0.95           	0            	-0.1284      	-0.1284      
InventionOccurs                  	5829         	2.636         	2.433        	1.227           	0.5919        	0.1985       	4.565        	4.554        	4.557        	0.2949         	0.1135       	0             	3.339        	4.21         	4.108        	0.8519       	0.26          	1.124          	0.6798       	0.9398       	6.168        
SomeUsersPay                     	2859         	2.6           	2.49         	1.302           	0.5283        	0.167        	2.142        	2.948        	2.882        	0.6013         	0            	0             	3.981        	2.142        	2.142        	1.235        	0.7071        	1.303          	1.221        	1.929        	7.749        
SomeIntentionalInfringement      	1457         	2.625         	2.441        	1.244           	0.5173        	0.1679       	2.855        	2.116        	1.495        	0              	0.4543       	0             	2.602        	2.216        	2.016        	0.9843       	0.4669        	1.2            	0.3229       	0.7898       	4.399        
InventionUsed                    	4315         	2.608         	2.473        	1.282           	0.5245        	0.1673       	2.383        	2.668        	2.414        	0.3984         	0.1533       	0             	3.517        	2.168        	2.1          	1.151        	0.6263        	1.269          	0.9183       	1.545        	6.62         
MainInventorLoses                	8500         	2.607         	1.922        	1.185           	0.5284        	--           	5.292        	5.136        	5.241        	0.123          	0.05199      	0             	3.137        	4.855        	4.737        	0.3491       	-0.1793       	0.8022         	0.2746       	0.09537      	2.667        
AllHighValue                     	2119         	2.565         	2.067        	1.319           	0.56          	--           	6.94         	6.993        	7.024        	0.2935         	0.03599      	0             	5.692        	6.606        	6.547        	1.066        	0.5062        	1.244          	0.8961       	1.402        	6.925        
InventionOccursHighValue         	1301         	2.605         	2.397        	1.334           	0.6133        	0.2113       	6.94         	6.993        	7.024        	0.4781         	0.05862      	0             	5.692        	6.606        	6.547        	1.737        	1.123         	1.518          	1.459        	2.583        	11.58        
