                                 	Total        	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	ISP          	CSP          	UAP          	PropUsing      	PropInt      	PropInad      	PUB          	PUC          	PUR          	TotRec       	DelInvUt      	MainInvUt      	UserUt       	PrvWel       	SocWel       
All                              	10000        	3.389         	3.168        	1.143           	0.9734        	--           	2.626        	2.617        	2.623        	0.2522         	0.1355       	0             	3.867        	2.514        	2.432        	0.968        	-0.005378     	1.007          	0.5602       	0.5549       	4.588        
FirstTries                       	9340         	3.389         	3.307        	1.143           	1.001         	0.2545       	2.668        	2.663        	2.673        	0.265          	0.1395       	0             	3.941        	2.558        	2.478        	1.026        	0.0243        	1.011          	0.5942       	0.6185       	4.889        
SomeoneTries                     	9805         	3.393         	3.231        	1.143           	0.9896        	0.2584       	2.626        	2.617        	2.623        	0.2572         	0.1382       	0             	3.867        	2.514        	2.432        	0.9873       	-0.002328     	1.008          	0.5714       	0.569        	4.682        
NooneTries                       	195          	3.174         	0            	--              	0.1587        	--           	--           	--           	--           	0              	0            	0             	--           	--           	--           	0            	-0.1587       	0.95           	0            	-0.1587      	-0.1587      
InventionOccurs                  	7688         	3.415         	3.308        	1.146           	1             	0.2543       	2.626        	2.617        	2.623        	0.328          	0.1763       	0             	3.867        	2.514        	2.432        	1.259        	0.259         	1.089          	0.7287       	0.9877       	6.234        
SomeUsersPay                     	4528         	3.417         	3.349        	1.161           	1.028         	0.258        	2.701        	2.946        	2.995        	0.5569         	0            	0             	4.345        	2.701        	2.701        	1.466        	0.4383        	1.139          	0.9109       	1.349        	7.339        
SomeIntentionalInfringement      	3015         	3.409         	3.257        	1.127           	0.9718        	0.2519       	2.616        	2.227        	2.188        	0              	0.4495       	0             	3.332        	2.327        	2.127        	1.009        	0.03682       	1.029          	0.4901       	0.5269       	4.903        
InventionUsed                    	7543         	3.414         	3.312        	1.148           	1.006         	0.2556       	2.667        	2.658        	2.672        	0.3343         	0.1797       	0             	3.94         	2.552        	2.472        	1.283        	0.2778        	1.095          	0.7427       	1.021        	6.365        
MainInventorLoses                	7892         	3.402         	3.139        	1.139           	0.9617        	--           	2.552        	2.539        	2.536        	0.226          	0.1251       	0             	3.739        	2.437        	2.351        	0.8587       	-0.103        	0.7238         	0.4983       	0.3953       	3.981        
AllHighValue                     	2029         	3.39          	3.39         	1.25            	1.148         	0.2895       	4.26         	4.279        	4.494        	0.3701         	0.06713      	0             	6.611        	4.214        	4.18         	1.822        	0.6739        	1.197          	1.053        	1.727        	9.164        
InventionOccursHighValue         	1679         	3.416         	3.416        	1.25            	1.15          	0.2875       	4.26         	4.279        	4.494        	0.4473         	0.08113      	0             	6.611        	4.214        	4.18         	2.202        	1.052         	1.312          	1.272        	2.324        	11.31        
