                                 	Total        	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	ISP          	CSP          	UAP          	PropUsing      	PropInt      	PropInad      	PUB          	PUC          	PUR          	TotRec       	DelInvUt      	MainInvUt      	UserUt       	PrvWel       	SocWel       
All                              	10000        	1             	0.8453       	1.929           	0.2839        	--           	2.593        	15.61        	16.03        	0.172          	0.01927      	0             	4.059        	2.953        	2.931        	0.5503       	0.2664        	1.266          	0.2292       	0.4956       	2.525        
FirstTries                       	8453         	1             	1            	1.929           	0.3267        	0.2767       	2.593        	15.61        	16.03        	0.2035         	0.0228       	0             	4.059        	2.953        	2.931        	0.651        	0.3243        	1.324          	0.2711       	0.5954       	2.997        
SomeoneTries                     	8453         	1             	1            	1.929           	0.3267        	0.2767       	2.593        	15.61        	16.03        	0.2035         	0.0228       	0             	4.059        	2.953        	2.931        	0.651        	0.3243        	1.324          	0.2711       	0.5954       	2.997        
NooneTries                       	1547         	1             	0            	--              	0.05          	--           	--           	--           	--           	0              	0            	0             	--           	--           	--           	0            	-0.05         	0.95           	0            	-0.05        	-0.05        
InventionOccurs                  	3649         	1             	1            	2.106           	0.3222        	0.2722       	2.593        	15.61        	16.03        	0.4714         	0.05281      	0             	4.059        	2.953        	2.931        	1.508        	1.186         	2.186          	0.6281       	1.814        	7.376        
SomeUsersPay                     	3248         	1             	1            	2.08            	0.3339        	0.2839       	2.706        	16.94        	17.85        	0.5296         	0            	0             	4.263        	2.706        	2.706        	1.351        	1.017         	2.017          	0.8825       	1.899        	7.72         
SomeIntentionalInfringement      	374          	1             	1            	2.384           	0.229         	0.179        	1.763        	5.166        	1.328        	0              	0.5153       	0             	2.565        	5.266        	5.066        	2.985        	2.756         	3.756          	-1.536       	1.22         	4.922        
InventionUsed                    	3621         	1             	1            	2.112           	0.3231        	0.2731       	2.609        	15.72        	16.15        	0.475          	0.05311      	0             	4.089        	2.971        	2.95         	1.52         	1.197         	2.197          	0.6329       	1.83         	7.433        
MainInventorLoses                	6568         	1             	0.7645       	1.783           	0.2606        	--           	0.6824       	0.8327       	0.5449       	0.008178       	0.005985     	0             	0.7799       	0.5463       	0.4265       	0.003357     	-0.2573       	0.7427         	0.007951     	-0.2493      	-0.2128      
AllHighValue                     	1964         	1             	0.9995       	2.449           	0.4001        	--           	3.908        	29.98        	31.34        	0.2184         	0.02973      	0             	6.446        	5.289        	5.267        	1.275        	0.8751        	1.875          	0.2968       	1.172        	5.099        
InventionOccursHighValue         	855          	1             	1            	2.744           	0.3904        	0.3404       	3.908        	29.98        	31.34        	0.5017         	0.06828      	0             	6.446        	5.289        	5.267        	2.929        	2.539         	3.539          	0.6817       	3.221        	12.24        
