                                 	Total        	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	ISP          	CSP          	UAP          	PropUsing      	PropInt      	PropInad      	PUB          	PUC          	PUR          	TotRec       	DelInvUt      	MainInvUt      	UserUt       	PrvWel       	SocWel       
All                              	10000        	1             	0.9984       	3.041           	0.5131        	--           	2.034        	7.807        	7.858        	0.3534         	0.1143       	0             	3.502        	2.723        	2.673        	1.223        	0.7096        	1.71           	0.451        	1.161        	5.272        
FirstTries                       	9984         	1             	1            	3.041           	0.5139        	0.4639       	2.034        	7.807        	7.858        	0.354          	0.1145       	0             	3.502        	2.723        	2.673        	1.225        	0.7108        	1.711          	0.4517       	1.163        	5.28         
SomeoneTries                     	9984         	1             	1            	3.041           	0.5139        	0.4639       	2.034        	7.807        	7.858        	0.354          	0.1145       	0             	3.502        	2.723        	2.673        	1.225        	0.7108        	1.711          	0.4517       	1.163        	5.28         
NooneTries                       	16           	1             	0            	--              	0.05          	--           	--           	--           	--           	0              	0            	0             	--           	--           	--           	0            	-0.05         	0.95           	0            	-0.05        	-0.05        
InventionOccurs                  	8141         	1             	1            	3.167           	0.5124        	0.4624       	2.034        	7.807        	7.858        	0.4341         	0.1404       	0             	3.502        	2.723        	2.673        	1.502        	0.9895        	1.99           	0.5539       	1.543        	6.593        
SomeUsersPay                     	6076         	1             	1            	3.353           	0.5199        	0.4699       	2.067        	8.912        	10.01        	0.5817         	0            	0             	3.621        	2.067        	2.067        	1.093        	0.5728        	1.573          	1.008        	1.58         	6.755        
SomeIntentionalInfringement      	1959         	1             	1            	2.652           	0.4996        	0.4496       	2.017        	4.766        	1.61         	0              	0.5834       	0             	3.318        	4.866        	4.666        	2.852        	2.353         	3.353          	-0.8231      	1.53         	6.456        
InventionUsed                    	8018         	1             	1            	3.185           	0.5154        	0.4654       	2.058        	7.918        	7.976        	0.4408         	0.1417       	0             	3.554        	2.755        	2.706        	1.525        	1.01          	2.01           	0.5623       	1.572        	6.696        
MainInventorLoses                	3086         	1             	0.9948       	2.286           	0.4624        	--           	0.7192       	1.123        	0.8109       	0.1219         	0.06211      	0             	0.916        	0.6796       	0.588        	0.07663      	-0.3858       	0.6142         	0.09468      	-0.2911      	0.2214       
AllHighValue                     	2051         	1             	1            	4.33            	0.7114        	0.6614       	3.172        	14.95        	13.04        	0.3663         	0.1843       	0             	6.03         	5.668        	5.601        	2.836        	2.124         	3.124          	0.3857       	2.51         	10.03        
InventionOccursHighValue         	1714         	1             	1            	4.462           	0.7063        	0.6563       	3.172        	14.95        	13.04        	0.4383         	0.2205       	0             	6.03         	5.668        	5.601        	3.393        	2.687         	3.687          	0.4615       	3.148        	12.15        
