                                 	Total        	Entrants      	Trying       	MainSpendM      	TotSpend      	AvgInv       	ISP          	CSP          	UAP          	PropUsing      	PropInt      	PropInad      	PUB          	PUC          	PUR          	TotRec       	DelInvUt      	MainInvUt      	UserUt       	PrvWel       	SocWel       
All                              	10000        	1             	0.8652       	1.747           	0.2821        	--           	2.627        	16.24        	16.54        	0.1661         	0.01698      	0             	4.069        	2.841        	2.82         	0.5082       	0.2261        	1.226          	0.2449       	0.471        	2.445        
FirstTries                       	8652         	1             	1            	1.747           	0.3183        	0.2683       	2.627        	16.24        	16.54        	0.192          	0.01962      	0             	4.069        	2.841        	2.82         	0.5874       	0.2692        	1.269          	0.283        	0.5522       	2.833        
SomeoneTries                     	8652         	1             	1            	1.747           	0.3183        	0.2683       	2.627        	16.24        	16.54        	0.192          	0.01962      	0             	4.069        	2.841        	2.82         	0.5874       	0.2692        	1.269          	0.283        	0.5522       	2.833        
NooneTries                       	1348         	1             	0            	--              	0.05          	--           	--           	--           	--           	0              	0            	0             	--           	--           	--           	0            	-0.05         	0.95           	0            	-0.05        	-0.05        
InventionOccurs                  	3557         	1             	1            	1.874           	0.3109        	0.2609       	2.627        	16.24        	16.54        	0.4669         	0.04773      	0             	4.069        	2.841        	2.82         	1.429        	1.118         	2.118          	0.6884       	1.806        	7.355        
SomeUsersPay                     	3188         	1             	1            	1.858           	0.3221        	0.2721       	2.757        	17.72        	18.34        	0.521          	0            	0             	4.299        	2.757        	2.757        	1.371        	1.049         	2.049          	0.8562       	1.905        	7.746        
SomeIntentionalInfringement      	336          	1             	1            	2.076           	0.2157        	0.1657       	1.585        	3.74         	1.146        	0              	0.5053       	0             	2.27         	3.84         	3.64         	2.119        	1.903         	2.903          	-0.8364      	1.067        	4.36         
InventionUsed                    	3521         	1             	1            	1.88            	0.312         	0.262        	2.648        	16.4         	16.71        	0.4717         	0.04788      	0             	4.109        	2.863        	2.844        	1.443        	1.131         	2.131          	0.6954       	1.827        	7.429        
MainInventorLoses                	6662         	1             	0.7977       	1.648           	0.2658        	--           	0.8748       	1.072        	0.731        	0.004728       	0.006828     	0             	0.7798       	0.735        	0.5999       	0.003707     	-0.262        	0.738          	0.002973     	-0.2591      	-0.2269      
AllHighValue                     	2026         	1             	0.9995       	2.147           	0.3681        	--           	3.97         	31.54        	33.32        	0.2161         	0.02007      	0             	6.478        	4.68         	4.665        	1.075        	0.7066        	1.707          	0.434        	1.141        	4.937        
InventionOccursHighValue         	854          	1             	1            	2.294           	0.3605        	0.3105       	3.97         	31.54        	33.32        	0.5127         	0.04761      	0             	6.478        	4.68         	4.665        	2.55         	2.189         	3.189          	1.03         	3.219        	12.23        
